id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
11,我市公安机关大力推进平安建设,2018-12-27,2018-12-27,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-27/80492383.html,"2018年，全市公安机关紧紧围绕增强人民群众获得感、幸福感、安全感总目标，持续抓重点、攻难点，建机制、促长效，深入推进公安工作转型升级，有效履行了维护国家政治安全、确保社会大局稳定、促进社会公平正义、保障人民安居乐业的职责使命。防范风险
全力维护社会安定稳定
平安出行关系每个人、每个家庭。2018年，我市公安机关通过开展“市区交通秩序整治提升年”活动，投入3692万元改造8条道路86个路口点位科技化设备，整改交通隐患路段298处，通过组织开展专项整治行动，查处严重交通违法行为27万余起。全面推广手机互联网轻微事故自助快处机制，构建“警保联动”协同巡逻新模式，助力市区交通事故快处快撤，有效减少次生事故发生。1-11月，全市共因交通事故死亡比降6.8%，直接损失比降9.05%。
为有效防范消防安全风险，深入开展“三合一”场所、高层建筑、劳动密集型企业、电动车火灾防范等专项整治，出台居民住宅和小场所火灾防控工作9项措施。1-11月，全市发生的火灾事故比降47.03%，因火灾死亡、受伤人数分别比降81.25%和90.91%。
以打开路
保持对违法犯罪高压态势
2018年，我市公安机关贯彻上级统一部署，将扫黑除恶专项斗争作为一项重大政治任务，精心组织，以雷霆之势，对黑恶犯罪开展“大扫除”，截至目前，全市共摸排涉黑涉恶线索1486条，打掉黑社会性质犯罪组织12个、恶势力犯罪集团28个、恶势力团伙15个，破获涉黑涉恶案件770起，一批涉黑涉恶犯罪分子被绳之以法。
12月19日，经过百余名精干警力48天的奋战，犯罪嫌疑人林某森归案，华安县仙都“11·02”命案成功告破。至此，2018年我市发生的现行命案和抢劫案全部破获，再次彰显了我市公安机关攻坚克难的战斗力。
“什么犯罪突出就打击什么犯罪、什么问题严重就整治什么问题”。2018年，我市公安机关统筹推进“六个专项打击行动”，部署开展冬春社会治安整治攻势“百日行动”，在“黄赌毒”“盗抢骗”、缉枪治爆、电信网络诈骗和经济犯罪等方面，发动强大攻势，连战连捷，电信网络诈骗立案比降3.2%，破案比升13%；“两抢”案件破案率100%。
创新创效
健全完善社会治理体系
12月20日，漳州市公安局“漳州110”微信报警经试运行，正式上线，包含视频报警、文字报警、门牌扫码辅助报警等功能，是漳州市公安局首推“互联网＋”警务改革便民服务的新举措。
2018年，漳州市公安局深化“漳州110”勤务改革：网上，推行网上接处警、优化网上服务、严密网上巡查、强化网上打击；网下，优化接处警模式、配强科技装备、强化预警预防、提升执法水平，构建起了“主动预警、多维接警、动中处警”的现代勤务机制，实现“漳州110”网上网下同步优化提升。1-11月，共接处警26755起，抓获违法嫌疑人375名，查获赃车65部；受理群众救助17960起，获赠锦旗165面，牌匾19面，感谢信4封。
为进一步拓展群防群治，在“漳州110”微信公众号和“芗里芗亲”APP增设“违法犯罪举报”“随手拍”模块，实现网络警情与“三合一”接处警平台无缝对接，共受理网上举报2052条。推广“芗里芗亲”APP积分兑换激励机制，壮大群防群治队伍，扩展网格服务内容，共注册志愿者28万余名，完成各类巡防任务523万人次，开展便民服务323场次，直接服务群众20000余人。(章公 宣)

                      
扫一扫在手机打开当前页"
12,漳州首条市民定制公交线路开通,2018-12-28,2018-12-28,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-28/1462699675.html,"记者从漳州市公交集团获悉，漳州首条市民定制的公交线路，即公交网约车“D1专线(高校园区——漳州火车站)”将于12月29日正式开通运营。据悉，为满足群众多样化出行需求，漳州市公交集团通过前期定制公交投票系统调查，征集采集群众乘车需求意见，最终投票结果表明，高校园区至漳州火车站的公交出行需求最大，于是该条线路应运而生。
该专线线路编号为D1(定制公交1号线)，由漳州卫院至漳州火车站，走向为西洋坪路-大学路-金峰中路-金峰南路-瑞京路-师院西路-江滨路-九龙江大桥-龙江南路。线路主要停靠站点为漳州卫院→西洋学生公寓→金峰卫生服务中心→闽南师大达理公寓→闽南师大南门→漳州火车站(上下行一致)。运营时间为每周五、六、日，节假日另行计划(以定制公交系统界面班次信息为准)。漳州卫院为：首班7:30，末班16:30；漳州火车站为：首班9:00，末班17:30。线路总运营18公里，全程实行一票制6元。
D1专线已于12月27日开启网上购票。大家可关注“漳州公交集团微信公众号”，进入“定制公交”菜单，通过简单的注册和登录后点击“班次定购”，选择线路、班次时间和上下车站点。完成支付后，系统自动生成一个二维码(即电子车票)，乘客上车后调取二维码，扫码完成验票，按照系统生成的座位号就座。(记者 庄文剑)

                      
扫一扫在手机打开当前页"
13,漳州一批部门挂牌成立,2018-12-28,2018-12-28,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-28/598212626.html,"VideoPlayer.loadVideo('/jeaf/video/video.shtml?video=d3884a44a77db5a8d2a4fad30f55e015b61db1837c14af3693b54bd6cb736ba914d8139d16a391759d8bfbf682830d498e163579fd1d222146a906755b4dca499b7e6b36bdd781498acf779cac195bbc92fbd90d150587a8cebc6adce3a86371d038b47b6cc42fbcfefc7286d5444c09386dab055148e6edcf26c58f3e1663324089c40425c71eb566548108f0a8e90bbd8baf37bb15a559d2a7d0e2cddb6ef1&siteId=620416811908440000');
　　市政府信访局　　27日，市政府信访局正式挂牌。市委副书记、政法委书记阮开森，副市长、市公安局局长黄华安出席挂牌仪式。在揭牌仪式后举行的座谈会上，市领导强调，信访局领导班子和干部职工要坚持讲政治、讲大局，深刻认识这次机构改革的重大意义，切实树牢“四个意识”，坚定“四个自信”，坚决做到“两个维护”，带头坚决执行市委市政府统一决策部署，确保信访工作始终沿着正确的方向前进。要坚持顺民意、聚民心，践行以人民为中心的思想，把维护群众利益作为工作的出发点和落脚点，千方百计为群众排忧解难，努力实现好、维护好、发展好人民群众的根本利益。要坚持有担当、敢作为，时刻做到对党忠诚、为党分忧、为党尽职、为民造福，了解掌握民情，推动问题解决，创新社会治理，发挥好信访在正确处理人民内部矛盾中的重要作用，全力维护社会和谐稳定。要坚持抓队伍、练本领，按照“对党忠诚可靠、恪守为民之责、善作群众工作”的标准，不断加强自身政治建设、思想建设、作风建设、能力建设、廉政建设，努力练就做好群众工作的真本领，以争创一流业绩，让组织放心、让群众满意。
根据《漳州市市级机构改革实施方案》，市信访局由部门管理机构调整为市政府工作部门。（记者 陈岩）
市农业农村局
27日，市农业农村局正式挂牌。市委副书记、政法委书记阮开森，副市长张翼腾出席挂牌仪式。
按照《漳州市市级机构改革实施方案》要求，我市将市农业局的职责，以及市发展和改革委员会的农业投资项目、市财政局的农业综合开发项目、市国土资源局的农田整治项目、市水利局的农田水利建设项目管理职责等整合，组建市农业农村局，作为市政府工作部门。市委农村工作领导小组办公室设在市农业农村局。市农业农村局加挂市扶贫开发领导小组办公室、市委实施乡村振兴战略领导小组办公室牌子。不再保留市农业局。（记者 陈岩）
市自然资源局
27日，漳州市自然资源局正式挂牌。市委常委、常务副市长张慧德出席挂牌仪式，并召开座谈会。
按照《漳州市市级机构改革实施方案》要求，我市将市国土资源局、市城乡规划局的职责，以及市发展和改革委员会的参与编制主体功能区规划职责，市环境保护局的组织划定生态红线职责，市水利局的水资源调查和确权登记管理职责，市农业局的草地资源调查和确权登记管理职责，市林业局的森林、湿地等资源调查和确权登记管理职责，市海洋与渔业局的拟订海洋功能区划、海域开发利用总体规划、无居民海岛保护规划以及海域海岛等资源调查、确权登记管理职责等整合，组建市自然资源局，作为市政府工作部门。调整芗城、龙文两区国土资源和规划管理体制。将市国土资源局、市城乡规划局承担的芗城、龙文两区国土资源、规划管理职责调整下放给芗城、龙文两区自然资源部门。不再保留市国土资源局、市城乡规划局。
市领导强调，要牢固树立大局意识，坚决支持和拥护机构改革，做到思想到位、站位到位、工作到位。要把学习作为新常态，熟悉和履行好所承担的职责，全力推进自然资源管理各项工作。要加快人员职能整合，尽快配合做好“三定”工作，做到职能划转、人员到位有序进行。要把团结放在第一位，做到机构合、人员合、人心合，局领导班子要发挥好以上率下的作用，领导全体干部职工凝聚在一起、团结在一起；要切实加强机关党的建设，把从严治党贯彻始终。要抓紧抓实当前各项工作，确保完成年度工作目标任务。特别是对老部门的有关工作，要逐项对照承接，做好移交工作，不能掉线、不能断档，确保各项工作稳步推进。（记者 廖瑜婷）
市应急管理局
27日，漳州市应急管理局正式挂牌，漳州市安全生产委员会办公室一并挂牌。市委常委、常务副市长张慧德出席挂牌仪式，并召开座谈会。
按照《漳州市市级机构改革实施方案》要求，我市将市安全生产监督管理局的职责，以及市政府办公室的应急管理职责，市民政局的救灾职责，市国土资源局的地质灾害防治相关职责，市农业局的草地防火相关职责，市地震局的震灾应急救援相关行政职能，以及市减灾委员会、市抗震救灾指挥部的职责等整合，组建市应急管理局，作为市政府工作部门。按中央有关改革部署实施。不再保留市安全生产监督管理局。
市领导强调，要充分认识这次机构改革的重要性和必要性，把思想统一到中央和省委市委的决策部署上来，坚决服从机构改革部署要求，扎扎实实做好应急管理各项工作。要尽快熟悉和履行好所承担的职责，强化政治担当，潜心学习业务，服务保障发展，做到“转”得出、“接”得住、“融”得好，坚决防范化解重特大安全风险，坚决遏制重特大事故发生，确保机构改革和日常工作“两不误、两促进”。要协同做好职能划转和“三定”工作，因地制宜设置机构和配置职能，使之更加切合实际、科学合理、运转高效。要把抓班子带队伍作为重中之重，坚持党组统揽、各司其职，上下联动，齐抓共管，着力提高干部素质能力，不断激发干部职工工作积极性和主动性，打造高标准应急管理“铁军”。要抓紧抓实当前各项工作，坚决落实安全责任，抓好重点领域风险管控，加强应急处置能力建设，确保全市安全生产形势稳定。（记者 廖瑜婷）
市城市管理局
27日，漳州市城市管理局正式挂牌，开始对外开展工作。市委常委、常务副市长张慧德出席挂牌仪式，并召开座谈会。
按照《漳州市市级机构改革实施方案》要求，我市将市城市管理行政执法局的职责，市住房和城乡建设局有关市容环卫等管理职责，以及其他相关部门承担的与城市管理密切相关的职责整合，组建市城市管理局，作为市政府工作部门。不再保留市城市管理行政执法局。
市领导强调，要充分认识这次机构改革的重要性和必要性，从讲政治顾大局的高度，服从机构改革部署要求。要尽快熟悉和履行好所承担的职责，认真学习领会深入推进城市执法体制改革，改进城市管理工作的重大意义、具体措施，理解学透城市管理机构为何而设，要做什么的问题。要尽快配合做好职能划转和“三定”，确保完成机构改革任务。要把抓班子带队伍作为重中之重，充分发扬城管队伍团结、和谐、进取的好传统、好作风，增强“城市主人翁”的自豪感和责任心，不断提升城管队伍的战斗力和凝聚力；要建立健全各项制度做到用制度管人、管事、管物。要抓紧抓实当前各项工作，全面梳理今年工作，确保完成年度工作目标任务。同时，要根据新的职责分工，高标准谋划明年工作，高质量开展“城市管理提升年”活动和“两违”“百路千村”整治专项行动。
此外，27日，市粮食和物资储备局、市大数据管理局等部门也一并挂牌成立，市委常委、常务副市长张慧德出席挂牌仪式。（记者 廖瑜婷）
市退役军人事务局
27日，市退役军人事务局正式挂牌，标志着退役军人事务局开始履行职责，对外开展工作。副市长谢毅泰出席挂牌仪式，并与全局干部座谈。
市领导指出，要深刻领会机构改革精神，增强做好退役军人事务工作的责任感和使命感。要准确把握职能定位，明确做好退役军人事务工作的基本思路和方向，全面提升退役军人事务工作服务管理水平。要突出工作重点，尽快配合做好职能部门的划转和“三定”；搭建班子队伍；尽快摸清情况底数、健全工作机制、搭建平台载体，实现无缝对接，做到工作不断、思想不乱、队伍不散、干劲不减，努力为退役军人事务工作起好步开好局。
新组建的市退役军人事务局，将市政府办公室（市支前双拥工作办公室）的双拥工作职责，市民政局的退役军人优抚安置职责，市人力资源和社会保障局的军官转业安置职责等整合，作为市政府工作部门。按中央有关改革部署实施。市退役军人事务局加挂市双拥共建工作领导小组办公室牌子。(记者 郑来珍)
市科学技术局
27日，漳州市科学技术局正式挂牌。副市长兰万安出席挂牌仪式，并与市科学技术局领导干部座谈。
根据《漳州市市级机构改革实施方案》，将市科技与知识产权局的科技发展职责，市人力资源和社会保障局的外国专家管理职责整合，组建市科学技术局。市科学技术局的职责主要有：贯彻落实国家创新驱动发展战略，推动科技发展，外国专家管理，推进创新体系建设和科技体制改革，健全技术创新激励机制，提升企业科技创新能力，推进科技军民融合发展等等。
市领导强调，要充分认识这次机构改革的重要性和必要性，把思想统一到中央和省委的决策部署上来，进一步深刻认识、把握、履行好市科技局的职责；要对标市委、市政府制定的机构改革实施方案，尽快配合做好职能的划转，配合市委编办做好“三定”工作；要把抓班子带队伍作为重中之重，做好思想工作，确保机构改革期间工作不断、思想不乱、队伍不散、干劲不减；要抓紧抓实当前各项工作，围绕市委十一届七次全会提出的坚持高质量发展落实赶超任务要求，结合新的职能，坚决完成今年各项目标任务，高标准谋划明年工作，为建设富美漳州作出新贡献。(记者 朱秀敏）
市地方金融监督管理局
27日，漳州市地方金融监督管理局正式挂牌。副市长沈志平出席挂牌仪式。
按照《漳州市市级机构改革实施方案》，将市政府办公室（市金融工作办公室）的金融监管工作职责，以及市经济和信息化委员会有关小额贷款公司、融资担保公司、典当行、融资租赁公司的监管职责，市发展和改革委员会的推进全市企业上市和再融资职责等整合，组建市地方金融监督管理局，加挂市金融工作办公室牌子。 
市地方金融监督管理局主要职责是，贯彻落实国家、省有关地方金融监管的政策和法律法规；承担我市有关金融协调服务、地方金融监管、金融风险防范和处置等。（记者 张志鹏）
市人民政府外事办公室
27日，漳州市人民政府外事办公室正式挂牌。副市长沈志平出席挂牌仪式。
按照《漳州市市级机构改革实施方案》，将市政府外事侨务办公室更名为市政府外事办公室。（记者 张志鹏）
市工业和信息化局
27日，漳州市工业和信息化局正式挂牌。副市长陈水树出席挂牌仪式，并与市工信局领导干部座谈。
座谈会上，市领导强调，要充分认识此次机构改革的重要性和必要性，把思想统一到中央、省、市的决策部署上来，坚决拥护和服从改革安排，进一步认识、把握、履行好工信局职责，让各项工作运行更加科学规范、精准高效。要立足当前，谋划明年。当前要重点抓好全年目标任务的落实并筹备好中国食品名城（漳州）食品交易会。要针对重点区域、重点产业、重点项目，谋划好明年工作任务，切实做到以项目为抓手，力促转型升级、突破提升。要真抓实干，廉洁高效。努力形成“严、细、深、实”的工作作风，保持清正廉洁高效的服务型机关形象，进一步做好企业服务工作，努力打造良好营商环境，为富美新漳州建设作出新的贡献。
根据《漳州市市级机构改革实施方案》，市经济和信息化委员会正式更名为市工业和信息化局。（记者 邱丹燕）
市市场监督管理局
27日，漳州市市场监督管理局正式挂牌。副市长吴卫红出席挂牌仪式，并召开座谈会。 
市领导指出，要充分认识做好机构改革工作的重要性和必要性，把思想统一到中央和省委市委的决策部署上来，尽快熟悉和履行所承担的职责，尽快配合做好职能的转化和“三定”，把抓班子带队伍作为重中之重，抓紧抓实当前各项工作。
据了解，新组建的漳州市市场监督管理局，将市工商行政管理局、市质量技术监督局、市食品药品监督管理局的职责，以及市发展和改革委员会（市物价局）的价格监督检查与依法查处价格违法行为相关职责，市商务局的牵头打击侵权和假冒伪劣商品职责，市科技与知识产权局的知识产权管理相关职责等整合，作为市政府工作部门。市场监督管理局加挂市知识产权局牌子。保留市食品安全委员会，具体工作由市市场监督管理局承担。不再保留市工商行政管理局、市质量技术监督局、市食品药品监督管理局。（记者 吴丽燕）

                      
扫一扫在手机打开当前页"
14,市委人才工作领导小组第四次会议召开,2018-12-28,2018-12-28,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-28/1506473099.html,"VideoPlayer.loadVideo('/jeaf/video/video.shtml?video=d3884a44a77db5a8d2a4fad30f55e015b61db1837c14af3693b54bd6cb736ba914d8139d16a391759d8bfbf682830d491df5931f4cb154511cdef5cab7e5a45c9b7e6b36bdd781498acf779cac195bbc92fbd90d150587a8f8e1523959f338add038b47b6cc42fbcfefc7286d5444c09386dab055148e6edcf26c58f3e1663324089c40425c71eb566548108f0a8e90bbd8baf37bb15a559d2a7d0e2cddb6ef1&siteId=620416811908440000');
　　12月27日上午，市委人才工作领导小组召开第四次会议，回顾总结我市今年人才工作，谋划研究新一年人才工作思路。市委常委、组织部长、市委人才工作领导小组常务副组长沈金水出席会议并讲话，副市长、市委人才工作领导小组副组长谢毅泰主持会议。会议要求，要提高认识、强化责任，进一步增强做好人才工作的责任感和紧迫感，将人才工作贯穿到全市经济社会发展的全过程，以人才优先发展之功，收人才引领发展之效。要上下联动、形成合力，牢固树立人才工作“一盘棋”的思想，坚持市县联动、部门协同，提前谋划明年工作，并着力构建横向到边、纵向到底的人才工作组织体系，做大、做强人才工作格局。要优化服务、提升实效，积极发挥好漳州市高层次人才网的作用，加快开通高层次人才服务卡，并根据实际研究出台针对性强的人才队伍建设服务举措，下大力气解决人才工作的重点、难点、热点问题，真正实现人才引得进、留得住、过得好，为加快建设富美新漳州、当好新福建建设先锋提供有力的人才支撑和智力支持。
会议还研究确认了2018年下半年省、市引进高层次人才和省工科类青年专业人才支持对象；研究通过漳州市文化名家、有突出贡献中青年医疗专家、名医工作室、人才驿站等有关事项。(记者 郑来珍)

                      
扫一扫在手机打开当前页"
15,市农民体育协会第七届会员代表大会举行,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/101957477.html,"12月27日，漳州。副市长张翼腾，老领导陈易洲、林永泉出席会议。会议回顾总结市农体协过去五年多来的工作，并对新一届工作提出要求。大会选举产生新一届农体协委员，选举陈易洲担任主席。
会议指出，农民体育事业是一项系统工程，是体育事业重要组成部分,是全民健身活动的重要方面。各有关部门要紧密贴近“农业农村农民”，牢牢抓紧“农趣农味农俗”，组织更多农民健身比赛，不断提高农村活跃指数、农民幸福指数，助力乡村振兴战略全面实施。要立足实际，务求实效，因势利导把农民健身元素融合到民间民俗活动，让农村年节民俗活动成为农民新的健身阵地。要紧盯时代发展特点，大力培养农民体育品牌项目，开展“一村一品”“一镇一品”活动，让农体品牌成为标杆旗帜，以点带面，引领农民体育工作深入广泛持久开展，开创农民体育健身事业新局面。（记者 王心如）

                      
扫一扫在手机打开当前页"
16,2018中国食品名城（漳州） 食品交易会今日举行,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/602410316.html,"2018中国食品名城（漳州）食品交易会筹备工作进展顺利，于今日在龙文区海峡两岸农产品物流城举行。活动将持续至2019年1月1日。此次活动共有片仔癀、天福、紫山、立兴等445家食品企业参展，其中特装展位33个、交易展位412个。此外，厦门糖巢、长沙喜吖吖、郑州爱上零食屋等近4000家采购商（经销商）报名参加此次活动。
交易会期间，我市还将举办漳州食品产业发展大会暨技术对接大会、第二届中国食品名城（漳州）食品名片颁奖盛典、2018中国食品名城（漳州）食品交易会开馆等活动及一系列对接洽谈活动。我市将充分利用交易会契机，招商引资，力争签约一批合同、引入一批新客户，打响漳州“中国食品名城”品牌，真正做到一时办会、一年做事、线上线下交易“永不落幕”。（记者 陈益雄 廖瑜婷 通讯员 薛小明）

                      
扫一扫在手机打开当前页"
17,漳州举行首届“水仙花奖” 原创舞蹈大赛,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/441394310.html,"舞蹈《海丝瓷韵》　　12月28日晚，由漳州市文学艺术界联合会、漳州市文化和旅游局、闽南师范大学艺术学院、漳州九龙江文化发展有限公司主办，漳州市舞蹈家协会承办的漳州市首届“水仙花奖”原创舞蹈大赛在漳州人民剧场举行。闽南师范大学党委书记吴彬镪，副校长蒋一婷、林致远出席活动。
本届大赛从今年6月份开始筹备，经过半年时间在全市范围内的海选，10个少儿组节目和9个成人组节目成功入围。最终，《布袋薪传》《小鞋子》获得少儿组表演一等奖，《布袋薪传》《柚花飘香》获得少儿组创作一等奖，《家园》《让爱回家》双双获得成人组表演、创作一等奖。
据悉，本届舞蹈大赛期间，还举办了闽南舞蹈创作交流研讨会，旨在挖掘闽南原生性舞蹈形态，提炼舞蹈动律组合，提升闽南舞蹈规律性特征，更好地将闽南民间舞蹈发扬传承。（记者 周杨宁 见习记者 杨瑞）

                      
扫一扫在手机打开当前页"
18,市食品工业协会第二届会员代表大会举行,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/1012494675.html,"VideoPlayer.loadVideo('/jeaf/video/video.shtml?video=d3884a44a77db5a8d2a4fad30f55e015b61db1837c14af3693b54bd6cb736ba914d8139d16a3917593777f9b9e7db36fcf69fb57f898d91446a906755b4dca499b7e6b36bdd781498acf779cac195bbc92fbd90d150587a8dc3dfd7de084ad9844ef9991db2a0743e583e281b294d47970e1eb645968178a606191c286926f0b06d21356dacf495692edbb1854320995b27c6150a8a0c140d6fae85a05898dfb&siteId=620416811908440000');
　　12月28日，漳州市食品工业协会第二届会员代表大会第一次全体会议举行。副市长陈水树出席会议并讲话，老领导何红孙出席会议。会议审议通过市食品工业协会第一届理事会工作报告、财务收支报告，通过市食品工业协会《章程》《会费管理办法》修改草案，选举产生市食品工业协会第二届理事会，并召开市食品工业协会第二届理事会第一次会议，选举产生第二届理事会会长、常务副会长、副会长、秘书长，何红孙当选协会会长。
会议强调，市食品工业协会要进一步强化服务职能，拓展服务领域和内涵，维护会员合法权益，切实当好在漳食品企业的“娘家”。要进一步发挥桥梁作用，做好政府与企业之间的“上情下达、下情上传”工作，强化行业自律，促进产业纵向、横向资源整合。要进一步加强协会自身建设，及时跟踪产业发展动态，不断提升自身服务水平、办会水平，壮大协会力量，促进我市食品产业持续健康发展。（记者 王心如）

                      
扫一扫在手机打开当前页"
19,省委统战部来漳 开展“回头看”检查,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/1966759605.html,"12月27日上午，省委统战部副部长翁雄宇带领调研组来漳，开展贯彻落实中央、省委关于统一战线一系列重大决策部署“回头看”调研检查。副市长、致公党主委兰万安参加检查座谈会。座谈会上，市委统战部作贯彻落实中央、省委关于统一战线一系列重大决策部署情况汇报。会议回顾近年来、特别是今年9月接到“回头看”通知以来，我市深入贯彻落实习近平总书记关于统战工作的新理念、新思想、新战略，始终坚持把统战工作摆在全局工作的重要位置，努力解决涉及民族、宗教、港澳、非公有制经济等领域的遗留问题和突出矛盾，推动中央、省委重大决策部署在各领域得到扎实有效落实的工作情况。调研组充分肯定我市工作，并对具体工作做出指导。调研组还与有关单位、团体领导干部和党外代表人士座谈。（记者 陈瑞珠）

                      
扫一扫在手机打开当前页"
20,漳州市医疗保障局挂牌成立,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/1075599408.html,"12月28日，漳州市医疗保障局挂牌成立。副市长沈志平出席挂牌仪式。按照《漳州市市级机构改革实施方案》要求，我市将市财政局（市医疗保障管理局）承担的城镇职工和城镇居民基本医疗保险、生育保险、新型农村合作医疗、药品和医疗服务价格管理、药品配送管理、医疗救助等职责划入市医疗保障局，作为市政府工作部门，正处级。县级医疗保障部门对应市医疗保障局相应划转职责，作为市医疗保障局的派出机构。

                      
扫一扫在手机打开当前页"
21,漳州市卫生健康委员会挂牌成立,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/2094353655.html,"12月28日，漳州市卫生健康委员会挂牌成立。市委常委、宣传部长刘伟泽，副市长兰万安出席挂牌仪式并召开座谈会。按照《漳州市市级机构改革实施方案》要求，我市将市卫生和计划生育委员会、市深化医药卫生体制改革领导小组办公室的职责，以及市民政局的市老龄工作委员会办公室职责，市安全生产监督管理局的职业安全健康监督管理职责等整合，组建市卫生健康委员会，作为市政府工作部门，正处级。保留市老龄工作委员会，日常工作由市卫生健康委员会承担。不再保留市卫生和计划生育委员会、市深化医药卫生体制改革领导小组办公室。
市领导强调，要充分认识做好机构改革工作的重要性和必要性，把思想统一到中央和省委市委的决策部署上来，尽快熟悉和履行所承担的职责，尽快配合做好职能转化和“三定”，同时把抓班子带队伍作为重中之重，抓紧抓实当前各项工作，为坚持高质量发展落实赶超、加快建设富美新漳州作出新贡献。（记者 吴丽燕 见习记者 杨瑞）

                      
扫一扫在手机打开当前页"
22,漳州市生态环境局挂牌成立,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/2128547462.html,"VideoPlayer.loadVideo('/jeaf/video/video.shtml?video=d3884a44a77db5a8d2a4fad30f55e015b61db1837c14af3693b54bd6cb736ba914d8139d16a3917593777f9b9e7db36fb58d757e413cf6ae46a906755b4dca499b7e6b36bdd781498acf779cac195bbc92fbd90d150587a8ed29ea775363d82f44ef9991db2a0743e583e281b294d47970e1eb645968178a606191c286926f0b06d21356dacf495692edbb1854320995b27c6150a8a0c140d6fae85a05898dfb&siteId=620416811908440000');
　　　　12月28日，漳州市生态环境局挂牌成立。副市长沈志平出席挂牌仪式。
按照《漳州市市级机构改革实施方案》要求，我市将市环境保护局的职责，以及市发展和改革委员会的应对气候变化和减排职责，市国土资源局的监督防止地下水污染职责，市水利局的编制水功能区划、排污口设置管理和流域水环境保护职责，市农业局的监督指导农业面源污染治理职责，市海洋与渔业局的海洋环境和渔业水域生态保护职责等整合，组建市生态环境局，作为市政府工作部门，正处级。县级生态环境部门对应市生态环境局相应划转职责，作为市生态环境局的派出机构。不再保留市环境保护局及各县（市、区）的环境保护局。（记者 蔡柳楠）

                      
扫一扫在手机打开当前页"
