id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
76,区委副书记、区（局）长吴伊森教师节前到区第一中学慰问调研,2018-09-10,2018-09-10,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201809/19017.shtml,在第34个教师节即将来临之际，为进一步推进师德建设，弘扬尊师重教的良好风尚和社会氛围，9月7日，区委副书记、区（局）长吴伊森在副区长张艳红、区教育局负责同志的陪同下，深入区第一中学看望慰问一线教师和教育工作者，向辛勤工作的教师们送上节日的问候和美好祝福。在慰问调研中，区委副书记、区（局）长吴伊森一行现场查看了校园教学设施，并走进教研室看望备课教师，详细询问了教师们的工作和生活情况，同时与学校班子成员及优秀教师代表亲切座谈。吴区长在听取了该校发展规划建设情况汇报后，对学校近年来取得的成绩和教师的敬业精神给予充分肯定，吴区长希望学校进一步加大教育教学改革力度，不断提高教育教学水平，加强对优秀教师的培养，注重发挥示范引领作用，办出特色初中教育，努力打造教育品牌，吸引更多生源到友好一中就读，为推动友好区教育事业更好更快发展作出新的贡献。
77,区委书记张延杰教师节前到区第三中学慰问调研,2018-09-10,2018-09-10,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201809/19016.shtml,"在第34个教师节即将来临之际，为弘扬中华民族尊师重教的传统美德,让全体教师在欢乐祥和的气氛中度过自己的节日,9月7日，区委书记张延杰在副区长张艳红、区教育局负责同志的陪同下，到区第三中学看望慰问一线教师和教育工作者，对他们在教育战线做出的贡献表示感谢，并向他们致以节日的祝福和诚挚的问候。慰问调研中，区委书记张延杰一行在现场查看和详细了解学校的校园环境、校园建设和师资力量等情况后，与学校班子成员和教师代表进行了深入的座谈交流，充分肯定了友好三中近几年为我区教育事业和经济发展做出的突出贡献。同时，张书记在详细了解第三中学教育发展现状和问题的基础上，从教育资源、资金投入、理念更迭、发展短板等几个方面，深入地剖析了影响和制约友好三中发展的瓶颈问题。对此，张书记提出了以下几点建议:一是审时度势，增加发展的信心。友好三中在拉动我区经济发展和提升全区教育水平中具有不可替代的作用，为此区委、区政府将全力支持三中向更高的目标发展。二是打造名片，争当发展的先锋。友好三中是我区的一张最为靓丽的名片，教育工作者一定要提高政治站位，以高质量的教育进一步塑造我区良好的对外形象，真正达到“以教育促经济，以经济强教育”的双赢效果。三是锐意进取，坚守教师的品德。希望教育工作者能够稳定住心神，不被外界的喧嚣、诱惑所干扰，守住师德，做传道解疑的领路人。四是深度融合，推进教育的改革。要继续传承发扬好的办学理念、办学方向、办学目标，并在教育教学中不断地钻研改革、创新，走出传统和现代有机融合的新路子。五是正视问题，打破发展的瓶颈。发展遇到的困难和问题，既是全市的共性问题也是友好的个性问题。为此，要认真梳理总结经验，在符合我区教育发展实际的基础上，向区委、区政府和市教育部门提出真实的、具有说服力的意见建议。六是高度重视，支持教育的发展。区委、区政府历来高度重视教育工作，特别是去年召开全区教育工作大会，标志着区委、区政府教育优先的发展理念得到全面强化和升华。在今后的工作中，区委、区政府将把重心放在教师队伍的待遇改善上，全面稳定教师队伍。七是团结一致，当好教育的带头人。学校党政领导要带好班子、带好队伍，班子成员要坦诚相见，既民主又集中，在带领学校发展和组织建设、教育教学方面，发挥班子的示范和带头作用。"
78,我区召开市委第二扶贫专项巡察组巡察友好区委情况反馈会议,2018-09-07,2018-09-07,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201809/19015.shtml,9月6日下午，我区召开市委第二扶贫专项巡察组巡察友好区委情况反馈会议，区委书记张延杰代表区委作表态发言。市委第二扶贫专项巡察组组长苏守业和成员，区委副书记、区（局）长吴伊森，区委副书记、政法委书记孙彦全，区委常委、纪委书记、监委主任范广余，区委常委、副局长杨贵强，区委常委、组织部长冯铭华，区总工会主席王志岐，区发改局、住建局、工信局等19个区扶贫工作领导小组成员单位、部门主要负责人出席会议。区委副书记、区（局）长吴伊森主持会议。会上，市委第二扶贫专项巡察组组长苏守业代表市委对我区扶贫领域专项巡察工作情况进行了反馈，在肯定了我区扶贫攻坚工作成绩的同时，就我区在扶贫领域需要整改的方面提出意见建议。张书记在表态发言中表示，市委第二专项巡察组提出的整改意见和具体要求，站位高、问题准，要求严、措施实，将对我区下一步如何更好地巩固脱贫攻坚成果具有十分重要的现实指导意义。区委完全接受巡察组的反馈意见和要求，坚决按照巡察组的整改建议，全面强化脱贫成果，高质量、高效率地完成市委交给我区的脱贫攻坚任务。张书记指出，区委新一届班子始终把脱贫攻坚作为民生工程的第一要务，常抓不懈、奋力攻坚，提前完成了全部脱贫的任务要求。在此次巡察组的反馈意见中，实事求是指出了我区在扶贫领域方面还存在的一些问题。为此，我区一定以反馈意见为指导，进一步强化思想认识，坚持问题导向，采取有效措施，切实抓好整改落实。同时，举一反三、标本兼治，切实形成自我发现问题、自我解决问题的长效机制，做到“有则改之，无则加勉”，不断巩固和扩大巡察整改成果。
79,友好区召开2018年度定兵会议,2018-09-06,2018-09-06,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201809/19014.shtml,9月5日上午，友好区2018年度定兵会议在区人武部会议室召开。区征兵领导小组组长、区委副书记、区（局）长吴伊森，伊春军分区政治工作处主任郭岩，区征兵办公室主任、人武部部长于洪军和区征兵办公室各组组长及成员、区基层武装部部长出席会议。区征兵办公室主任、人武部部长于洪军主持会议。会上，区征兵办公室主任、人武部部长于洪军组织大家学习了廉洁征兵有关文件规定，区征兵办公室体检组、政考组、兵役机关依次汇报了2018年度友好区征兵体检、政考综合情况。区征兵办领导及成员签字确认了新兵名单及分配去向，征兵工作人员签订了廉洁征兵责任书。
80,市直属机关首届职工运动会在林都体育场隆重举行,2018-09-04,2018-09-04,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201809/19013.shtml,林都九月，金风送爽，硕果飘香。9月1日，由市直机关工委主办，市体育局、市文广新局、市教育局协办的市直属机关首届职工运动会在林都体育场隆重举行。市委书记、市人大常委会主任高环出席开幕式，并宣布市直属机关首届职工运动会开幕。8时30分许，伴随着雄劲刚健的运动员进行曲，市直各机关代表队精神饱满地进入体育场，接受检阅。他们迈着矫健的步伐，在各自单位队旗的引领下，列队通过主席台，展示了市直属机关广大干部职工朝气蓬勃、团结奋进、文明和谐的精神风貌。在高亢雄壮的《国歌》声中，鲜艳的五星红旗冉冉升起。市委书记、市人大常委会主任高环宣布：“伊春市直属机关首届职工运动会开幕！”顿时，绚丽的焰火腾空而起，如潮的掌声和欢呼声瞬间点燃了现场观众的激情，把整个会场渲染成欢乐的海洋。随后，鲜艳夺目的“伊春市直属机关首届职工运动会”会旗在众人的瞩目中升起。开幕式上还举行了大型团体操表演。表演在市文广新局带来的舞蹈《爱我中华》中拉开帷幕，身着各民族节日盛装的机关干部职工载歌载舞，展现了五十六个民族血脉相连、亲如一家的深厚感情，表达了各族人民对党和祖国的热爱；少年是祖国的花朵、祖国的未来，由团市委带来的《篮球操》中，一群热爱运动的篮球宝贝美美地秀了一把炫酷球技，活力四射的小小少年让大家看到了全民健身体系在我市的普及与成效；市妇联带来的《快乐舞步健身操》，以健身舞的形式表达了林都儿女对美丽家园的无限热爱；太极拳是中华民族体育文化中的一朵奇葩，既能强身健体，又能陶冶情操，市体育局带来的太极拳表演带领观众走进了“闲看庭前花开花落、漫随天外云卷云舒”的超然境界；我运动，我健康，我快乐，由市直机关工委组织的《第九套广播体操》，展示了林都广大干部职工的风采。开幕式后，4×100米接力、跳远、100米赛、60米赛、托球跑、二人三足等各项田赛、径赛、趣味赛相继展开。市委、市人大、市政府、市政协“四大班子”领导率先垂范，在接力比赛中奋勇拼搏，赢得了全场观众雷鸣般的掌声。市直各机关代表队参赛运动员发扬“友谊第一，比赛第二”的优良传统，团结协作，攻坚克难，顽强拼搏，勇攀高峰，在各项比赛中全力以赴，奋勇争先，赛出了水平，赛出了风格，充分展示了“更高、更快、更强”的奥林匹克精神，取得了优异成绩。近年来，市委、市政府认真贯彻落实习近平总书记在全国卫生与健康大会上的重要讲话精神，深入实施《全民健身计划纲要》，广泛开展全民健身活动，推动全民健身和全民健康深度融合，倡导健康文明的生活方式，推进全民健身生活化，林区人民健康水平不断提高。“全民健身徒步大会”“十万青少年上冰雪”等群众性体育活动蓬勃发展，全省第十三届运动会的成功承办，“伊春国际森林马拉松赛”等大型赛事的成功举办，促进了我市体育+生态旅游、文化交流、对外宣传、商贸合作等多业态深度融合，形成了“人人共享体育、体育造福人人”的浓厚氛围。市直机关紧紧围绕推进“健康伊春”建设，不断拓展丰富机关文体生活，常态化开展各具特色、形式多样的体育活动，在引导广大干部职工强身健体、陶冶情操、增进交流、促进和谐等方面发挥了积极作用，有力地推动了全市体育事业和全民健身活动的健康发展。此次以“汇聚正能量、展现新形象、建设新伊春”为主题的市直属机关首届职工运动会，不仅是对市直机关精神文明建设的一次全面检阅，也是对广大干部职工精神风貌的一次充分展示，更是对市直机关干部职工立足本职岗位，激发干事创业热情的一次有力推动，为纪念伊春林区开发70周年、建市60周年献上了一场“体育盛宴”。运动会设有球类、田径、趣味3大类共16个项目的赛事，来自95个市直机关代表队的976名运动员参加了比赛。在先期开展的排球、羽毛球、乒乓球等赛事中，广大干部职工积极参与到各项比赛中来，交流思想、深化合作、切磋技能、展示风采，实现了比赛成绩和精神文明建设双丰收。经过激烈的角逐，市公安局、市税务局、市工商局分别获得团体总分前三名。市纪委监委、市委组织部、市委宣传部、市委办、市政府办、市检察院、伊春日报社等20家单位荣获体育道德风尚奖。
81,我区组织收听收看2018年度“林都讲坛”第四场网络安全管理报告会,2018-09-03,2018-09-03,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201809/19012.shtml,为深入学习贯彻习近平总书记关于网络强国的重要思想，推进网络安全和信息化发展，努力开创新时代伊春网信工作新局面，8月30日上午，在2018年度“林都讲坛”第四场报告会上，市委特别邀请国家网络安全保障专家组重要成员、国家信息技术安全研究中心副主任李冰为全市各级领导干部作网络安全管理辅导讲座。市委常委、宣传部长迟宝旭主持报告会。报告会上，李冰围绕“国内外网络安全形势及典型案例”，深刻阐述了新时代国家安全和网络建设科学内涵，分析了当前和今后我们国家安全面临的形势和发展任务，以及国家关键信息基础设施和重要信息系统面临的风险威胁，介绍和剖析了现实工作发现和掌握的网络安全典型案例，为各级领导干部应对常见网络安全风险隐患提出了防范策略。报告会采取视频会议形式进行。友好区委理论学习中心组成员及区相关单位部门负责同志在友好区分会场区检察院视频会议室收听收看了此次报告会。
82,区委书记张延杰主持召开区委十九届29次常委（扩大）会议,2018-08-31,2018-08-31,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201808/19011.shtml,8月29日，区委书记张延杰主持召开区委十九届29次常委（扩大）会议。区委副书记、区(局)长吴伊森，区委副书记、政法委书记孙彦全，区委副书记曹旭渴，区委常委、副区长董春江，区委常委、纪委书记、监委主任范广余，区委常委、副局长杨贵强，区委常委、组织部长冯铭华，区委常委、宣传部长王伟臣参加会议，区人大常委会主任徐宝林、区政协主席陈清林及区（局）其他副处级领导和各相关部门单位的主要负责人80余人列席会议。会上，张书记就信访稳定工作强调，一要明确责任，严格执行信访联席会议制度。二要全力化解，从严落实处级领导干部包保责任制。三要加大问责，区委要加大信访约谈力度，区纪检监察机要加大监督检查力度，依法依规依纪严肃问责。同时，学习《信访工作责任制实施细则》要常态化，不仅分管领导和包保领导要学习消化理解，各包保单位部门也要学习，确保依法依规依纪处理信访事件。张书记就生态环境保护工作强调，一要增强环保理念，加大宣传力度。要把学习贯彻习近平生态文明思想和全国、全省、全市生态环境保护大会精神作为当前的一项政治任务，纳入区委中心组学习的重要内容，着力在学懂弄通做实上下功夫，并采取多种方式，加大宣传力度，营造良好氛围。二要强化红线意识，抓好生态环境保护建设。坚持把解决生态环境突出问题作为民生优先领域，着力抓好大气、水、土壤、人居环境等方面的污染防治，坚决打赢生态环境保卫战。三要坚持问题导向，抓好中央环保督察组交办问题整改。聚焦问题深入开展自查自改，通过领导包案加大整改力度，确保中央环保督察组交办的问题整改到位。四要加大问责力度，确保生态环境保护责任落实。各分管领导与责任单位要勇于担当、敢于负责，切实抓好生态保护建设。组织部门要把生态保护建设纳入目标考核之中，作为干部选拔任用、评先选优的重要依据。区纪检监察机关要对工作滞后、进展缓慢、措施不力的单位、部门及工作人员依纪依法严肃问责，绝不姑息。张书记就供热改扩建项目建设强调，一要始终坚持民生为大，全力做好改扩建工作。二要全力以赴保质保量，按时完成建设工作。三要提前谋划科学研判，做好风险评估工作。四要统筹协调步调一致，多轮驱动项目推进。五要公平公正阳光透明，全力打造廉政工程。六要服从大局善始善终，做好项目后续工作，确保全区人民温暖过冬。会前学习了《黑龙江省信访工作责任制度实施细则》；会议听取了关于友好区房地产领域信访问题专项整治和监督检查工作推进情况的汇报；传达了全市生态环境保护大会精神；讨论了《中央第六巡视组反馈意见整改工作实施意见》；听取了全区党建工作推进会筹备情况的汇报；听取了友好区供热改扩建项目进展情况汇报和友好区供热资产及供热生产经营权委托华能伊春有限公司生产经营情况的说明。
83,友好区第七届“绿城杯”青年篮球邀请赛总决赛暨颁奖仪式圆满落幕,2018-08-29,2018-08-29,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201808/19010.shtml,8月27日下午，由区人民武装部、团区委、区文广体局主办，区篮球协会承办的友好区第七届“绿城杯”青年篮球邀请赛在友好第三中学体育馆圆满落幕，区委副书记曹旭渴、区人民武装部部长于洪军、区人大常委会副主任崔健、区政协副主席邓强，区委宣传部、区文广体局、区第三中学等相关单位部门负责同志，以及区第三中学部分老师、学生，共计300余人观看了比赛并参加了颁奖仪式。决赛中，蓝莓商业街篮球队同消防大队篮球队展开了激烈的冠军争夺赛。赛场上，双方队员激情四射，尽情地展示着娴熟的球技和青春的风采，展现了友好青年良好的精神风貌和团结协作精神。最终蓝莓商业街篮球队勇夺“绿城杯”青年篮球邀请赛冠军。在颁奖仪式上，篮球协会会长、裁判长宣读了友好区第七届“绿城杯”青年篮球邀请赛比赛成绩，与会领导向获奖代表队、球员表示祝贺并颁发证书和奖牌。本届“绿城杯”青年篮球邀请赛在组委会的精心策划组织下，报名7支球队。经过近5天的激烈角逐，二十多场激烈争夺后，最终，评定出冠、亚、季军、优秀组织奖及最有价值球员和最佳防守球员。通过举办此次活动，充分展示了广大职工和团员青年良好的精神风貌，增强了集体的凝聚力。全体参赛队员纷纷表示要将竞争、拼搏、协作的精神投入到今后的工作中，以更加饱满的精神努力工作，为友好绿色化转型发展和建设美丽新友好贡献力量。
84,"“群众办事百项堵点疏解行动”第五季,你来投票，政府来解决！",2018-08-28,2018-08-28,伊春-友好日报,http://toupiao.www.gov.cn/100dudian/index.htm,
85,友好区召开重点工作和招商引资工作推进会,2018-08-27,2018-08-27,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201808/19008.shtml,8月23日下午，我区在常委会议室召开重点工作和招商引资工作推进会，进一步了解年初以来我区重点工作和招商引资工作完成情况，分析工作中存在的问题，并就下一阶段工作进行了再安排、再部署、再推进。区委副书记、政法委书记孙彦全，区委常委、副区长董春江，区委常委、组织部长冯铭华及相关单位部门负责同志出席会议。会议由区委副书记、政法委书记孙彦全主持。孙书记在主持会议时强调，各单位部门要充分认清形势、提高认识、坚定信心、主动作为，要进一步强化责任、创新机制、完善措施，持续提升工作质量和水平，确保各项工作稳步、有序、高效推进。会上，区纪委监委、组织部、工信局、农业局、物业公司、环保局、畜牧兽医局、住建局、营林生产机械局、发改局十个单位部门就本单位重点工作和招商引资工作开展情况及下一阶段工作打算进行现场汇报，其他相关单位部门以书面的形式进行了汇报。区委常委、副区长董春江在会上讲话，他指出：全区上半年的各项重点工作，大部分目标和任务都能达到或超过预期的进度要求，基本实现了时间任务“双过半”，希望大家再接再厉，认认真真，富有成效地抓好下半年各项工作，确保全年各项重点工作目标任务的圆满完成。董区长强调：要准确把握当前各项工作的积极变化，充分认清当前各项工作中存在的突出问题，全力抓好下半年各项重点工作，为顺利实现全年预期目标做出我们应尽的努力。
86,省人大组织省人大代表到友好区蓝莓产业园调研工作,2018-08-24,2018-08-24,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201808/19007.shtml,8月23日上午，省人大组织部分省人大代表到我区蓝莓产业园调研工作。市人大人事办主任张福华、区人大常委会主任徐宝林、区人大常委会副主任崔健及区相关单位负责同志陪同。在调研中，省人大代表一行先后来到我区万亩蓝莓产业园种植基地、蓝莓科技中心及温室大棚，现场调研了解我区蓝莓产业园基本情况及总体规划。调研结束后，省人大代表对我区蓝莓产业园优美的生态环境以及近年来发展蓝莓产业所取得的成绩给予充分肯定，大家纷纷表示，蓝莓是水果“皇后”，蓝莓产业市场前景广阔，发展潜力巨大，友好区蓝莓产业园具有良好的土地条件和优越的地理位置，“友好蓝莓”品牌更是受到了社会各界的高度关注和认可，希望友好区要以此为契机，切实通过发展蓝莓产业项目带动当地群众脱贫致富。
87,区委书记张延杰到嘉兴热电厂检查指导供热改扩建项目建设工作,2018-08-22,2018-08-22,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201808/19006.shtml,8月21日上午，区委书记张延杰到嘉兴热电厂对我区供热改扩建项目建设工作进行现场检查指导。区委常委、副区长董春江，区委常委、副局长杨贵强，副区长刘兆华及发改、工信、住建、安监、环保等相关单位负责同志陪同检查。在检查指导中，张书记一行先后到主体锅炉改建现场、中心控制室、燃煤输送线、新设备存放车间等地，详细询问和了解了热电厂供热改扩建项目的规划设计、工艺流程、设备更新、煤炭利用、综合耗能、生产效益等各个关键环节改建进展情况，并针对项目推进建设中存在的问题和困难，与战线领导和相关部门一同现场研究讨论，查问题、找方法，指导施工单位优化最佳解决方案。在随后召开的工作推进会上，张书记一行全面、详细地听取了区发改委和热电厂负责同志关于我区供热改扩建项目工作总体进展情况的专题汇报。听取汇报后，张书记指出，热电厂供热改扩建项目既是一项重要的政治任务，更是一项事关全区的民生工程，区委、区政府高度重视，各相关单位部门一定要提高政治站位，本着为民办实事、办好事的服务理念，通力合作，科学谋划，确保如期保质保量完成供热改扩建项目建设工作，让全区居民在冬季供暖期过上一个“暖”冬。同时，供热改扩建项目是一项复杂的系统工程，工作量大、难度高、时间紧，所有参与此项目的战线领导、单位部门和工作人员克服了各种不利因素，在区委、区政府的大力支持下，抢工期、保质量，发扬“白加黑”、“5+2”精神，按工期要求加快推进力度，区委对所有参与改扩建工作的全体工作人员表示感谢。对下一步工作，张书记强调了六点意见：一要始终坚持民生为大，全力做好改扩建工作。所有参与工作工作人员的站在讲政治的高度，深刻认识到做好供暖改扩建工作的重要性，以用于担当的精神，全力做好此项工作。二要全力以赴保质保量，按期完成建设工作。在项目建设中，要坚决按照“安全为先、质量为要”的原则，发扬“工匠精神”，通过科学调度、分工合理、协调有力等举措，重安全、抓质量、抢进度、保工期。三要提前谋划科学研判，做好风险评估工作。项目建设推进一定要与环评、消防、内外业基础档案建设同步进行。要提前做好工序衔接、设备调试、安全运行、技术培训、应急预案等工作的设计谋划，确保做到万无一失。四要统筹协调步调一致，多轮驱动项目推进。主管领导要科学指挥、合理调度，各参与部门单位要密切配合、无缝衔接，形成一个整体，全面加快推进项目建设进度。五要公平公正阳光透明，全力打造廉政工程。要加大财政预算、资金使用、设备采购、施工建设等各个环节的督查和审计力度，使每项具体工作在“阳光下公平运行”，坚决杜绝“项目建起来、干部倒下去”的现象发生。六要服从大局善始善终，做好项目后续工作。要强化思想教育工作，引导干部职工克服体制转轨带来的思想上波动，以大局为重，全心全意切实把这项惠民工程做实做好，并将后续工作有条不紊地进行对接，确保全区人民温暖过冬。
88,"友好人才驿站举办""紫冠、红冠""油豆角推介会",2018-08-20,2018-08-20,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201808/19005.shtml,8月16日上午，友好人才驿站举办驻站专家、黑龙江大学农作物研究院副院长冯国军教授农产品项目转化落地成果推介会，宣传推广曙光村试验田种植的“紫冠、红冠”系列油豆角。区委常委、组织部长冯铭华及区相关单位负责同志、社会各界群众共计100余人参加了现场推介。推介会上，友好人才驿站工作人员组织大家现场品尝了曙光村试验田种植的“紫冠、红冠”系列油豆角并进行了现场销售，吸引了大批消费者的广泛关注，当场就销售油豆角200余斤。据了解，友好人才驿站以汇聚人才、对接产业、服务企业、推动发展为主旨，充分发挥引才引智功能，引进对接了一批我区各项产业发展急需人才。这其中，驻站专家、黑龙江大学农作物研究院副院长冯国军教授开发的“黑大红冠、紫冠油豆角”项目落户友好，在我区曙光村进行了试验性种植，经过专家的技术指导和农户的精心呵护，油豆实验性种植获得成功，预计亩产2200公斤以上，每亩获利过万元。目前，曙光村“红冠”“紫冠”油豆角已喜获丰收，正以每斤6元的价钱面向市场销售，其收益将用于曙光村扶贫工作。
89,友好区总工会举办全区第十三届职工排球赛,2018-08-18,2018-08-18,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201808/19004.shtml,"8月14日至8月17日，由友好区总工会举办的全区职工排球比赛经过四天紧张激烈的角逐，在区第三中学体育馆圆满落幕。区委常委、副区长董春江，副区长张艳红，政协副主席王丽宏，区总工会主席王志岐等领导到赛场观看了比赛，并为获得名次的代表队颁奖。本次比赛全区共有26个单位28支代表队，200多名职工参加比赛。比赛分为林场组、健身组、女子组和竞技组,采取循环、交叉淘汰的方式进行，各支代表队都拿出了自己最好的状态迎接最终的挑战，比赛高潮迭起、精彩纷呈，队员们热情高涨、奋勇拼搏，尤其冠亚军决赛中，更是激烈交锋、每球必争，给前来观赛的观众们奉献了场场精彩绝伦的比赛。最终，区第三中学、公路管理处、三合林场分获竞技组、健身组、林场组第一名，区机关女队获女子组第一名。区总工会对获得各组前三名的代表队进行了表彰奖励。此次活动，进一步激发了基层工会活力，充分展现新时代职工不忘初心跟党走的优良精神风貌， 激发了广大职工开拓进取、建功新时代的积极性，增强了基层工会队伍的凝聚力和战斗力，鼓舞和激励了全区职工为友好绿色化转型发展和建设美丽新友好做出更大贡献。"
90,友好人才驿站举办中会红松资源开发利用研究院松针系列化妆产品推介会,2018-08-17,2018-08-17,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201808/19003.shtml,为进一步发挥友好人才驿站信息发布和宣传推介平台功能，搭建科研转化成果与市场对接的桥梁。8月16日上午，伊春市科技局与友好人才驿站联合举办“科技成果转化推介会”，推介宣传我市科技项目转化成果，向林区开发建设70周年、伊春建市60周年献礼。友好区委常委、组织部长冯铭华，伊春市科技局副调研员刘风华，伊春市中会红松资源开发利用研究院理事长赵鹏，黑龙江省云会生物科技有限公司常务副经理王义强，馝溋产品经理王吉秋以及我区相关行业代表、化妆品经销商和女性代表共100余人参加了推介会。本次推介会突出推荐了由市科技局支持建设的民营科研院所——伊春市中会红松资源开发利用研究院的科技转化成果。推介会上，伊春市中会红松资源开发利用研究院的专家团队为现场嘉宾详细讲解了松针系列化妆产品的研发历程和产品功效。据悉，伊春市中会红松资源开发利用研究院研发团队围绕红松资源开发利用全产业链科技服务平台，专注于红松资源精深加工领域的创新。该团队以友好区百年红松松针为原料，研发出红松松针系列化妆品，松针系列化妆品的成功研发，填补了我市高科技含量化妆品生产领域的空白，在延伸红松产业链、提升价值链上取得了突破，曾荣获第五届中国（东北亚）森林博览会金奖。
91,友好区举办“纪念伊春林区开发建设70年、建市60周年主题宣讲报告会”,2018-08-16,2018-08-16,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201808/19002.shtml,为全面总结林区开发建设的宝贵经验，谋划发展举措，展望美好未来。8月15日，我区在区委礼堂举办“纪念伊春林区开发建设70年、建市60周年主题宣讲报告会”。报告会邀请市委宣讲团成员、市委党校校委委员王晓梅做主题宣讲报告。区委学习中心组成员，基层单位党政负责人，垂直单位负责人，区委党校教师，公检法代表，社区部分群众等130余人聆听了此次宣讲报告会。宣讲中，市委宣讲团成员、市委党校校委委员王晓梅结合党的十九大精神及习近平总书记对伊春的特指精神，以“伊春开发建设的历史永远是激励我们前进的根本动力”为题，运用大量的事例和详实的资料，从我市开发建设的历史改革、建市60周年所取得的一些成就，准确把握伊春历史新方位、深刻领会伊春的奋斗目标、全面实施伊春的战略举措、展示伊春新形象新建设新作为等方面，为大家作了详细的讲解，整个报告旁征博引、深入浅出、理论内涵丰富、解读全面透彻，为友好区党员干部全面了解伊春开发建设的历史和成就，提供了现实依据和理论抓手，给与会人员“加了油”、“充了电”、“鼓了劲”，理顺了思路，坚定了发展信心。宣讲结束后，大家一致认为，此次主题宣讲报告是一次具有时代意义的党课，是一次激发正能量，奋进新时代的一次生动的党课。大家纷纷表示，要把伊春深厚的文化积淀转化为做好本职工作的精神动力，不停步、不松劲，重整行装再出发，不辱使命，砥砺前行，为谱写我区绿色化转型发展新篇章贡献力量！
92,友好区举行政协委员爱心捐赠活动,2018-08-16,2018-08-16,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201808/19001.shtml,"8月15日上午，友好区政协委员爱心捐赠活动在区青少年活动中心举行。区委书记张延杰，区人大常委会主任徐宝林，区政协主席陈清林，副区长张艳红，区政协副主席邓强、曲宏展、王丽宏及全体政协常委、委员出席了捐赠活动。本次活动由区政协副主席王丽宏主持。捐赠仪式上，区委书记张延杰代表区委、区政府向捐赠人区政协常委徐景海授予了《无私奉献心系家乡真情赠书彰显大爱》锦旗，以弘扬徐景海先生致富不忘回馈家乡的可贵精神。副区长张艳红在捐赠仪式上讲话，她在讲话中指出，此次捐赠的书籍，凝聚着以徐景海先生为代表的各位政协委员真诚的关怀、凝聚着弘扬新时代传承优秀文化的正能量，是区政协务实工作，创新发展的宝贵成果。友好区一定将受捐赠的书籍读好、用好、传好。同时，副区长张艳红希望受捐赠的青少年朋友们倍加珍惜，将浓浓关爱之情转化为努力学习的强大动力，为实现中华民族伟大复兴的中国梦而不懈努力。据了解，近两年来，徐景海先生作为友好区政协委员、常委，积极响应区政协的号召，积极为我区贫困家庭的优秀大学生奉献爱心，捐资助学。今年，徐景海先生又一次为我区的文化教育事业捐赠价值近15万元的5000余册的图书助推全区教育事业发展，体现了政协委员高度的社会责任感，树立了良好的社会形象。捐赠活动结束后，区委书记张延杰在区人大常委会主任徐宝林，区政协主席陈清林等领导陪同下来到区图书馆进行调研。张书记一行先后来到图书馆少儿阅览室、电子图书室、成人借读室、成人阅读室等地，详细询问了解了区图书馆的藏书量、读者借阅册次和进馆人次、职工队伍建设情况等情况。张书记指出，要创新服务理念,拓宽服务领域,在为职工群众营造优质便捷借阅环境的同时,结合我区特色文化,策划举办主题研讨、交流、读者沙龙等文化活动,让职工群众享受到更加多元化的文化服务,切实发挥好传播文化的使命。要不断提高智能化、数字化服务,让读者体验线上线下为一体的阅读享受,使图书馆成为职工群众文化休闲的好去处。要加强藏书建设，增加藏量、提高质量，吸引广大人民群众走进图书馆，不断满足人民群众不同层次的阅读需求。同时，要把图书馆建设向基层社区延伸，进一步发挥图书馆在公共文化服务体系建设中的引领作用。"
