id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
11,我市公安机关大力推进平安建设,2018-12-27,2018-12-27,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-27/80492383.html,平安出行关系每个人、每个家庭。2018年，我市公安机关通过开展“市区交通秩序整治提升年”活动，投入3692万元改造8条道路86个路口点位科技化设备，整改交通隐患路段298处，通过组织开展专项整治行动，查处严重交通违法行为27万余起。全面推广手机互联网轻微事故自助快处机制，构建“警保联动”协同巡逻新模式，助力市区交通事故快处快撤，有效减少次生事故发生。1-11月，全市共因交通事故死亡比降6.8%，直接损失比降9.05%。为有效防范消防安全风险，深入开展“三合一”场所、高层建筑、劳动密集型企业、电动车火灾防范等专项整治，出台居民住宅和小场所火灾防控工作9项措施。1-11月，全市发生的火灾事故比降47.03%，因火灾死亡、受伤人数分别比降81.25%和90.91%。2018年，我市公安机关贯彻上级统一部署，将扫黑除恶专项斗争作为一项重大政治任务，精心组织，以雷霆之势，对黑恶犯罪开展“大扫除”，截至目前，全市共摸排涉黑涉恶线索1486条，打掉黑社会性质犯罪组织12个、恶势力犯罪集团28个、恶势力团伙15个，破获涉黑涉恶案件770起，一批涉黑涉恶犯罪分子被绳之以法。12月19日，经过百余名精干警力48天的奋战，犯罪嫌疑人林某森归案，华安县仙都“11·02”命案成功告破。至此，2018年我市发生的现行命案和抢劫案全部破获，再次彰显了我市公安机关攻坚克难的战斗力。“什么犯罪突出就打击什么犯罪、什么问题严重就整治什么问题”。2018年，我市公安机关统筹推进“六个专项打击行动”，部署开展冬春社会治安整治攻势“百日行动”，在“黄赌毒”“盗抢骗”、缉枪治爆、电信网络诈骗和经济犯罪等方面，发动强大攻势，连战连捷，电信网络诈骗立案比降3.2%，破案比升13%；“两抢”案件破案率100%。12月20日，漳州市公安局“漳州110”微信报警经试运行，正式上线，包含视频报警、文字报警、门牌扫码辅助报警等功能，是漳州市公安局首推“互联网＋”警务改革便民服务的新举措。2018年，漳州市公安局深化“漳州110”勤务改革：网上，推行网上接处警、优化网上服务、严密网上巡查、强化网上打击；网下，优化接处警模式、配强科技装备、强化预警预防、提升执法水平，构建起了“主动预警、多维接警、动中处警”的现代勤务机制，实现“漳州110”网上网下同步优化提升。1-11月，共接处警26755起，抓获违法嫌疑人375名，查获赃车65部；受理群众救助17960起，获赠锦旗165面，牌匾19面，感谢信4封。为进一步拓展群防群治，在“漳州110”微信公众号和“芗里芗亲”APP增设“违法犯罪举报”“随手拍”模块，实现网络警情与“三合一”接处警平台无缝对接，共受理网上举报2052条。推广“芗里芗亲”APP积分兑换激励机制，壮大群防群治队伍，扩展网格服务内容，共注册志愿者28万余名，完成各类巡防任务523万人次，开展便民服务323场次，直接服务群众20000余人。(章公 宣)
12,漳州首条市民定制公交线路开通,2018-12-28,2018-12-28,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-28/1462699675.html,据悉，为满足群众多样化出行需求，漳州市公交集团通过前期定制公交投票系统调查，征集采集群众乘车需求意见，最终投票结果表明，高校园区至漳州火车站的公交出行需求最大，于是该条线路应运而生。该专线线路编号为D1(定制公交1号线)，由漳州卫院至漳州火车站，走向为西洋坪路-大学路-金峰中路-金峰南路-瑞京路-师院西路-江滨路-九龙江大桥-龙江南路。线路主要停靠站点为漳州卫院→西洋学生公寓→金峰卫生服务中心→闽南师大达理公寓→闽南师大南门→漳州火车站(上下行一致)。运营时间为每周五、六、日，节假日另行计划(以定制公交系统界面班次信息为准)。漳州卫院为：首班7:30，末班16:30；漳州火车站为：首班9:00，末班17:30。线路总运营18公里，全程实行一票制6元。D1专线已于12月27日开启网上购票。大家可关注“漳州公交集团微信公众号”，进入“定制公交”菜单，通过简单的注册和登录后点击“班次定购”，选择线路、班次时间和上下车站点。完成支付后，系统自动生成一个二维码(即电子车票)，乘客上车后调取二维码，扫码完成验票，按照系统生成的座位号就座。(记者 庄文剑)
13,漳州一批部门挂牌成立,2018-12-28,2018-12-28,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-28/598212626.html,
14,市委人才工作领导小组第四次会议召开,2018-12-28,2018-12-28,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-28/1506473099.html,会议要求，要提高认识、强化责任，进一步增强做好人才工作的责任感和紧迫感，将人才工作贯穿到全市经济社会发展的全过程，以人才优先发展之功，收人才引领发展之效。要上下联动、形成合力，牢固树立人才工作“一盘棋”的思想，坚持市县联动、部门协同，提前谋划明年工作，并着力构建横向到边、纵向到底的人才工作组织体系，做大、做强人才工作格局。要优化服务、提升实效，积极发挥好漳州市高层次人才网的作用，加快开通高层次人才服务卡，并根据实际研究出台针对性强的人才队伍建设服务举措，下大力气解决人才工作的重点、难点、热点问题，真正实现人才引得进、留得住、过得好，为加快建设富美新漳州、当好新福建建设先锋提供有力的人才支撑和智力支持。会议还研究确认了2018年下半年省、市引进高层次人才和省工科类青年专业人才支持对象；研究通过漳州市文化名家、有突出贡献中青年医疗专家、名医工作室、人才驿站等有关事项。(记者 郑来珍)
15,市农民体育协会第七届会员代表大会举行,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/101957477.html,"会议回顾总结市农体协过去五年多来的工作，并对新一届工作提出要求。大会选举产生新一届农体协委员，选举陈易洲担任主席。会议指出，农民体育事业是一项系统工程，是体育事业重要组成部分,是全民健身活动的重要方面。各有关部门要紧密贴近“农业农村农民”，牢牢抓紧“农趣农味农俗”，组织更多农民健身比赛，不断提高农村活跃指数、农民幸福指数，助力乡村振兴战略全面实施。要立足实际，务求实效，因势利导把农民健身元素融合到民间民俗活动，让农村年节民俗活动成为农民新的健身阵地。要紧盯时代发展特点，大力培养农民体育品牌项目，开展“一村一品”“一镇一品”活动，让农体品牌成为标杆旗帜，以点带面，引领农民体育工作深入广泛持久开展，开创农民体育健身事业新局面。（记者 王心如）"
16,2018中国食品名城（漳州） 食品交易会今日举行,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/602410316.html,此次活动共有片仔癀、天福、紫山、立兴等445家食品企业参展，其中特装展位33个、交易展位412个。此外，厦门糖巢、长沙喜吖吖、郑州爱上零食屋等近4000家采购商（经销商）报名参加此次活动。交易会期间，我市还将举办漳州食品产业发展大会暨技术对接大会、第二届中国食品名城（漳州）食品名片颁奖盛典、2018中国食品名城（漳州）食品交易会开馆等活动及一系列对接洽谈活动。我市将充分利用交易会契机，招商引资，力争签约一批合同、引入一批新客户，打响漳州“中国食品名城”品牌，真正做到一时办会、一年做事、线上线下交易“永不落幕”。（记者 陈益雄 廖瑜婷 通讯员 薛小明）
17,漳州举行首届“水仙花奖” 原创舞蹈大赛,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/441394310.html,本届大赛从今年6月份开始筹备，经过半年时间在全市范围内的海选，10个少儿组节目和9个成人组节目成功入围。最终，《布袋薪传》《小鞋子》获得少儿组表演一等奖，《布袋薪传》《柚花飘香》获得少儿组创作一等奖，《家园》《让爱回家》双双获得成人组表演、创作一等奖。据悉，本届舞蹈大赛期间，还举办了闽南舞蹈创作交流研讨会，旨在挖掘闽南原生性舞蹈形态，提炼舞蹈动律组合，提升闽南舞蹈规律性特征，更好地将闽南民间舞蹈发扬传承。（记者 周杨宁 见习记者 杨瑞）
18,市食品工业协会第二届会员代表大会举行,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/1012494675.html,会议审议通过市食品工业协会第一届理事会工作报告、财务收支报告，通过市食品工业协会《章程》《会费管理办法》修改草案，选举产生市食品工业协会第二届理事会，并召开市食品工业协会第二届理事会第一次会议，选举产生第二届理事会会长、常务副会长、副会长、秘书长，何红孙当选协会会长。会议强调，市食品工业协会要进一步强化服务职能，拓展服务领域和内涵，维护会员合法权益，切实当好在漳食品企业的“娘家”。要进一步发挥桥梁作用，做好政府与企业之间的“上情下达、下情上传”工作，强化行业自律，促进产业纵向、横向资源整合。要进一步加强协会自身建设，及时跟踪产业发展动态，不断提升自身服务水平、办会水平，壮大协会力量，促进我市食品产业持续健康发展。（记者 王心如）
19,省委统战部来漳 开展“回头看”检查,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/1966759605.html,座谈会上，市委统战部作贯彻落实中央、省委关于统一战线一系列重大决策部署情况汇报。会议回顾近年来、特别是今年9月接到“回头看”通知以来，我市深入贯彻落实习近平总书记关于统战工作的新理念、新思想、新战略，始终坚持把统战工作摆在全局工作的重要位置，努力解决涉及民族、宗教、港澳、非公有制经济等领域的遗留问题和突出矛盾，推动中央、省委重大决策部署在各领域得到扎实有效落实的工作情况。调研组充分肯定我市工作，并对具体工作做出指导。调研组还与有关单位、团体领导干部和党外代表人士座谈。（记者 陈瑞珠）
20,漳州市医疗保障局挂牌成立,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/1075599408.html,按照《漳州市市级机构改革实施方案》要求，我市将市财政局（市医疗保障管理局）承担的城镇职工和城镇居民基本医疗保险、生育保险、新型农村合作医疗、药品和医疗服务价格管理、药品配送管理、医疗救助等职责划入市医疗保障局，作为市政府工作部门，正处级。县级医疗保障部门对应市医疗保障局相应划转职责，作为市医疗保障局的派出机构。
21,漳州市卫生健康委员会挂牌成立,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/2094353655.html,按照《漳州市市级机构改革实施方案》要求，我市将市卫生和计划生育委员会、市深化医药卫生体制改革领导小组办公室的职责，以及市民政局的市老龄工作委员会办公室职责，市安全生产监督管理局的职业安全健康监督管理职责等整合，组建市卫生健康委员会，作为市政府工作部门，正处级。保留市老龄工作委员会，日常工作由市卫生健康委员会承担。不再保留市卫生和计划生育委员会、市深化医药卫生体制改革领导小组办公室。市领导强调，要充分认识做好机构改革工作的重要性和必要性，把思想统一到中央和省委市委的决策部署上来，尽快熟悉和履行所承担的职责，尽快配合做好职能转化和“三定”，同时把抓班子带队伍作为重中之重，抓紧抓实当前各项工作，为坚持高质量发展落实赶超、加快建设富美新漳州作出新贡献。（记者 吴丽燕 见习记者 杨瑞）
22,漳州市生态环境局挂牌成立,2018-12-29,2018-12-29,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-29/2128547462.html,按照《漳州市市级机构改革实施方案》要求，我市将市环境保护局的职责，以及市发展和改革委员会的应对气候变化和减排职责，市国土资源局的监督防止地下水污染职责，市水利局的编制水功能区划、排污口设置管理和流域水环境保护职责，市农业局的监督指导农业面源污染治理职责，市海洋与渔业局的海洋环境和渔业水域生态保护职责等整合，组建市生态环境局，作为市政府工作部门，正处级。县级生态环境部门对应市生态环境局相应划转职责，作为市生态环境局的派出机构。不再保留市环境保护局及各县（市、区）的环境保护局。（记者 蔡柳楠）
