id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
110,市委副书记、代市长陈岩主持召开市政府八届二十一次常务会议,2018-09-21,2018-09-21,伊春-铁力日报,/newtlsrmzf/c104406/201809/256335.shtml,9月18日，市委副书记、代市长陈岩主持召开市政府八届二十一次常务会议。市委常委、常务副市长马东升，副市长夏玉梅、孙兰松、许志国、刘铁力、胡国锋、陈剑飞，政协副主席、财政局局长李喜忠出席会议；市直各部门、各乡镇负责人列席会议。会议听取了《铁力市贯彻落实乡村振兴战略的实施意见》修改完善情况的汇报；《铁力市农村人居环境整治三年行动》修改完善情况的汇报。讨论并原则通过了《铁力市打赢脱贫攻坚战三年行动的实施方案》；传达了全省禁止秸秆露天禁烧工作电视电话会议精神及我市贯彻落实意见；研究讨论了《铁力市2018年秋冬季禁止秸秆露天焚烧督查工作实施方案》《铁力市禁止农作物秸秆露天焚烧工作联席会议制度》；关于建立铁力市禁止秸秆露天焚烧网格化管理体系的意见；《铁力市秸秆综合利用优惠政策》；《铁力市进一步推进历史遗留建设项目不动产权证办理工作方案》；关于变更铁力林业局格林富都棚改项目建设主体的意见；就做好《铁力市贯彻落实乡村振兴战略的实施意见》修改完善相关工作，陈岩指出，习近平总书记高度重视“三农”工作，党的十九大报告明确提出坚持农业农村优先发展，实施乡村振兴战略。乡村振兴战略是全市农业农村发展的综合纲领，我市贯彻落实乡村振兴战略的实施意见与实际匹配。方案下发后，各乡镇、各单位要严格按照方案规定的工作目标认真执行，细化工作职责和工作目标，不折不扣的将此项工作落实落靠。就做好全市农村人居环境整治三年行动工作，陈岩强调，实施农村人居环境整治三年行动，全面改善农村人居环境，要以村容村貌提升、农村垃圾治理、农村污水治理、农村厕所革命和农村亮化、绿化、美化为主攻方向，全面提升农村人居环境质量。一是要加快速度推进改厕工作。二是要全面改善各村环境卫生。三是要强化宣传教育，多渠道宣传改善农村环境卫生的重要性，全面提升乡村环境卫生水平。就进一步贯彻落实《铁力市打赢脱贫攻坚战三年行动的实施方案》，陈岩强调，一是要切实提高思想认识，增强行动自觉，严把“精准”二字，做到精准识别、精准退出、精准管理，努力做到贫困地区均衡发展，力争将贫困发生率降到2%以下。二是要认真研究各村可持续发展的“造血”产业扶贫项目，扎实推进光伏、小额贷、平贝等产业脱贫项目，充分发挥贫困地区的资源等特色优势，变“输血”为“造血”。三是要吃深吃透各项扶贫政策，把握政策精神实质，真正做到脱贫攻坚目标清、方向明、政策知，真正弄清楚“扶持谁”“谁来扶”“怎么扶”及“如何退”等关键问题，为实现精准脱贫练好基本功。四是要召开好调度会议，对各项工作进行安排部署，切实把脱贫攻坚的相关要求落到实处。关于禁止农作物秸秆露天焚烧工作，陈岩强调，一是既要严控秸秆焚烧现象的发生，又要提高秸秆的综合利用水平，进一步提高秸秆综合利用率，从源头上控制秸秆焚烧现象的发生。二是严格执行全市禁止秸秆露天焚烧网格化管理工作，做到24小时不间断巡查，逐级压实责任，签订秸秆焚烧责任状，强化督查巡查，严格责任追究。三是要创新方式方法，认真研究秸秆处置办法，各乡镇要做好经验的借鉴和推广，加强秸秆综合利用项目建设和技术引进，推动实现资源高效利用。四是要严格执行全市禁止秸秆露天焚烧工作奖惩暂行规定，紧盯水稻集中种植区，一旦发现火点，予以责任追究及经费扣减。五是要加大宣传力度，强化舆论引导。各乡镇、各部门要在关键区域开展广泛深入的宣传，持续引导群众增强环保意识。齐心合力把秸秆禁烧工作作为当前重要工作和政治任务全力做好。就做好全市进一步推进历史遗留建设项目不动产权证办理工作，陈岩强调，在开展历史遗留建设项目不动产登记工作过程中，要坚持把办证与追缴税费分开进行，做到“证缴分离”，同时各部门要进一步解放思想，统一认识，加强沟通协调，按照方案要求认真执行。会前，参会人员共同学习了《精准扶贫政策和业务知识》，相关部门负责同志进行了讲解。陈岩要求，各乡镇、各部门要深入细致反复认真学习，全面掌握各项扶贫政策，为切实做好精准扶贫工作奠定坚实的思想基础和理论基础。
111,市委副书记、代市长陈岩调研我市秋防工作,2018-09-21,2018-09-21,伊春-铁力日报,/newtlsrmzf/c104406/201809/256334.shtml,随着秋季森林防火期的到来，为扎实有效做好我市秋防各项工作，对打好打赢秋防战役。9月18日，市委副书记、代市长陈岩深入市森防指和市林业局东升林场、兴隆林场就秋防工作进行调研。市委常委、常务副市长马东升、副市长胡国锋陪同调研。在市森防指，陈岩听取了我市秋防工作情况汇报，并深入到物资储备库、防火指挥室实地查看了森林视频会议系统和调度台等指挥设施运行情况。调研中，陈岩指出，当前，我市已经全面进入秋季森林防火期，市林业局森防办及各成员单位要提高认识，超前谋划，严阵以待，认真做好秋防各项准备工作。各乡镇和有林责任单位要储备足够的扑火机具、油料、防护装备，并做好维修和保养，保证扑火需要。要认真检测、调试通信设备和扑火指挥系统，确保火场应急通信畅通和火场指挥的需要；要认真检修扑火设施设备，并配齐、配全扑火的必需装备；要维护好森防基础设施，全面开展林区道路等基础设施的维护工作，确保道路畅通。同时，要不断提高作战水平，进一步修改完善应急预案并进行有针对性的扑火队伍大练兵和各层次、各岗位业务培训工作，切实提高扑火能力，确保召之即来、来之能战、战之必胜。防火指挥调度系统要保持对上对下通讯畅通，随时接收和发布信息；要坚持24小时值班和领导带班制度，严禁缺岗、漏岗；各瞭望塔瞭望员要及时上岗，切实发挥瞭望作用，真正做到及时发现火情、及时上报。要不断加大防火宣传力度，切实加强火源管控，坚决落实好秸秆禁烧工作，确保我市秋防安全。陈岩还先后深入到市林业局东升林场、兴隆林场实地查看了秋防工作落实情况。
112,市委书记史春光对我市秸秆综合利用情况进行调研,2018-09-21,2018-09-21,伊春-铁力日报,/newtlsrmzf/c104406/201809/256333.shtml,"9月18日，市委书记史春光在市委常委、统战部部长、双丰镇党委书记张正强及相关部门负责人的陪同下，深入到佳新现代农机农民专业合作社和融鑫现代农机农民专业合作社，对秸秆综合利用情况进行调研。在佳新现代农机农民专业合作社，史春光与合作社负责人亲切交谈，详细了解今年合作社秸秆综合利用情况。并实地查看了合作社秸秆综合利用所需的机器设备。针对今年我省禁止秸秆露天焚烧的工作要求，史春光指出：要进一步加大秸秆综合利用度，结合我市的特点、发挥自身优势，在推进保护性耕作秸秆还田技术的同时落实好相关补贴政策。要加大秸秆肥料化、饲料化、燃料化的综合利用，要扶持大型秸秆加工龙头企业和秸秆综合利用项目，拓宽秸秆利用“出口”。随后，史春光来到了我市融鑫现代农机农民专业合作社。实地了解了合作社在秸秆综合利用上的具体想法和措施，并实地查看了合作社秸秆压块站的建设情况。史春光强调：农作物秸秆燃烧是农村污染的主要源头之一,是农村环境保护的瓶颈问题。秸秆转化利用既可以减少秸秆焚烧带来的污染,还可以取得一定的经济收益。各相关部门要积极研究解决好秸秆综合利用的“出口”问题，保确今年我市不出现秸秆露天焚烧现象的发生。为明年农民的春耕生产做好充足的准备。"
113,伊春市财政局深入帮扶村回访贫困户,2018-09-21,2018-09-21,伊春-铁力日报,/newtlsrmzf/c104406/201809/256332.shtml,近日，为准确掌握贫困村、贫困户当前生活状态及诉求，伊春市财政局党组书记、局长王海波带领相关负责同志深入帮扶村满江红村进行回访，了解帮扶户生产生活情况，为帮扶户讲解扶贫政策。---口播伊春财政局一行先后来到了满江红村的12户帮扶户家中，与帮扶户亲切交谈，了解生活状况，讲解相关政策，并对已经完工的贫困户房屋维修工程进行验收。据了解，自脱贫攻坚“百日会战”工作开展以来，伊春市财政局进一步加大帮扶工作力度，持续提升贫困群众满意度。针对贫困户普遍反映的房屋门窗不保暖问题，伊春市财政局帮扶干部自行出资3.7万元，统一组织施工队，为贫困户维修了房屋，其中：7户更换塑窗、4户粉刷墙壁、1户院内铺设甬道、1户搭建遮阳棚、1户做外墙保温。通过改善居住环境，使各贫困户都能在冬季来临前住上干净、明亮的暖屋子。
114,团省委调研组到我市调研共青团助力脱贫攻坚百村帮扶及青年电商典型工作,2018-09-21,2018-09-21,伊春-铁力日报,/newtlsrmzf/c104406/201809/256331.shtml,9月18日，团省委副书记孙亮率调研组在伊春团市委相关领导胡陪同下到我市调研共青团助力脱贫攻坚百村帮扶及青年电商典型工作，市委副书记郭春光陪同调研。团省委调研组一行来到了伊春团市委帮扶村工农乡新华村，查看了村爱心超市建设情况，详细了解了爱心超市的运营模式和商品的来源等情况，并询问了贫困户致贫原因。团省委调研组还深入到贫困户于术斌家中，详细了解了于术斌的家庭情况和身体情况，当得知于术斌在帮扶下通过养猪和养鸡走出了生活的困境后，鼓励于术斌在党的好政策和各级政府及团干部的帮扶下，真去早日摆脱贫困。在青年创业先进典型淘宝电商先进典型企业“好味道物流有限公司”，团省委调研组与该企业负责人亲切交谈，鼓励企业负责人要发挥好引领作用，感召更多离乡在外的有志年轻人回乡创业，把家乡建设的更加美好。团省委调研组还深入到新华村光伏电站，了解了光伏电站的运行情况及建设群众健身休闲场所建设情况。团省委调研组对我市共青团的扶贫工作给予肯定，同时希望我市各级团组织在扶贫工作中，团结和带领更多的年轻人投身乡村振兴工作、发展壮大电商物流业，为发展和繁荣铁力经济做出应有贡献。
115,伊春全市乡村(林场所)精神文明建设和人居环境整治现场会议在我市召开,2018-09-21,2018-09-21,伊春-铁力日报,/newtlsrmzf/c104406/201809/256330.shtml,"11月19日，伊春全市乡村（林场所）精神文明建设和人居环境整治现场会议在我市召开。会期为一天。会议分为现场考察和推进会议。伊春市委常委、宣传部部长迟宝旭出席会议并讲话，伊春市政府副市长孙浩然主持会议，市委常委、宣传部长徐利明、副市长胡国锋参加了会议。全体与会人员实地参观了我市工农乡北星村和双丰镇前进村及铁力林业局马永顺林场、铁力林业局鹿鸣林场精神文明建设和人居环境整治工作情况。在推进会议上，伊春市委常委、宣传部部长迟宝旭在讲话强调，一是要提高认识，深刻把握新时代精神文明建设的新要求。各单位、各县市区局要深刻认识农村精神文明建设在实施乡村振兴战略当中的重要地位，要精准施策，大力推进全市的精神文明建设。要挖掘传统优秀文化、加强公共文化建设、丰富精神文化生活。二是要多措并举，开展环境整治行动，打造生态宜居的美丽乡村。要做好统筹规划，大力开展乡村清洁工程，深入推进农村改水改路改厨改圈改厕等工作,引导农民摈弃落后习俗, 养成科学健康的生活方式。形成人人崇尚生态文明的社会新风。三是要凝聚合力，全力加强新时代乡村精神文明建设措施保证。要把群众满意作为最高标准，坚持眼睛向下，重心下移，推动乡村文明建设和人居环境整治工作常抓常新，久久为功，为促进我市绿色行转型发展凝聚精神力量。伊春市副市长孙浩然就贯彻落实会议精神要求，各地各部门要切实把思想和行动统一到市委、市政府的决策部署上来，坚决贯彻落实好国家和省关于推进乡村振兴战略各项工作。要高度重视规划工作，加强学习，特别是要提高政治站位，牢牢把握乡村振兴战略是我们新时代三农工作的总抓手，按照产业兴旺，生态宜居、乡风文明、有效治理，生活富裕的总要求，进一步深入推进乡村振兴战略加快实施，推动乡风文明建设，让农民群众有实实在在的获得感。会上，与会人员还观看了我市及嘉荫县、南岔区、铁力林业局、嘉荫县红光乡、我市双丰镇前进村和铁力林业局马永顺林场七个单位经验汇报片。会上，伊春市农委副主任杨剑忠同志作了《伊春市关于加强乡风文明建设推进乡村振兴的实施方案（讨论稿）》说明；伊春市委宣传部常务副部长、市文明办主任肖爽同志宣读了全市星级文明户表彰决定。对全市星级文明户代表进行表彰。伊春市有关市直单位、各县（市）区（局）宣传部及分管农业农村工作负责同志参加了会议。"
116,市委副书记 市长候选人陈岩调研我市供热供水工作及燃气使用情况,2018-09-17,2018-09-17,伊春-铁力日报,/newtlsrmzf/c104406/201809/256328.shtml,9月13日，市委副书记、市长候选人陈岩深入到市宇祥热电集团、多元水务新水厂和中裕燃气公司，详细了解企业运行情况。副市长刘铁力及相关部门负责人陪同调研。在宇祥热电集团，陈岩详细了解车间运行情况、企业供热面积、管网改造、注水和供热时间等情况。在新建240吨锅炉建设施工现场，陈岩了解项目进展情况，并叮嘱企业负责人要在保证安全施工的前提下，抢抓施工黄金期，争取将新设备、新厂房早日投入使用，确保我市居民的用热需求。调研中，陈岩详细了解新水厂的设计标准和工程进展等情况，并叮嘱企业负责人要从关乎民生的角度重视安全生产工作，争取早日建成投产。据悉，我市自来水改扩建工程计划对原水厂进行改扩建，达到现代化水厂建设标准，其中，新建日处理能力2万吨的净水间一座、新建清水池一座、新建废水沉淀池一座。项目建成后，将显著提升居民饮用水水质质量，确保城镇供水安全，达到符合国家饮用水要求的水质标准。在中裕燃气公司，陈岩详细了解我市居民和企业用气情况，以及天然气在传导和输送过程中的安全措施落实情况，并叮嘱相关部门负责人，一定要保障输送线路安全、入户使用安全，要定期向广大居民群众大力宣传其绿色环保、经济实惠、安全可靠的益处，鼓励市民使用新型清洁能源。
117,我市召开全域旅游开发座谈会,2018-09-17,2018-09-17,伊春-铁力日报,/newtlsrmzf/c104406/201809/256327.shtml,9月13日，为深度开发伊春市和我市全域旅游，我市与大连圣亚旅游控股股份有限公司旅游项目开发考察团，就伊春市和我市旅游开发工作进行了座谈讨论。铁力市委副书记、市长候选人陈岩出席座谈会，铁力市副市长夏玉梅主持会议。座谈会上，陈岩就伊春市和我市旅游资源及旅游发展概况、我市社会经济人文历史发展等情况向考察团做了介绍。陈岩指出，铁力市为投资开发我市旅游的企业搭建了良好的投资平台。铁力自然生态环境、人文环境、服务环境优越，为全域旅游投资者提供了良好的外部环境，铁力文化从维度到深度都具有尚未开发的优势和巨大空间的拓展。陈岩希望考察团在深入了解铁力之后能够抓住投资机会与我市携手开发铁力全域旅游。座谈中，大连圣亚旅游控股股份有限公司董事长肖峰对旅游的丰富内涵进行了深入浅出的讲解，对全国旅游发展概况进行了简要介绍，并就伊春市和我市旅游发展情况的了解及对伊春市和我市全域旅游开发工作畅谈了意见、建议。考察团成员也从各自专业的角度谈了开发伊春市和我市全域旅游的意见和建议。我市各乡镇负责人在座谈会上介绍了本乡镇资源优势、旅游资源和旅游发展情况，谈了对铁力全域旅游的思考和看法。会上，与会人员还共同观看了我市旅游宣传片《中国—铁力》。
118,市八届人大常委会举行第十五次会议,2018-09-17,2018-09-17,伊春-铁力日报,/newtlsrmzf/c104406/201809/256326.shtml,9月14日，市八届人大常委会举行第十五次会议。市人大常委会主任王君华主持会议。市人大常委会副主任付明、何凤婷、刘雅文、李兵出席会议。市委常委、纪委书记、监察委员会主任修继业，市法院、市检察院有关负责同志，各乡镇人大主席列席会议。会议审议通过了铁力市第八届人民代表大会常务委员会关于接受史春光辞去铁力市人民政府市长职务请求的决定（草案），审议通过了铁力市第八届人民代表大会常务委员会关于接受孟祥民辞去铁力市人民政府副市长职务请求的决定（草案），审议通过了铁力市第八届人民代表大会常务委员会代表资格审查委员会关于市八届人大常委会第十四次会议以来补选代表的代表资格的审查报告。会议进行了人事任免。听取了关于提请陈岩等同志人事任职案的说明；市委副书记、市政府党组书记陈岩、市政府党组成员许志国分别作了供职报告。市委副书记、市政府党组书记陈岩在供职报告中表示，他将倍加珍惜投身党的事业、造福铁力群众的难得机遇，坚决做到政治立身、立场坚定，把讲政治的要求落实到政府各项工作中；坚决做到务实重干、勇于担当，始终保持竞进之势、升级之势、改革之势；坚决做到不忘初心、心系民生，使群众的获得感、幸福感、安全感更加充实、更有保障、更可持续；坚决做到依法行政、接受监督，加快法治政府建设；坚决做到廉洁从政、率先垂范，从严抓班子、带队伍、正风气，在新的征程中展现新作为、创造新业绩。会议以投票表决的方式通过了人事任免，决定任命陈岩、许志国为铁力市人民政府副市长，并为新任职人员颁发了任命证书。新任职人员面对国旗举行了宪法宣誓仪式。会议以举手表决的方式通过了铁力市第八届人民代表大会常务委员会关于陈岩为铁力市人民政府代理市长的决定（草案）。
119,我市召开2018年新兵入伍欢送大会,2018-09-13,2018-09-13,伊春-铁力日报,/newtlsrmzf/c104406/201809/256325.shtml,9月12日，我市在市工人文化宫隆重召开欢送2018年新兵入伍大会。市委副书记郭春光，市委常委、市人武部部长杨洪畦，市人大常委会副主任何凤婷，副市长孙兰松，市政协副主席孙立艳出席会议。市人武部政委冷海涛主持会议。今年，我市经过层层筛选、选拔出82名新兵入伍。他们面带骄傲与自豪，胸前佩戴“入伍光荣”的绶带，带着亲人的嘱托和对未来军旅生活的美好期盼，即将离开家乡投入到军队的火热生活中。在新兵入伍大会上，郭春光代表市委、市政府及全市人民向全体新兵表示热烈的祝贺。郭春光指出，从军报国，奉献国防是我市热血青年为实现中华民族的伟大复兴作出贡献力量的实际举措，广大适龄青年选择从军报国之路，是你们成就一番事业、实现美好未来最难得的一段人生经历。希望新兵到部队后，要不忘初心，珍惜机会，安心工作。要以强军目标为己任，用习近平强军思想武装头脑，努力成为听党指挥、能打胜仗的合格军人，早日建功立业，为家乡争光添彩，并表示我市一定全力支持部队工作，全面落实《兵法》和《退役士兵安置条例》以及我市出台的拥军优属各项优抚政策，积极为军人家庭排忧解难，让我市新兵安心在部队锻炼成长。
120,伊春市委第一扶贫专项巡察组召开铁力市巡察反馈会,2018-09-13,2018-09-13,伊春-铁力日报,/newtlsrmzf/c104406/201809/256324.shtml,9月12日，伊春市委第一扶贫专项巡察组巡察铁力市情况反馈会在我市行政服务中心二楼视频会议室召开，就今年5月开展的扶贫领域专项巡察工作情况进行了反馈。市委书记、市扶贫开发工作领导小组组长史春光主持会议并作表态发言。伊春市委第一扶贫专项巡察组组长王立柱、副组长康勇和联络员李振坤及我市扶贫开发工作领导小组组长、副组长及有关部门负责人参加会议。巡察组认为，铁力市委市政府能够把脱贫攻坚工作作为一项重大政治任务和民生工程来抓，并取得了阶段性成效，但在实际工作中也存在一些不容忽视的问题。巡察组对下一步整改工作提出了指导意见。一是提高政治站位，进一步落实脱贫攻坚主体责任。二是加大问责力度，推动干部作风转变、能力提高。三是健全制度执行，规范资金运行使用管理。四是突出特色产业，严实扶贫项目建设流程。五是细化工作措施，突出项目绩效建设，增强扶贫项目产业带动能力。史春光在表态发言中指出，巡察组反馈的意见实事求是、客观全面，提出的整改意见和工作要求客观中肯、符合实际，铁力市虚心接受、全部认领。在今后工作中，铁力市委市政府切实以问题为导向，专题研究巡察组指出的问题和意见建议，认真研究制定整改措施，全力抓好整改工作，并坚持举一反三，综合施策，不断深化巡察成果，坚决打好打赢脱贫攻坚战。
121,我市举办全民健康生活方式启动仪式,2018-09-13,2018-09-13,伊春-铁力日报,/newtlsrmzf/c104406/201809/256323.shtml,为贯彻党的十九大精神中“实施健康中国战略”思想，落实全国卫生与健康大会精神，倡导全民养成健康生活方式，深入推进市委市政府“建设健康铁力，决胜全面小康”的目标，9月11日，我市在体育休闲举办了全民健康生活方式启动仪式。副市长夏玉梅出席活动并讲话。启动仪式上，夏玉梅要求各相关部门要加强健康教育，营造良好的健康生活氛围，优化健康环境，提升健康服务，加大健康宣传，形成社会合力。深入推进健康生活宣传进机关、进学校、进社会、进企业、进家庭，全面普及健康知识技能，广泛宣传健康生活的目的意义，努力使全市居民养成健康的生活习惯，拥有健康的体魄。积极倡议有效控制吸烟、过量饮酒、身体活动不足和膳食不合理等不健康生活方式。倡导全民共同践行健康的生活方式、有效防控慢性病、切实提高全民健康水平。全力开展2018—2025年第二阶段全民健康生活方式行动，使全民健康素养不断提升、健康技能不断普及、健康行动不断推广。市卫计局、工会、妇联、团市委、广播电视台、疾控中心、妇幼保健院、益康社区医疗服务中心及各乡镇卫生院相关工作人员参加本次活动。
122,市委副书记 市长候选人陈岩调研精准扶贫工作,2018-09-13,2018-09-13,伊春-铁力日报,/newtlsrmzf/c104406/201809/256322.shtml,9月10日，市委副书记、市长候选人陈岩到铁力镇满江红村和年丰乡永丰村调研精准扶贫工作。年丰战区包片市领导、市政协副主席、工商联主席孙力艳，市直有关部门负责人陪同调研。在铁力镇满江红村，陈岩听取了铁力镇及满江红村关于精准扶贫工作开展情况汇报，并详细询问了解目前满江红村两不愁三保障，三通三有、爱心超市、公益岗位设置、产业带动及分红情况，并随机抽取查看了部分建档立卡贫困户档案材料。在调研过程重，陈岩希望各乡镇、农村干部和致富带头人要切实发挥在精准扶贫中的重要作用，真心帮助贫困群众解决困难，着力破解脱贫攻坚工作中的重点难点问题，扎实做好基础设施和产业帮扶等配套建设，确保贫困村如期摘帽，贫困人口稳定脱贫。同时还要时刻关心非贫困户的生产生活情况，提升群众幸福感。在年丰乡永丰村，陈岩查看了永丰村企业扶贫情况，并与乡村干部、驻村工作队、合作社负责人等进行座谈，听取精准扶贫工作进展的汇报。调研中，陈岩还分别深入到满江红村2个建档立卡贫困户和年丰乡永丰村2个建档立卡贫困户家中进行走访。每到一户，陈岩都仔细查看贫困户的住房和饮水安全情况，并与帮扶对象亲切交谈，详细询问帮扶对象生产生活、身体状况、脱贫措施落实等情况。在得知贫困户通过产业扶贫分红等途径年收入都能够得到保障时，他鼓励贫困户要树立信心，努力把日子过得越来越好。
123,我市召开伊春市行政区划调整征求意见会,2018-09-13,2018-09-13,伊春-铁力日报,/newtlsrmzf/c104406/201809/256321.shtml,9月10日，我市召开伊春市行政区划调整征求意见会。市委书记史春光，市委副书记、市长候选人陈岩，市人大常委会主任王君华，市政协主席冯丹发，市委副书记郭春光，市委常委、常务副市长马东升、市委常委、统战部长、双丰镇党委书记张正强出席会议；各乡镇党委负责人参加会议。会上，马东升传达了伊春市行政区划调整会议精神。史春光强调，此次伊春市撤区设县区域规划的调整，是当前行政改革发展的需要，是省委、省政府的重大战略安排和部署，对提升区域经济综合实力具有十分重要的意义。我市要坚决按照习近平总书记关于让伊春老林区焕发青春活力的指示要求，切实提高站位，统一思想，牢固树立“四个意识”，深刻认识区域规划调整的重要性，坚决拥护伊春市委、市政府的决策部署，站在讲政治、顾大局的高度，把握时间节点和任务要求，统筹谋划，精心组织，协调配合，采取扎实有效的措施，认真落实好各项工作。各领导班子和各乡镇要尽快召开班子会议，广泛征求意见建议，确保此项改革工作有序推进。
124,市委书记史春光主持召开十二届市委第41次常委会议,2018-09-13,2018-09-13,伊春-铁力日报,/newtlsrmzf/c104406/201809/256320.shtml,9月11日，市委书记史春光主持召开十二届市委第41次常委会议。市委副书记、市长候选人陈岩，市委副书记郭春光，市委常委修继业、马东升、孙大伟、李世伟、徐利明、张正强、杨洪畦出席会议，市人大常委会主任王君华、市政协主席冯丹发列席会议。会上，征求并原则同意了伊春市行政区划调整的意见；听取并原则通过了《关于改设中共国家税务总局铁力市税务局委员会意见的汇报》。会议强调，要进一步统一思想，形成共识，明确改革发展的需要，牢固树立“四个意识”，不断提高政治站位，深刻领会区划调整的重大意义。要切实增强责任感和使命感，按照既定的目标任务，妥善做好税务机构改革各项后续工作。会议还研究讨论了其他事项。
125,我市召开庆祝第34个教师节表彰奖励大会,2018-09-10,2018-09-10,伊春-铁力日报,/newtlsrmzf/c104406/201809/256319.shtml,9月10日，为激发全市教师爱岗敬业奋发向上的工作热情，表彰奖励为我市教育教学工作做出突出贡献先进集体和个人，在教师节来临之际，我市召开了全市庆祝第34个教师节表彰奖励大会。副市长、教育局党委书记胡国锋出席会议并讲话。会上宣布了《关于表彰2017—2018学年度教育系统名校、名校长、名师、优师、优秀课改工作者、优秀教研员、优秀培训师、优秀学科团队的决定》和《关于表彰2017-2018学年度教育系统先进集体、先进个人、师德标兵、师德先进个人的决定》并向获奖单位、获奖个人代表颁奖。获奖单位和个人代表做了表态发言。胡国锋高度评价了我市实施三年质量攻坚战以来，全市教育战线以提高教育质量为中心，在教育资源、结构，办学条件、师资队伍、教育改革等各方面都取得了可喜的成绩，铁力教育发展实现了新的跨越。同时要求全市教职员工要全力实施教育质量升级工程，紧盯质量，精准发力，以立德树人为指导，全面聚焦质量升级工程，力争再用三年左右时间，使我市教育教学水平真正达到伊春先列。表彰大会结束后还进行了文艺演出，集中展示了我市素质教育取得的成果和广大师生奋发向上的精神风貌。全市各中小学、幼儿园中层以上干部、一线教师代表及受到表彰奖励的教师总计 800余人参加了表彰大会。
126,我市召开全市领导干部大会,2018-09-10,2018-09-10,伊春-铁力日报,/newtlsrmzf/c104406/201809/256318.shtml,9月10日，市委书记史春光主持召开了全市领导干部大会。伊春市委组织部部务委员刘宏宇；市委组织部干部一科主任科员、副科长吕亭出席会议。我市在职副处级以上领导干部，市直各单位、各乡镇党政主要领导参加了会议。会上，伊春市委组织部干部一科主任科员、副科长吕亭宣布了我市政府主要领导的任免决定。伊春市委组织部部务委员刘宏宇，对我市新任市委副书记、市长候选人陈岩同志个人情况做了介绍。同时，受伊春市委委托提出了三点意见：一要统一思想、提高认识，坚决贯彻伊春市委决定。这次铁力市主要领导调整变动，是伊春市委根据工作需要，以及铁力市领导班子建设实际，经过通盘考虑、慎重的决定。二要勇于担当、恪尽职守、牢固树立执政为民的政治责任。新的领导班子要深入学习贯彻习近平新时代中国特色社会主义思想和党的十九大精神，特别是习近平总书记对伊春的特指要求，既要担当起领导责任，还要担当起政治责任、历史责任，用良好的行为，营造担当可贵、担当光荣的从政环境。三要把握形势、发挥优势、努力开创县域经济新局面。铁力市新的党政领导班子要进一步贯彻落实好党中央、省委和伊春市委的决策部署，科学谋划发展思路，找准发展定位，充分发挥生态资源优势，引资金、上项目、兴产业，着力打造更加符合铁力实际、更能释放发展动能的产业体系，全面提升县域经济竞争力。同时，要全力推进脱贫攻坚工作的落实，始终坚持问题导向，精准发力、补短板、促攻坚，确保与全省同步完成脱贫攻坚任务。市委副书记、市长候选人陈岩同志表示：将不辜负组织上和同志们的信任与重托。在今后的工作中，进一步严明纪律，真抓实干，情系百姓，加强团结，锐意进取，与铁力市人民一道，共同开创铁力经济和社会发展的新局面。市委书记史春光代表铁力市四个班子及全体党员干部表示，坚决拥护组织的决定。史春光强调在今后的工作中，将进一步发挥好班长作用，更加坚定地保持好班子团结，更加坚定地维护好良好政治生态，切实抓好班子带好队伍，将全市党员干部的思想和行动统一到市委的决策部署上来。同时，希望陈岩同志能够带领铁力市政府一班人，始终保持与市委同心同向、同频共振，紧紧围绕中心、服务大局，开拓创新，主动作为，放手工作，着力打造好法治政府，打造好亲民政府，打造好高效政府，打造好廉洁政府，推动铁力市经济和社会各项事业的全面发展。
