id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
51,我市举行网上信访工作新闻发布会,2018-11-26,2018-11-26,绥化日报,http://www.suihua.gov.cn//sh/bdyw/201811/22a12ed0533242ab9b9e566cbc5ed15d.shtml,我市举行网上信访工作新闻发布会通报实行网上受理办理信访情况 11月22日上午，我市举行网上信访工作新闻发布会，通报我市实行网上受理办理信访工作开展情况。 据介绍，为提升信访工作的工作质量和整体效能，我市不断加大信访信息系统综合平台功能建设，更多的信访工作有关业务放在网上进行流程再造，工作终端延伸到每一个信访工作岗位。目前，系统综合平台已覆盖21个中省直驻绥单位、68个市直机关事业单位，以及10个县(市)区的166个乡镇、931个县科级部门、25个村(试点)和23个社区，全市各级信访部门及政府职能部门之间实现互联互通。群众来信、来访、网络投诉的受理、转办、交办、督办、复查复核以及统计数据分析、形势研判、信息监测等业务全部能在网上进行，实现了群众投诉在网上受理，工作业务在网上流转，资源信息在网上共享，监督考核在网上进行。 网上信访以便民利民为宗旨，采取实用管用工作模式，全力打造“一键式”网上信访，为群众提供便捷、高效和优质信访服务，提高群众满意度和获得感。据介绍，今年1月至10月份，市信访局在网上受理投诉5148件，同比增长22.8%。同时，前10个月到市本级走访量同比下降15%以上。“一升一降”的数据表明，网上信访已被越来越多的群众所认知和接受，网上信访以后会成为群众反映诉求的主渠道和政府了解民意的新途径。
52,国务院扶贫办调研组到兰西调研精准扶贫,2018-11-26,2018-11-26,绥化日报,http://www.suihua.gov.cn//sh/bdyw/201811/2ce93b2999284f75b45960de767ecfcd.shtml,11月22日，国务院扶贫办党组成员、副主任夏更生一行深入兰西调研精准扶贫工作。省扶贫办主任崔培元，市委副书记、市长张子林，兰西县主要领导及市县两级扶贫办同志陪同调研。 夏更生一行先后深入榆林镇硕丰花生种植合作社，平山镇和畅牧业奶牛养殖基地进行调研，每到一处，夏更生与企业负责人亲切交谈，详细了解生产经营情况和企业合作社发展拉动扶贫情况。在听取企业负责人的详细汇报后，夏更生肯定了兰西在精准扶贫工作中取得的成绩，特别是对兰西采取“贫困户+合作社+企业”的精准扶贫模式，以发展扶贫产业带动贫困户实现脱贫致富所取得的显著成效给予高度评价。 调研期间，夏更生一行还走访看望了红星乡红星村的贫困户张义和杨立志，在贫困群众家中与他们亲切交谈，嘘寒问暖，详细了解贫困群众的生产生活、家庭收入、子女入学、产业发展、干部帮扶等相关方面情况，以及生产生活中遇到的实际困难和问题，帮助他们谋划致富点子和路子，勉励他们要充满信心，抓住国家扶贫政策机遇，在各级党委政府的帮助下克服困难，渡过难关，早日实现脱贫致富奔小康。夏更生希望兰西要在精准扶贫工作中，把贫困户装在心里，抓好贫困村的住房、医疗、教育、饮水等民生工程的建设完善，实现红星村各项事业的良好发展态势。驻村工作队要充分发挥帮扶优势，发挥好纽带作用，真正帮助村集体把产业做大做强，实现贫困村贫困户的真脱贫、脱真贫，全力打赢打胜脱贫攻坚战，让党放心，让百姓满意。
53,我市省人大代表参加省履职学习班学习,2018-11-26,2018-11-26,绥化日报,http://www.suihua.gov.cn//sh/bdyw/201811/80c70eebc86e462bb1effd14d1b47ea6.shtml,11月23日上午，省十三届人大代表履职学习班开班。市人大组织我市省人大代表在分会场参加视频学习，学习班为期一天。 市人大常委会主任、党组书记李元学，市委常委、市纪委书记、市监委主任杨川庆和我市的省人大代表参加学习。 开班式上，省人大常委会党组书记、副主任胡亚枫以《学习贯彻习近平总书记坚持和完善人民代表大会制度重要思想推动人大工作与时俱进完善发展》为题，作了辅导报告。他指出，要深刻认识习近平总书记关于坚持和完善人民代表大会制度重要思想的重大意义，准确把握习近平总书记关于坚持和完善人民代表大会制度重要思想的丰富内涵。人大代表要全面、持续、深入地学习领会总书记关于坚持和完善人民代表大会制度的重要思想，原原本本学、反反复复学、长期跟进学、结合实际学，用以武装头脑、指导实践、推动工作。认真履行职责，充分发挥人大代表作用。人大代表要结合我省贯彻落实习近平总书记在深入推进东北振兴座谈会上的讲话和考察黑龙江的重要指示精神，更好地反映人民群众的根本利益，统筹协调好各方面的利益关系，充分调动和发挥全体人民的积极性、主动性和创造性，凝聚成推动我省全面振兴全方位振兴的强大合力，认真履行宪法和法律赋予的职责。通过履职学习，提升人大代表的政治理论素养和履职能力。 举办此次省人大代表履职学习班，目的是深入学习贯彻习近平总书记关于坚持和完善人民代表大会制度重要思想，学习宪法、法律等相关知识，学习习近平总书记来我省的重要讲话精神。通过履职学习，提高人大代表的履职能力和水平，为推动龙江全面振兴全方位振兴，推动人民代表大会制度和人大工作与时俱进、完善发展，发挥好人大代表职能作用。学习班还进行了专题讲座和经验交流。
54,我市召开“慈善一日捐”暨“慈善情暖万家”活动动员会,2018-11-23,2018-11-23,绥化日报,http://www.suihua.gov.cn//sh/bdyw/201811/24d755723a774accad78e1d84f45fc3d.shtml,"11月22日上午，我市召开市本级2018年“慈善一日捐”暨“慈善情暖万家”活动动员会。会议动员各部门积极开展慈善一日捐活动，奉献爱心、贡献力量，不断增强机关企事业单位广大职工的慈善意识，汇聚全社会力量，参与帮扶工作，发挥慈善事业在改善民生特别是扶贫济困中的重要作用。 市委常委、副市长李锡文在会上讲话。他指出，要提高认识，切实增强捐赠的自觉性主动性。各部门要高度重视此项活动，迅速行动起来，及时召开动员会议，调动好干部职工参与的积极性。并指定专人负责组织好此次活动，最大限度地募集慈善资金，帮助更多困难群众解决生产、生活、就学、就医等难题。 李锡文要求，要强化宣传，营造浓厚的慈善氛围。各部门要采取多种宣传形式,广泛深入地宣传“慈善一日捐”活动的作用和意义，把“慈善一日捐”活动与弘扬中华传统美德结合起来，与推进社会文明结合起来，力争取得最大社会效果。同时，要迅速行动，发挥模范带头作用。 李锡文强调，要加强监管，确保慈善救助工作取得实效。各部门要按要求对接收的善款登记造册，并上交慈善总会，市民政局和慈善总会要认真履行职责，管好慈善资金，坚决杜绝截留、挪用以及其他违法违纪现象的发生，确保把有限的慈善资金用到刀刃上。 据了解，我市已连续三届进入“中国城市公益慈善百强榜”，多次得到中华慈善总会、省市领导的高度赞扬和好评。特别是开展“慈善一日捐”活动以来，全市已累计募集资金9600余万元，救助市区贫困干部职工、孤寡老人、特困群众和贫困学生近2万人次，有效解决了困难群体的燃眉之急，也为助力脱贫攻坚贡献了力量。 市政府秘书长孙景山主持会议并就会议精神的贯彻落实提出明确要求。 会上下发了《绥化市2018年慈善一日捐慈善情暖万家活动实施方案》。 市直各部门负责同志参加会议。"
55,市政府部署推进“五谷杂粮”下江南活动,2018-11-22,2018-11-22,绥化日报,http://www.suihua.gov.cn//sh/bdyw/201811/8e31668308cf43e1a679a30e88aa68f6.shtml,11月21日上午，受市委副书记、市长张子林委托，市政府秘书长孙景山主持召开全市“五谷杂粮”下江南活动汇报会，部署推进全市“五谷杂粮”下江南活动。 会议要求，认清形势，坚定信心，高度重视“五谷杂粮”下江南活动开展。要明确任务和方向，组织和参加好市里的三次“集中行动”，各县(市)区要做好“自选动作”。要继续发力，持续放大活动效应，细化工作，提升开展下江南活动的层次和水平。覆盖面要有新拓展，巩固好老市场、扩大销售量的同时，要开拓新市场，开拓新的城市和新的领域，增加新的销售网点。销售量要有新增加。通过签订合作协议，既要卖今年的农产品也要卖明年的农产品。产品质量要有新提升。必须要以此次下江南为契机提高产品质量，下江南产品必须是“三品一标”产品，企业要获得SC标志。各县(市)区必须严格把关产品质量，提升品牌价值。实际效果要有新体现。体现在增加销售量的同时要体现“落地”，建立和打造一支“不走的”销售队伍。 会议强调，各县(市)区要瞄准南方各大中城市，并向周边地区辐射，多跑路多推介，根据前期对接情况，跨地域开展活动，做到集中活动与分散活动相结合。尤其要抓好分散活动期间的推广和洽谈活动，把体验式推广，建立旗舰店、体验店，入超市，进市场，入驻大型电商平台等工作扎实落实好。要调动企业积极性，发挥企业主体作用，让企业主动作为，把主要精力投放到拓展市场上。活动要重实效、重成果和重实际，以线上和线下两种渠道建设为重点，在南方主销区建立永久性基地，让下江南活动真正扎根江南。会上，各县(市)区汇报了“五谷杂粮”下江南活动筹备情况；市商务局做了具体工作部署。
56,我市连续三届进入“中国慈善城市百强榜”,2018-11-21,2018-11-21,绥化日报,http://www.suihua.gov.cn//sh/bdyw/201811/39cf8b7715624ac19f5d264d0bcfdcc9.shtml,日前，记者从绥化市慈善总会了解到，在11月5日举行的“中国善城大会”上，绥化市慈善事业综合指数总分排名全国第42位，中部城市第4位，进入全国慈善城市百强榜，这是我市连续三届进入全国慈善城市百强榜。 “中国城市公益慈善指数”是对我国区域慈善事业发展水平进行综合监测和科学评价的指标体系，被业界形象地称为“城市爱心GDP”。本届“中国城市公益慈善指数”从社会捐赠、志愿服务、社会组织、政府支持四个方面和“结构”、“规模”、“贡献”、“可持续性”四个维度，对全国221个样本城市在2016年至2017年间的公益慈善事业进行了分析。样本城市遍及26个省份，覆盖了43%的地级市、23%的县级市，覆盖人口达6.35亿，占全国总人口的46%。 指数评估分析结果表明，我市慈善事业发展态势良好，捐赠总额稳步增长，社会志愿组织发展迅速，政府支持力度持续加大，现代慈善网络全面形成。我市慈善助困、助学、助残、助医等慈善品牌项目多次获得各级党委政府和各级慈善主管部门的肯定与支持。全市慈善事业发展呈现出了“党委领导、政府主导、部门牵头、各方配合、社团组织运作、公众化参与、社会化推进”的发展态势。 我市连续三届进入“中国慈善城市百强榜”，进一步提高了绥化市在全国城市中的品牌价值和社会知名度。同时也为我市慈善城市建设提供了新的参照值和奋斗目标，必将引导和带动我市更多的人关注慈善、关心慈善、支持慈善、积极参与慈善事业发展。
57,我市部分民营企业家参加市法院开放日活动,2018-11-21,2018-11-21,绥化日报,http://www.suihua.gov.cn//sh/bdyw/201811/21f4ae3508a44267a280197b31b265c1.shtml,法院相关负责人讲解文化长廊详细情况。 11月16日，全市25名民营企业家走进市中级人民法院参加开放日活动。 在法院解说员的引领下，企业家们先后参观了文化长廊、廉政教育长廊、党群活动室、院史室、荣誉室、文化学习中心和诉讼服务中心。参观过程中，市法院党组书记、院长马国向企业家一行详细介绍了信息化建设及诉讼便民举措等工作相关情况，让企业家近距离了解和感受法院审判执行、司法改革的工作成果，并广泛听取了代表们对法院各项工作的意见和建议。 接着，绥化市中级人民法院召开了民营企业家座谈会，广泛征求民营企业家对法院工作的意见和建议。企业家对市法院近年来审判工作、队伍建设和法院管理发生的巨大变化给予了高度评价，对两级法院深化改革、创新发展取得的重大成绩表示认可。 在充分听取广大企业家的意见建议后，马国说，对大家提出的意见建议将分三种方式处理。有的问题马上就办，比如个案问题，服务窗口、服务部门和联系电话问题；有的问题在一段时期内解决；还有些问题要通过制定规划、完善制度的方式逐步解决，今后将更好地服务保障民营企业发展，打造优良法治环境。
58,多彩全民健身 助力“健康绥化”,2018-11-21,2018-11-21,绥化日报,http://www.suihua.gov.cn//sh/bdyw/201811/2e6f9bc70a6a481c88ee4a56e062f673.shtml,"日前，一场旨在鼓励全民健身与健康出行的“田园骑行赛”“马拉松接力跑”活动，在北林、望奎两地户外拉开帷幕。此次活动由绥化市体育局、绥化市体育总会主办，绥化市自行车协会、绥化市环宇运动健身协会、绥化捷安特自行车运动俱乐部共同承办。活动从绥化唯恋公园出发，至望奎庙山户外营地终点，全程约30公里，来自北林、望奎、绥棱的300余名跑友与骑友参加了活动。其间，大家还游览了庙山松林，并进行了“挖宝”趣味活动。在轻松愉快的氛围中，参与人员收获了健康快乐，又领略了我市“都城地”田园风光。 为助力“健康绥化”，我市不断完善全市公共体育服务体系，推动全民健身与全民健康融合发展。各级政府和主管部门在群众自发、自觉、自愿的基础上，组织策划了一系列具有地方特色的全民健身活动和赛事，有效促进了我市全民健身运动健康发展。 体育部门围绕大众喜爱赛事，相继举办了省弹弓竞技比赛、省小棋王围棋赛、省健身秧歌暨民族传统秧歌大赛、省四季之夏武术户外展演大会、东北三省毽球公开赛等,及全市田园马拉松、田园骑行与田园垂钓等“田园”主题系列赛事，有效提高了群众参与全民健身活动的热情。通过宣传推介绥化田园养生之地，吸引更多的人到绥化来休闲旅游、养生度假。 近年来，我市先后举办了中美职业男篮争霸赛、2017年球友俱乐部全国篮球锦标赛BCBC和全省女篮锦标赛，满足了广大市民近距离观看高水平体育赛事的需求。观赛人数、比赛水平、市场化运作等诸多方面都达到较高的水准，通过举办高水平体育赛事，有效促进我市全民健身运动提档升级。 积极创新赛事活动，促进体育旅游产业发展。去年，我市相继举办了“2017首届北方车友冰雪漂移邀请赛”和“2017中国・安达首届草原穿越之旅暨安达首届马术节”，具有综合带动效益的体育＋旅游产业正在形成。农区变景区、田园变公园、民房变客房、劳动变运动、产品变商品，特色体育“品牌”赛事，促进生成了全域、全季、全面发展的体育田园赛事＋旅游消费的市场格局。 冰天雪地也是金山银山。近年，我市连续举办以“赏冰乐雪”为主题的冬季户外冰雪活动，掀起了全市冰雪运动热潮。绥棱和望奎建设了冰雪园区和滑雪场、北林金龟山庄开设了冰雪旅游娱乐项目、西长发镇清涛渔场开发了绥化最大的冬钓基地及市本级去年投资560万元建成的“冰雪欢乐谷”，让广大市民在冰天雪地中尽享冰雪之乐。据统计，去年，我市组织“赏冰乐雪”活动100余场次，带动影响近300万人次参与冰雪活动。今年，随着冬季的来临，我市全民健身冰雪活动基地正在积极筹建中。 据统计，2014年以来，我市共组织各类体育赛事活动700余项次，直接参与活动者达130余万人次，带动影响近1100万人次。其中，我市今年就相继开展了绥化市五人制校园雪地足球联赛、东北三省大众毽球公开赛、绥化市首届休闲垂钓大赛、与世界冠军对弈传统体育项目象棋嘉年华活动、绥化市太极拳协会首届套路比赛、首届射箭邀请赛、第五届职工迎国庆69周年乒乓球比赛、千人广场舞大赛等一系列有影响力的全民健身活动。参与人群涵盖了乡镇、村屯、社区、机关、企事业单位、学校等，全市经常参加体育活动的人口比例达35%。 在今年省14届运动会上，绥化市毽球协会被省体育局授予全省群众体育先进单位。绥化毽球运动声名远播，曾获东北三省毽球比赛冠军及全国毽球比赛(沈阳站、哈尔滨站)冠、亚军等诸多殊荣，影响力不断提高。现在，我市以毽球运动为代表的多彩全民健身运动风生水起，“我运动、我健康、我快乐”，正在成为广大市民的自发自觉行为。"
59,我市中小学校城市管理征文活动落幕,2018-11-20,2018-11-20,绥化日报,http://www.suihua.gov.cn//sh/bdyw/201811/6cbdcd5ef8904fcdbdfde5e14a0bc93d.shtml,获奖者领取证书。 11月16日下午，我市中小学校“城市管理人人参与”主题征文活动颁奖仪式在市区长江小学举行，117名应征师生、56名指导教师获奖，为整个征文活动画上圆满句号。 为深入推进中小学校“法治在心中”宣传教育主题活动，进一步加大城市管理的宣传力度，营造“文明城市人人管，管好城市为人民”的良好氛围，市教育局、市城市管理综合执法局联合，自5月14日起在市区中小学校举办了“城市管理人人参与”主题征文活动。此次征文以城市管理和城市环境卫生为主题，以对学习城市环境卫生、城市管理法规的认识、体会和收获，对城市管理治理的见闻感受，结合实际，对城市管理发展提出设想和建议为内容；征集范围为北林区所属学校及市直初级中学(九中、十中)。 活动中，市区各学校共推荐了633名参加征文选手，经过评选，共评出学生组一等奖10名，二等奖20名，三等奖30名，纪念奖30名；教师组一等奖3名，二等奖6名，三等奖9名，纪念奖9名；优秀指导教师56名。对不在征集范围内的其他县(市)中小学生积极参与者，主办单位也额外予以了奖励。 “这次活动展现了我市青少年学生良好的精神风貌和法律素养，为广大青少年学生学习法治知识、遵守城市管理法律法规起到了引领和示范作用。”主办单位一位负责人说。
60,全市解放思想推动高质量发展大讨论动员部署会议召开,2018-11-20,2018-11-20,绥化日报,http://www.suihua.gov.cn//sh/bdyw/201811/2297f64b7fdf47a4b79adb08f60afcdb.shtml,11月19日下午，全市解放思想推动高质量发展大讨论动员部署会议召开。会议深入学习贯彻习近平总书记在深入推进东北振兴座谈会上的重要讲话和考察黑龙江的重要指示精神，贯彻落实省委十二届四次全会和市委十届二次全会精神，按照省委的统一安排，对在全市领导干部中开展解放思想推动高质量发展大讨论作出部署。 市委常委、副市长、市委解放思想推动高质量发展大讨论领导小组组长李锡文出席会议并作动员部署讲话，市委常委、宣传部长张军勇主持会议。 李锡文指出，要认清重大意义，牢牢把握大讨论活动政治方向。在全市领导干部中开展大讨论，是贯彻落实习近平总书记系列重要讲话和重要指示精神的迫切需要；是破解深层次矛盾问题激活全面振兴发展内生动力的迫切需要；是厘清思路明晰路径推动实现全面振兴全方位振兴的迫切需要。 李锡文强调，要紧扣主题主线，扎实推进大讨论活动持续深入。开展大讨论要在把握目标定位上解放思想，不断强化责任担当；要在直面机遇挑战上解放思想，不断深化市情认识；要在更新发展理念上解放思想，不断强化质量意识；要在优化发展环境上解放思想，不断提高服务水平。 李锡文要求，要严密组织实施，切实提高大讨论活动质量效果。大讨论从今年11月开始到明年9月结束。各级党组织要结合实际制定工作方案、作出部署，坚持边学习讨论边查摆问题边整改推动工作，灵活组织、严密实施、高效落实。同时，要强化政治责任，全面加强大讨论活动组织领导。 张军勇就贯彻落实会议精神提出明确要求。她强调，要立即传达贯彻会议精神。各地各部门各单位要结合工作实际，认真学习，把方案和会议精神学习好、领会好、贯彻好，真正把认识统一到市委决策部署上来。要迅速启动大讨论工作。根据本地本部门本单位实际，抓紧研究制定符合实际、有针对性和操作性强的实施方案。 张军勇要求，要积极谋划推动大讨论工作。各级党委(党组)要把这项工作紧紧抓在手上，谋划好工作方案和工作要点，创造性地开展活动。同时，要确保大讨论取得实际成果。要坚持把解放思想大讨论与谋划和改进工作有机结合，促进全市广大干部群众把内生动力激发出来，把发展活力释放出来，把巨大潜力挖掘出来，在解放思想中转变思路，抢抓机遇，跟上时代步伐，切实以新一轮思想解放推动新一轮振兴发展。 会议以视频形式召开，各县(市)区设分会场。
61,全市脱贫攻坚重点工作调度会议要求:高度重视对标对表责任到人加快推进 坚决完成我市脱贫攻坚重点工作任务,2018-11-16,2018-11-16,绥化日报,http://www.suihua.gov.cn//sh/bdyw/201811/c9f51d332b6b4199881c5e124cbebc93.shtml,全市脱贫攻坚重点工作调度会议要求高度重视对标对表责任到人加快推进坚决完成我市脱贫攻坚重点工作任务 11月15日上午，市政府召开脱贫攻坚重点工作调度会议，要求各地各部门要高度重视，按照任务对标对表，细化责任分解到人，攻坚克难、加快推进，坚决完成我市脱贫攻坚重点工作任务。 市委常委、副市长李锡文主持会议，副市长杨全胜及市扶贫、金融、财政、水务、住建部门负责同志，各县(市)区政府、绥化经济技术开发区管委会主要领导参加会议。 李锡文强调，打赢脱贫攻坚战是“三大攻坚战”的重中之重，各地各部门要高度重视脱贫攻坚重点工作，全力以赴做好扶贫资金项目管理、扶贫小额信贷、危房改造、饮水安全等工作。各县(市)区要利用年底前的有限时间，按照目标任务对标对表，奋力攻坚克难，加快推进落实。扶贫、财政等部门和项目建设单位要抓住当前有利时机，在保证安全的前提下，强力推进，抓紧施工，按时、保质保量完成任务。各地要把责任细化分解落实到人，谁的责任谁负，特别是扶贫资金和项目管理必须做到从严、从细、从实，确保资金放得下去、项目细节有人管理。 会上，杨全胜就进一步做好扶贫资金项目管理、扶贫小额信贷、危房改造和饮水安全打“歼灭战”、2018年脱贫攻坚成果考核和贫困县退出市级初审等项重点工作做出具体安排部署。
62,四届市委专项巡察基层人民法院第二阶段5个巡察组已全部进驻被巡察单位,2018-11-15,2018-11-15,绥化日报,http://www.suihua.gov.cn//sh/bdyw/201811/c8c806bd94664d5b98e58403c8ac3246.shtml,按照市委统一部署，11月12日，市委专项巡察基层人民法院第二阶段工作启动，市委第一至第五专项巡察组分别进驻兰西县人民法院、明水县人民法院、绥棱县人民法院、青冈县人民法院、庆安县人民法院，开展专项巡察。 市委各专项巡察组分别召开了巡察工作动员会议，巡察组组长作了动员讲话，就如何开展巡察工作提出明确要求，被巡察党组织主要负责同志作了表态发言。 会议指出，要深入贯彻落实习近平新时代中国特色社会主义思想，把坚决维护以习近平同志为核心的党中央权威和集中统一领导作为最高政治原则和根本政治规矩，切实强化政治责任担当，提高政治自觉，凝聚思想共识，全力开展好本次巡察工作。 会议强调，要坚决贯彻中央巡视工作方针，聚焦“六个围绕、一个加强”，坚持问题导向，突出关键少数，查找政治偏差，发挥政治“显微镜”和“探照灯”作用；按照司法业务巡查的内容，检查县(市)区人民法院领导班子建设情况、司法业务建设情况、司法队伍建设情况，从司法业务问题中发现背后存在的执法不公、知法犯法以及其他司法腐败问题。 会议要求，被巡察单位党组织要强化政治责任，提高政治觉悟，积极主动接受巡察组的监督检查；要营造良好氛围，为巡察工作高效开展创造良好环境；要严守巡察纪律，为巡察工作顺利开展排除各种干扰。 各被巡察单位党组织表示，要牢固树立“四个意识”，提高政治站位，坚定政治自觉，把思想和行动统一到市委巡察工作的部署要求上来，切实把接受市委巡察作为一项重大政治任务坚决完成好；要主动接受监督，实事求是汇报工作，客观公正反映问题；对市委专项巡察组指出的问题和提出的意见建议，全面认领、诚恳接受、认真整改。 市委各专项巡察组全体成员、被巡察单位领导班子和干部职工参加了动员会议。
63,共建法治绥化 共享法治成果,2018-11-15,2018-11-15,绥化日报,http://www.suihua.gov.cn//sh/bdyw/201811/bc773d5098204737907f8c9767fee2d0.shtml,“真没想到在法院不用打官司就能拿到赔偿金，而且还解决了困扰我们多年的侵权问题……”不久前，某购物中心负责人来到市法院诉调对接中心送上一面锦旗，并对法院工作人员辛苦付出表示感谢。市县两级诉调对接中心既有效解决了群众诉累，又及时化解了社会矛盾，成为我市“法治建设年”活动创新工作的一个缩影。 我市自“法治建设年”活动开展以来，市委、市政府高度重视，坚持法治绥化、法治政府、法治社会一体建设，全面推进科学立法、严格执法、公正司法、全民守法各项重点工作，法治理念深入人心，社会环境和谐稳定，市民获得法治红利日益丰厚。 深化普法学法法治宣传教育深入人心 我市以学习宣传贯彻实施宪法为契机，广泛深入开展全民法治宣传教育，积极引导群众崇尚法治，依法办事，营造浓厚的学法用法氛围。在全市举办了“聚力都城地、营造好环境”法治宣传主题活动，组织开展了“法治文化基层行”、宪法宣传进村屯、龙江律师公益行、法律服务护航“三农”和“学宪法、讲宪法”等多场活动，辐射、带动法治宣传教育多元化发展、全方位覆盖。积极推动党员领导干部学法用法，开展了党委常委会、政府常务会会前学法，将宪法法律学习纳入干部教育培训计划和各类主体班授课内容，广泛开展机关公务人员法律培训。特别是在绥化日报开辟《打造法治环境在行动》、在绥化广播电视台设立《法治建设进行时》专栏，投拍《向校园欺凌说不》法治微电影，全媒体发稿720余篇(条)，推出《法制》专版33期。 创新工作载体法治建设水平整体提升 今年以来，结合我市农区实际和当前重点工作，开展了“三创建”、“四突破”、“五结合”法治建设推进模式，由点及面推动法治建设水平整体提升。海伦市、庆安县被评为全国法治县(市)区创建先进单位，安达市保国村被评为全国民主法治示范村；青冈县、安达市、绥棱县被评为全省法治县(市)区创建先进单位，有10个村、2个社区、6所学校、2家企业被评为全省基层民主法治创建先进单位。全市完成了4个乡镇(街道)的基层治理综合信息平台建设试点工作，市、县两级综治中心全部建成，乡镇(街道)综治中心运行154个。全市共打掉涉黑犯罪团伙2个，涉恶团伙32个，省扫黑办、省公安厅多次表扬我市。扎实推进“一网、一门、一次”改革工作，全市有2751项行政权力和719项公共服务事项实现“最多跑一次”。 强化统筹推进重点工作取得新进展 我市紧紧围绕“法治建设年”活动目标任务，严格规范依法行政，落实权责清单制度，所有行政权力事项对应的责任清单全部调整到位。政府法律顾问制度在全市基本实现全覆盖，市县乡三级共聘任专兼职法律顾问170名。全面落实了行政机关负责人出庭应诉规定，今年全市行政应诉案件83件，行政机关负责人出庭应诉率达到100%。强力推进信用体系建设，全市有21个重点领域发布了相关信用制度，23个部门签订了首个社会信用体系联合惩戒合作备忘录，覆盖面达到全国领先水平。今年，我市深入推进了公正司法和司法公开制度。全市遴选员额法官464人、员额检察官220人，举办“司法开放日”活动42次，参与人数近3000人。组织开展了积案清理和维护市场主体合法权益专项打击行动，全市政法机关对接企业111家，清理涉企民事案件498件。在全市开展的“基本解决执行难”的“雷霆行动”中，共完成执行标的额18.11亿元，实际到位标的额8.6亿元。 聚集问题整改广泛接受社会各界监督 我市研究制定了“法治建设年”活动问题清单，共查找出79个影响发展环境、制约法治建设和群众反映强烈的突出问题。针对查摆出来的法治问题，充分利用各类媒体，面向社会做出公开承诺。截至目前，全市共有89个部门通过“上报”、“上墙”、“上网”、“上电视”公开做出承诺，接受群众评议。各地、各部门坚持开门搞活动，广泛征求群众意见建议，积极回应群众关切的问题。全市各级政法机关共组织500余名企业家座谈，征求意见建议137条。针对群众反映的问题，再造工作流程，以市县两级窗口服务单位、行政执法部门为重点，深入开展了“四零”承诺服务创建工作。政法机关共出台便民利企服务措施834项，新增移动端办事项目447个，精简办事流程351项，新增“一站式”综合窗口246个，清理窗口周边各类黑中介92个，有力提升了服务企业、服务群众的工作质效。
64,市委组织部组织党员干部集中学习观看《榜样3》专题片,2018-11-14,2018-11-14,绥化日报,http://www.suihua.gov.cn//sh/bdyw/201811/ad23ecde95684c75977f7fc735b62744.shtml,与榜样同行做时代先锋市委组织部组织党员干部集中学习观看《榜样3》专题片 11月12日下午，市委组织部召开部机关党员大会，集中学习观看《榜样3》专题片，6名党员干部结合自身实际交流认识和体会。 市委常委、宣传部长张军勇主持会议并讲话。 张军勇指出，《榜样3》给我们提供了可以直接学习的标杆，提炼了可以直接汲取的精神，这种精神是中华民族精神的深刻凝聚，是时代精神的鲜明注脚，更是党员精神的生动体现，组工干部要带头学习和弘扬新时代的“榜样精神”，组织和引导全市基层党组织和广大党员，与榜样同行，做时代先锋。 张军勇强调，弘扬榜样精神，首在“致敬榜样”。要自觉致敬榜样、主动见贤思齐，带头崇尚榜样力量、践行榜样精神，努力把新时代榜样精神融入推进党的建设和组织工作各方面全过程，当好新时代榜样精神的传承者、践行者和引领者。弘扬榜样精神，贵在“学习榜样”。要学习他们忠诚的信仰、为民的情怀和担当的精神。既学习党组织培树的先进典型，也要向身边合格党员学习，在日常工作生活的一点一滴、一言一行中，坚守初心，明规守纪，厚德端行。弘扬榜样精神，旨在“争做榜样”。要按照“四点要求”、争做“五个表率”标准做高素质的组工干部，要在做好“严、细、实”上下功夫。坚持对己严格，始终坚持争一流、站排头，凡事追求高标准；倡导精细化工作理念，对待工作精之又精、细之又细，在精细中出彩；要出实招、干实事，不搞花架子、不做表面文章。弘扬榜样精神，重在“培树榜样”。要结合推进“两学一做”学习教育常态化制度化和“不忘初心、牢记使命”主题教育，把培树榜样和典型作为经常性工作。要注意发现、总结和宣传基层党组织和广大党员中涌现出的榜样和典型代表，发挥好创先争优和示范引领作用，进一步激发引领带动发展的强大动力，为绥化市“都城地”建设贡献智慧和力量。
