id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
146,市领导深入长泰调研指导扫黑除恶专项斗争工作,2018/12/6,2018/12/6,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-06/750138970.html,"12月5日，市委副书记、政法委书记阮开森等一行深入长泰县银塘工业园区，与项目建设业主座谈了解生产经营状况，并与基层干部面对面交流，听取扫黑除恶专项斗争开展情况汇报，指导推动督导反馈问题整改工作。


调研中，市领导对长泰县紧紧围绕经济社会发展大局，纵深推进扫黑除恶专项斗争工作给予了充分肯定，指出全市各级各有关部门要持续提升政治站位，深入学习习近平新时代中国特色社会主义思想，按照“有黑扫黑、有恶除恶、有乱治乱”要求，把专项斗争和中心工作紧密结合起来，着力解决扰乱社会发展秩序、群众反映强烈的突出问题，扎实抓好中央督导组反馈问题的整改落实，切实把扫黑除恶专项斗争推向深入、抓实抓好。


市领导强调，责任要再压实，要坚决落实习近平总书记关于扫黑除恶的重要指示精神，把扫黑除恶专项斗争作为当前和今后一个时期的重要政治任务，强化担当，履职尽责，加压奋进，主动作为，坚决扛牢扛稳政治责任。工作要再聚焦，要按照中央、省委和市委市政府的部署要求，持续深入抓好中央督导调研反馈问题整改工作，确保有黑必扫、有恶必除、有乱必治，确保社会大局持续安定稳定。标准要再提高，要直面反馈问题，深刻剖析根源，立行立改、边查边改；要以整改为契机，举一反三，查找问题不足，完善制度机制，从严从实从细推动专项斗争各项工作落到实处。协同要更紧密，各级各有关部门要站位全局、主动配合，形成更完善的组织体系、更高效的工作合力，推动专项斗争取得更明显成效，在全社会形成更强大声势，为实现高质量发展、加快赶超清障开路，为富美新漳州建设保驾护航。战果要再呈现，要深入发动广大群众，深排细研各类线索，聚焦聚力涉黑涉恶案件，深挖彻查各种“保护伞”，以扎扎实实的战果、实实在在的成效赢得群众拥护，不断提升人民群众的获得感、幸福感和安全感。（章汶）



                      
扫一扫在手机打开当前页"
147,漳州市人民代表大会常务委员会?关于召开漳州市第十六届人民代表大会第三次会议的决定,2018/12/6,2018/12/6,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-06/1908272035.html,"（2018年12月4日漳州市第十六届人民代表大会 常务委员会第十五次会议通过）?



漳州市第十六届人民代表大会常务委员会第十五次会议决定：漳州市第十六届人民代表大会第三次会议于2019年1月8日在芗城召开，会期3天。建议会议主要议程是：


一、听取和审议漳州市人民政府工作报告；


二、审查和批准漳州市2018年国民经济和社会发展计划执行情况及2019年国民经济和社会发展计划草案的报告，批准漳州市2019年国民经济和社会发展计划；


三、审查和批准漳州市2018年预算执行情况及2019年预算草案的报告，批准漳州市2019年市本级预算；


四、听取和审议漳州市人民代表大会常务委员会工作报告；


五、听取和审议漳州市中级人民法院工作报告；


六、听取和审议漳州市人民检察院工作报告；


七、决定漳州市第十六届人民代表大会有关专门委员会的设立及其组成人员的人选；


八、其他事项。



                      
扫一扫在手机打开当前页"
148,漳州通报打击整治枪爆违法犯罪行动情况,2018/12/6,2018/12/6,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-06/601530809.html,"12月5日，我市公安机关通报开展打击整治枪爆违法犯罪专项行动的有关情况。记者获悉，市公安机关打击整治枪爆违法犯罪专项行动于2月启动以来，全市持枪犯罪和爆炸犯罪实现“零发案”。


该专项行动为期两年。目前共受理、立案涉枪涉爆案件110起，抓获违法犯罪嫌疑人149人，涉枪涉爆案件在逃人员缉捕率100%，依法查缴一批非法枪支弹药、非法爆炸物品。


为严厉打击整治枪爆违法犯罪行为，市公安机关精心组织部署，成立漳州市打击整治枪支爆炸物品违法犯罪联席会议，全面推进专项行动。同时，市公安机关着力开展清查收缴非法枪爆物品集中统一行动，行动期间，全市共出动警力5220人次，车辆1302辆，采取动员上缴、举报查缴、检查收缴等措施，对辖区内易滋生枪爆隐患的地区、部位和场所进行全面清查、滚动排查。此外，为鼓励并保护群众举报枪爆违法犯罪行为，我市制定相关奖励标准，根据举报线索，给予500元至50000元的奖励。（记者 廖瑜婷）



                      
扫一扫在手机打开当前页"
149,漳州集中宣判11件涉黑涉恶案件,2018/12/6,2018/12/6,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-06/982938474.html,"记者从漳州中级人民法院了解到，11月30日漳州两级法院共集中宣判涉黑涉恶案件11件，其中涉黑案件2件，涉恶案件9件，打击涉黑恶犯罪人员80名。


其中，长泰法院公开开庭宣判全市首例“认罪认罚”涉黑案件。案件审理期间，谢某等9名被告人均在辩护人或值班律师在场的情况下签署认罪认罚具结书，庭审中均自愿如实供述自己的罪行，承认指控的犯罪事实，表示认罪悔罪，愿意接受法律处罚。庭审现场，人大代表、政协委员、干部群众和被告人家属等100多人旁听。


今年来，市县两级法院把涉黑涉恶案件审理作为开展扫黑除恶专项斗争的重中之重，为营造扫黑除恶专项斗争浓厚氛围，法院将庭审变成法治教育“公开课”，部分法院通过庭审直播、邀请人大代表、政协委员、新闻媒体旁听等方式进行公开宣判。（记者 曾周岚 通讯员 李赏识）



                      
扫一扫在手机打开当前页"
150,我市法官陈少华当选年度十大法治人物,2018/12/5,2018/12/5,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-05/1431909019.html,"陈少华领奖现场 市法院 供图


12月4日晚，由司法部、全国普法办和中央广播电视总台共同主办的“宪法的精神 法治的力量——CCTV2018年度法治人物评选及颁奖礼”在北京举行，10位年度法治人物评选结果揭晓，我市龙文区人民法院法官陈少华荣膺其中。


陈少华现任龙文区人民法院党组成员、审判委员会委员、执行局局长、一级法官。作为一位有着26年党龄的老党员，陈少华始终以好党员、好法官、好干警的标准严格要求自己，满腔热忱全身心投入司法事业，全心全意服务社会百姓，是群众眼中“让纸判决变成铁判决的铁面法官”。陈少华紧紧围绕“用两到三年时间基本解决执行难”的工作目标，探索提出用公心下硬功夫，能够执行的不放下；用善心下巧功夫，可能执行的不放过；用恒心下苦功夫，不能执行的不放弃的“三心三不”执行工作法，取得了显著成效，充分展现了人民法官忠诚干净担当的时代风采。陈少华曾先后被授予“全国模范法官”、全国“我最喜爱的好法官”、第二届福建省“十大法治人物”等荣誉称号，荣立个人一等功1次、三等功2次。


据了解，“CCTV2018年度法治人物”评选活动选出的10位年度法治人物，是经过专家评审委员会评选和网友投票，最终从25位（组）优秀基层法律工作者候选人中选出的。他们的事迹代表着过去一年在立法、执法、司法、普法等各个领域法治中国建设中所取得的成绩。（记者 朱秀敏）



                      
扫一扫在手机打开当前页"
151,在全市开展向陈少华同志学习的活动,2018/12/5,2018/12/5,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-05/551800021.html,"中共漳州市委日前作出《关于在全市开展向陈少华同志学习的决定》，全文如下：


陈少华同志是中共党员，龙文区人民法院党组成员、执行局局长。他从事司法工作29年，始终牢记全心全意为人民服务的根本宗旨，以化解社会矛盾为己任，忠诚履职，秉公执法，让司法公正真正成为群众的口碑,得到最高人民法院、省高级人民法院的充分肯定。2007年以来，先后被授予“全国模范法官”“我最喜爱的好法官”“全国优秀法官”“全省十佳政法干警”、第二届“福建省十大法治人物”等荣誉称号，荣立个人一等功1次、三等功2次。


陈少华同志的先进事迹充分体现了新时代共产党员为民务实清廉的优良作风，集中展现了新时期基层人民法官司法为民、公正司法的精神风貌。陈少华同志是党员干部践行社会主义核心价值观的优秀典范，是全市广大党员干部的学习榜样。市委决定，在全市广泛开展向陈少华同志学习的活动。


学习陈少华同志的先进事迹，就是要学习他忠诚于党、不忘初心的政治本色。陈少华同志是一位有着27年党龄的党员，长期以来，他始终坚守党员法官政治本色，满腔热忱投身司法事业。面对执行工作积案多、信访多的困局，他坚决服从组织安排，接任执行局局长一职，带领团队从3000多件执行积案入手，清理了一批历史遗留的“骨头案”、老信访案，化解了一批社会关注度高、民生利益关系大的执行难案。在他的带头努力下,龙文区人民法院连续两届被评为“全省无执行积案先进法院”。学习陈少华同志，就是要以他为榜样，秉持“新时代要有新作为，新使命呼唤新担当”的坚定信念，时刻牢记入党初心，树牢“四个意识”，坚定“四个自信”，落实“两个维护”，始终在思想上、政治上、行动上同以习近平同志为核心的党中央保持高度一致，自觉践行为党的事业奋斗终生的庄重誓言，以实际行动践行对党忠诚。


学习陈少华同志的先进事迹，就是要学习他尽责履职、务实担当的公仆情怀。陈少华同志始终坚持把司法为民的理念贯穿执法办案全过程。凡是涉及民生的案件，他总是用足心思，坚持网络查控、失信黑名单、联合惩戒、拒执罪打击等刚性措施，与活查封、反担保、放水养鱼等柔性执法相结合，优先执行劳动报酬、工伤事故、交通事故、“三养”等涉及民生的案件，总结提炼出“用公心下硬功夫，能够执行的不放下；用善心下巧功夫，可能执行的不放过；用恒心下苦功夫，不能执行的不放弃”的“三心三不”执行工作法。他任执行局局长6年来，先后收到锦旗50多面，感谢信上百封，让司法公正真正成为群众的口碑。学习陈少华同志，就是要以他为榜样，始终坚持党的群众路线，以人民群众对美好生活的向往为奋斗目标，把“务实、担当”内化于心、外化于行，在为群众排忧解难、谋利造福之中实现自己的人生价值。


学习陈少华同志的先进事迹，就是要学习他求实创新、攻坚克难的进取精神。陈少华同志善于把先进理念和现代化科学技术手段运用到执行攻坚中去。他首创全省“执行团队”运行新模式，推动设立全省首个公安派驻法院执行警务室；在立案环节引入诉调对接机制，推进联调、联处，从源头减少进入执行程序案件；在审判环节成立专门保全团队，积极引导当事人通过保全促调解，减轻执行工作负担；在执行环节积极对接民事审判开展执转破，系统推进系列案件的执行进程。在他的积极推动下，龙文区人民法院实现“总对总”“点对点”查控对接，被评为全省四家“两年基本解决执行难”示范法院之一。学习陈少华同志，就是要以他为榜样，面对直接关系人民群众切身利益的难题，致力于在“创”上下功夫，不避不让、积极面对、迎难而上，不断推动各项工作实现新发展新突破新成效。


学习陈少华同志的先进事迹，就是要学习他清正廉洁、铁面无私的优良作风。陈少华同志始终保持清醒的头脑，严格要求自己，廉洁自律。面对当事人送礼，他不为所动；面对亲朋好友说情，他毫不动摇，始终保持一个共产党员的高尚情操。他以身作则，廉洁奉公，从严管队，带出了一支“零违纪”的执行队伍，树立起了执行法官的良好形象，被群众称为“让‘纸判决’变成‘铁判决’的铁面法官”。学习陈少华同志，就是要以他为榜样，严守纪律规矩红线，时刻绷紧廉政之弦，从小节防起,从小事抓起，不为人情和私利所惑，清白做人、干净做事，树立起新时期党员干部的良好形象。


当前，我市正处在推进高质量发展落实赶超、加快建设富美新漳州的关键时期，在全市党员干部中深入开展向陈少华同志学习的活动，具有重要的现实意义。各级党组织和广大党员干部要把学习陈少华同志的先进事迹同加强干部队伍建设、推动干部作风转变紧密结合起来，切实加强领导，精心组织，周密部署，通过召开学习会、报告会、座谈会、演讲会、主题教育活动等多种形式，迅速在全市掀起向陈少华同志学习的热潮。要用陈少华同志的先进事迹教育和引导广大党员干部进一步牢记宗旨，坚定信念，勇于担当，忠诚履职，在各自工作岗位上拼搏贡献，争创一流的工作业绩，为坚持高质量发展落实赶超、努力当好新福建建设先锋做出新的更大贡献。



                      
扫一扫在手机打开当前页"
152,我市开展首个“宪法宣传周”活动,2018/12/5,2018/12/5,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-05/313093534.html,"VideoPlayer.loadVideo('/jeaf/video/video.shtml?video=d3884a44a77db5a8d2a4fad30f55e015b61db1837c14af3693b54bd6cb736ba914d8139d16a39175d5ed87277852f9c3b5d9495bf9ecc83546a906755b4dca499b7e6b36bdd781498acf779cac195bbc92fbd90d150587a8ceebc249c6d262c2b6d63ed7836a1fda05006eea11df7141c41211766dee439391a0c11a7a916ca550c8c3a822ceb94cc3c67d696125412e270e5d0655183a770fe4cfb843a3123e&siteId=620416811908440000');
　　　　　　　　新律师宣誓仪式?郑文典 摄?






12月4日，漳州市2018年“12·4”国家宪法日暨宪法宣传周活动在市区中山公园举办。市委常委、宣传部长刘伟泽，副市长、市公安局长黄华安，市政协副主席杨胜华，闽南师范大学副校长蒋一婷出席活动。


活动现场，先后举行了宪法读本与普法微广播剧光盘赠送仪式、学生代表诵读宪法经典段落仪式和新律师宣誓仪式。市直、区级各有关部门围绕“尊崇宪法、学习宪法、遵守宪法、维护宪法、运用宪法”主题，开展了法律咨询、法治灯谜竞猜、法治标语及展板展示、法治文艺演出等一系列群众喜闻乐见的法治宣传活动。


据了解，今年12月4日是我国第五个国家宪法日；12月2日至8日，是第一个“宪法宣传周”。我市国家宪法日暨宪法宣传周系列宣传活动从11月下旬开始，到12月下旬结束。活动期间，各县(市、区)组织有关部门精心筹划开展了内容丰富、形式多样的宪法学习宣传教育活动,以领导干部为重点对象,以这次宪法修正案为重点内容,大力弘扬宪法精神,维护宪法权威,在全市掀起学习宪法、学法用法新高潮，更好地发挥宪法在建设法治漳州中的重要作用。（记者 王心如）



                      
扫一扫在手机打开当前页"
153,省调研组到漳调研?综治（平安建设）工作,2018/12/5,2018/12/5,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-05/1700850738.html,"近日，省委政法委副书记马必钢带领调研组到漳，调研指导我市综治（平安建设）工作。市委副书记、政法委书记阮开森，副市长、公安局长黄华安，市中级法院院长罗雄，市检察院检察长黄秀强分别陪同调研。


在漳期间，调研组深入市公安局、芗城区、龙海市、南靖县、漳浦县、东山县、云霄县等地，通过实地调研、翻阅台账、观看专题片、召开座谈会等方式，全面了解我市开展扫黑除恶专项斗争、区域突出问题整治、社会治安专项治理、社会治理改革创新等工作情况。


调研组充分肯定我市综治（平安建设）工作取得的成效，并针对性指出存在问题，提出相关指导意见。调研组要求，漳州市各级政法部门要切实提高思想认识，坚持整改工作对标对表，依法严惩精准精确，打伞破网多措并举，综合治理做深做细，确保扫黑除恶专项斗争取得新成效。要深入开展重点整治工作，加大制假售假、吸贩毒、电信网络诈骗等打击力度，进一步提升社会治安整体水平，增强人民群众安全感满意度。要深入开展五个专项治理，加快推进综治中心、“雪亮工程”和网格化等基层基础建设，提高社会治安专项治理水平，为富美新漳州建设提供良好的社会环境。


据悉，今年来，我市严格落实党政领导综治责任制，持续深化平安建设，强化严打整治斗争，狠抓矛盾纠纷排查调处，深入开展扫黑除恶专项斗争及五个专项治理行动，大力夯实基层基础，推进社会治理创新，不断提升社会治理、平安建设水平。我市扫黑除恶专项斗争工作得到中央督导组的肯定，深挖彻查“保护伞”工作走在全省前列；群众安全感率保持在97%以上，在上半年省测评达98.45%，位居全省第二位，创近年新高。（林满临）



                      
扫一扫在手机打开当前页"
154,“花样漳州”旅游推介活动在四川成都举行,2018/12/5,2018/12/5,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-05/1336042080.html,"VideoPlayer.loadVideo('/jeaf/video/video.shtml?video=d3884a44a77db5a8d2a4fad30f55e015b61db1837c14af3693b54bd6cb736ba914d8139d16a39175d5ed87277852f9c3df9bafd08a47613e46a906755b4dca499b7e6b36bdd781498acf779cac195bbc92fbd90d150587a8033b55f69d6331bfb6d63ed7836a1fda05006eea11df7141c41211766dee439391a0c11a7a916ca550c8c3a822ceb94cc3c67d696125412e270e5d0655183a770fe4cfb843a3123e&siteId=620416811908440000');














12月3日，“田园都市”携手天府之国 萌宠熊猫邂逅“四菜一汤”


木偶表演《人偶同台》惊艳了成都市民


成都各大旅行商积极参与漳州特惠旅游路线竞拍


12月3日，“花样漳州”旅游推介活动在四川成都举行，旨在进一步提升“花样漳州”知名度，打响生态旅游城市品牌，吸引更多西南地区市民体验“五湖四海”等漳州生态文化。市政协副主席、市全域旅游产业发展领导小组副组长周小华参加活动并致辞。来自漳州、成都两地旅游部门及两地旅行商代表、新闻媒体记者等200余人参加推介会。


市领导表示，漳州成都两地旅游资源各具特色，具有很强的互补性。此次活动将进一步深化两地旅游业界交流合作，共推旅游线路，共拓旅游市场，真诚邀请四川朋友开启一次“花样漳州”之旅，感受漳州的山之美、海之韵、花之香。成都市旅游局相关负责人表示，漳州旅游资源对四川市民有极大吸引力，未来将进一步推动两地旅游共建、共享、共赢。


活动现场从“漳州很神奇”“漳州很浪漫”“漳州很清新”“漳州很美味”等方面，向与会嘉宾推介漳州的山水、人文、历史、风情。台湾知名媒体人施沛琳现场分享《一个台湾人眼中的漳州》，讲述她与漳州古城、善良亲和的漳州人以及漳州特色小吃的精彩故事。南靖土楼景区代表则从一枚邮票展开，讲述世遗土楼的神奇传说和不凡魅力。此外，“五湖四海”主题摄影展、木偶表演《人偶同台》、女声独唱《小小水仙花》等表演，让嘉宾领略不一样的“花样漳州”。此次活动还采取旅游竞拍会形式，推出“片仔癀－南靖土楼－漳州古城（品茶、南湖）-火山岛－金汤湾－东山岛”特惠旅游路线，吸引成都各大旅行商积极竞拍，并当场签订协议，实现订单交易。（记者 蔡建如 文/图）



                      
扫一扫在手机打开当前页"
155,两岸企业家峰会年会古雷石化产业发展论坛举行,2018/12/4,2018/12/4,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-04/1851221022.html,"VideoPlayer.loadVideo('/jeaf/video/video.shtml?video=d3884a44a77db5a8d2a4fad30f55e015b61db1837c14af3693b54bd6cb736ba914d8139d16a39175ea50968448156028d2f105b0f5462fc846a906755b4dca499b7e6b36bdd781498acf779cac195bbc92fbd90d150587a8903f3269f56072bab6d63ed7836a1fda05006eea11df7141c41211766dee439391a0c11a7a916ca550c8c3a822ceb94cc3c67d696125412e270e5d0655183a770fe4cfb843a3123e&siteId=620416811908440000');










12月3日上午，出席2018年两岸企业家峰会年会古雷石化产业发展论坛的代表，参观古雷开发区规划展示馆，听取古雷石化基地总体规划建设情况介绍。 记者 林忠 摄


2018年两岸企业家峰会年会古雷石化产业发展论坛现场。记者 林忠 摄


12月3日，作为2018年两岸企业家峰会年会的子活动，古雷石化产业发展论坛在漳州举行。来自海峡两岸的企业界代表、领导嘉宾、专家学者齐聚一堂，聚焦古雷这一发展热土，共叙两岸情谊，共谋石化产业合作。


本届论坛由两岸企业家峰会能源及环保节能产业合作推进小组主办，福建省工信厅、漳州市政府承办。两岸企业家峰会能源及环保节能产业合作推进小组陆方召集人傅成玉、台方召集人杜紫军主持会议。省人大常委会副主任、市委书记檀云坤，副省长郑建闽，市领导刘远、阮开森、吴文团、陈水树、吴卫红以及两岸企业家峰会、福建省的有关负责人、两岸石化企业代表等出席会议。


郑建闽在论坛上致辞，代表省委省政府对各位嘉宾的到来表示欢迎，对论坛的举行表示祝贺。他说，长期以来，两岸企业家峰会、中石化对福建石化产业发展和古雷石化基地建设给予了大力支持，倾注了大量心血，特别是腾龙翔鹭项目整改修复、古雷炼化一体化项目加快建设，离不开大家的关心关注和帮助指导。郑建闽指出，石化产业是台湾地区三大支柱产业之一，福建与台湾地区地缘相近、血缘相亲，经贸合作、人文交流十分密切，福建发展石化产业有优势、有基础、有条件。两岸合资建设石化产业重大项目有利于推进深度合作，实现台湾石化产业下游与大陆上游强力优势互补。希望有关各方把握机遇，真诚合作，共同努力，绘就两岸石化产业发展的美好蓝图，推动闽台合作向更宽领域、更高层次发展，拓展两岸经济合作新空间。


刘远代表市委、市政府，代表檀云坤书记，向出席论坛的各位领导嘉宾表示热烈欢迎，对大家长期以来对漳州发展、古雷建设倾注的心血、给予的支持和帮助表示衷心感谢，并简要介绍了漳州、古雷的基本情况和资源优势。刘远说，古雷是国家确定的七大石化产业基地之一、唯一的台湾石化产业园区，更是石化企业投资和再次创业的理想之地，两岸石化产业加深合作，是优势互补、互利双赢。刘远说，古雷未来看好、前景光明，大家“来得巧更要来得早”，早就是眼光、就是胆略，就能抢占先机、收获多多。漳州将创造最好最优的政策环境，最实最佳的政务服务，配套最完善的教育、医疗等公共资源，让大家在古雷投资更安心、生活更舒心、工作更宽心。


中国石化股份公司高级副总裁、港澳台办公室主任雷典武，两岸企业家峰会能源及环保节能产业合作推进小组台方副召集人、台聚集团董事长吴亦圭，省工信厅副厅长兰文，中国石化联合会园区委秘书长杨挺，兴业证券经济与金融研究院化工行业首席研究员徐留明在论坛上分别就古雷石化产业合作、古雷合资项目进展及未来发展建议、福建石化产业发展情况、中国石化行业现状及进展、中国资本市场化工上市公司回顾与展望等作了发言。


当天上午，与会人员深入古雷开发区规划展示馆、古雷石化炼化一体化项目现场、一德石化码头、新港城等地，实地感受古雷产业发展脉动，“点赞”石化基地面貌变化。（记者 苏雄锋 邱丹燕）



                      
扫一扫在手机打开当前页"
156,檀云坤主持召开市委常委会会议,2018/12/4,2018/12/4,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-04/1794313111.html,"12月3日下午，省人大常委会副主任、市委书记檀云坤主持召开市委常委会会议，传达学习贯彻全省市县机构改革推进暨培训会精神。


会议指出，市县机构改革，是深化我省机构改革的重要组成部分和关键环节，是必须完成好的重要政治任务。我们要深入学习贯彻习近平总书记关于深化党和国家机构改革的重要论述，把深化市县机构改革作为检验“四个意识”和落实“两个维护”的试金石，进一步提高政治站位，增强政治觉悟，认真落实中央部署和省委要求，按照时间节点，严格程序要求，平稳有序推进我市机构改革。要全面准确把握省《关于市县机构改革的总体意见》要求，把坚持和加强党的全面领导作为首要任务，对标中央和省级机构改革，严格执行政策规定，扎实稳当推进机构改革各项工作，切实提高改革的系统性、整体性、协同性，确保市县机构改革同步部署、压茬推进。要切实加强组织领导，坚决贯彻先立后破、不立不破原则，压紧压实责任，严明纪律规矩，做深做细做透思想政治工作，正确处理好改革发展稳定的关系，确保机构改革有组织、有纪律、有步骤推进，确保思想不乱、工作不断、队伍不散、干劲不减。（记者 张俊毅）



                      
扫一扫在手机打开当前页"
157,市领导到教育民生重点项目现场办公,2018/12/4,2018/12/4,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-04/1100632732.html,"12月3日上午，副市长兰万安带领有关单位负责人，深入漳州市职业教育园区和漳州一中新高中部建设现场，督促检查项目建设情况，现场办公协调解决问题。


市领导指出，两大教育民生工程是省级重点项目，也是我市重要的民生工程、民心工程，各有关单位要充分认识加快建设项目的重要性和紧迫性，切实把实事办实，推动我市教育事业高质量发展。市领导强调，各有关部门、项目业主、施工单位要进一步强化要素保障，增强施工力量、技术设备，抢抓施工黄金季节，全力以赴加快项目建设步伐。要倒排工期、挂图作战、落实责任，进一步细化分解任务，在保质量保安全的前提下，全面促进项目建设提速提效。要继续釆取“每周一汇总、每月一现场督促检查、即时协调解决问题”工作法，全力推进项目建设，实现“全过程、全要素、全方位”服务，为项目建设提供有力保障，力促项目早日建成投用。


据悉，漳州市职业教育园区项目实际用地面积约451亩，总建筑面积32.3万平方米，累计完成投资4.24亿元，其中桩基工程于10月底全部完成，9栋校舍进入主体施工阶段。漳州一中新高中部项目实际用地面积约180亩，总建筑面积约16.4万平方米，完成投资1.47亿元，6栋校舍进入主体施工。两个项目预计明年底竣工。（记者 朱祥超）



                      
扫一扫在手机打开当前页"
158,我市召开精准脱贫“三千工程”企业与学生见面会,2018/12/4,2018/12/4,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-04/1245708276.html,"12月3日，我市精准脱贫“三千工程”企业与学生见面会分别在市属各高校召开，副市长兰万安出席在漳州职业技术学院的见面会并讲话。


市领导强调，精准脱贫“三千工程”是市委、市政府贯彻落实中央和省委精准扶贫战略部署，打好脱贫攻坚战的一项重要措施，对助力精准脱贫、支持职业教育、培养实用型技能人才具有重要意义，各有关部门要按照目标狠抓工作落实。要进一步建立“三千工程”后续跟踪服务保障机制，建好跟踪台账，保障好资助金拨付、毕业就业服务等，确保完成目标任务。要跟踪受资助学生入学就学情况，在学习生活中给予关心帮助，勉励受资助学生珍惜“三千工程”惠民政策，奋发读书，努力取得一技之长，回馈社会。


据了解，精准脱贫“三千工程”即招收1000名贫困学生、筹集1000万元受助资金、选择1000个就业岗位，旨在通过提供补助资金帮助贫困学生入学高职院校，以实现一人入学、就业全家脱贫。目前，市属5所高职院校已招收我市“三千工程”贫困学生1091名；筹集财政资金1000多万元，第一学年已兑现减免学费407.445万元；在我市重点企业、好企业中征集3600多个就业岗位，根据双向选择原则实现全部学生与企业签订就业意向书。（记者 朱祥超）



                      
扫一扫在手机打开当前页"
159,我市部署危化品和岁末年初安全生产工作,2018/12/3,2018/12/3,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-03/1416985127.html,"VideoPlayer.loadVideo('/jeaf/video/video.shtml?video=d3884a44a77db5a8d2a4fad30f55e015b61db1837c14af3693b54bd6cb736ba914d8139d16a39175ea50968448156028ea44093ef2f767fe46a906755b4dca499b7e6b36bdd781498acf779cac195bbc92fbd90d150587a807e51bd15a080a5ed038b47b6cc42fbcfefc7286d5444c09386dab055148e6edcf26c58f3e1663324089c40425c71eb566548108f0a8e90bbd8baf37bb15a559d2a7d0e2cddb6ef1&siteId=620416811908440000');
12月2日下午，在收听收看国务院安办和全省危险化学品安全生产专题视频会后，我市随即对危化品和岁末年初安全生产工作进行部署。市长刘远在会上强调，要贯彻落实好国家和省视频会议精神，按照市委檀云坤书记的指示要求，扎实开展各项工作，努力促进我市安全生产形势持续稳定向好。市委常委、常务副市长张慧德参加会议。


会议强调，一要深刻吸取教训，以最严肃的态度抓好危险化学品安全生产工作。认真贯彻落实习近平总书记关于安全生产的系列重要指示批示精神，按照“一厂出事故，万厂受教育；一地有隐患，全国受警示”要求，坚决守住安全生产底线红线，坚决落实好危化品管理各项制度、举措、责任，以最认真的态度、最严格的标准抓好危化品安全生产工作。二要突出重点防控，以最严实的举措提升危险化学品领域本质安全。开展全面排查、精准防控。组织开展拉网式大排查行动，紧盯易发生事故的重点区域、重点环节、重点部位，全面落实防控措施，坚决抓好隐患整改。坚持问题导向、攻坚整治。持续深化危化品生产经营、道路运输等环节的“打非治违”，进一步抓好危险货物运输车辆违规停放、涉氨制冷企业、“黑油”“黑气”专项整治。重视强化演练、高效处置。完善应急预案，建立应急救援队伍，落实定期演练制度，提升险情初期的应急处置能力，确保事故发生时能迅速、安全、有效处置。严格把好关口、科学布局。加强城市建设与危化品产业发展的规划衔接，严格行业准入，开展定量风险评估，确保危化品企业周边群众生命财产安全。三要坚持联防联治，以最严格的要求落实危险化学品安全监管责任。严格落实《地方党政领导干部安全生产责任制规定》以及属地监管责任、部门监管责任、企业主体责任，强化“一把手”亲自抓，构建安全监管责任体系，重视安全风险管控，切实履行好“促一方发展、保一方平安”的政治责任。四要保持高度警觉，扎实抓好岁末年初安全生产各项工作。针对岁末年初安全生产规律，加强安全生产重大隐患排查、风险研判和整改防控，强化道路交通安全、渔业生产安全、消防安全、住宅小区安全、节日市场食品安全的监管，维护社会安定稳定。


刘远指出，市、县两级机构改革已正式启动，包括安全生产监管机构在内的许多部门正面临着机构和职能的调整。各级党委政府和各部门主要负责同志要全面负起责任，保持改革期间思想不乱、队伍稳定、运转正常，确保安全生产工作不受影响。（记者 陈岩）



                      
扫一扫在手机打开当前页"
