id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
61,反恐知识进校园,2018-11-01,2018-11-01,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201811/71128.shtml,日前，南岔公安分局为提高广大师生的安全意识和自我防护能力，在区第二小学开展“反恐知识进校园”活动，为广大师生送去了一份安全大礼。   在活动中，该局民警与全校师生共同举行了升旗仪式。仪式结束后，分局防暴大队民警队长向师生发出《反恐倡议书》，防暴大队民警详细地讲解了《中华人民共和国反恐怖主义法》的主要内容，重点介绍了暴恐活动的方式、特点、手段及社会危害性，以及遇到涉恐活动后的自救方法，引导广大师生提高自我防范意识，鼓励师生检举揭发涉恐线索和可疑人员。同时，民警还向师生展示了反恐防暴器材，现场讲解了盾牌、抓捕器、防暴叉、防暴枪等专用反恐防暴器材的使用方法、安全注意事项及攻防技能。并结合校园的实际，现场演示了反恐防暴攻防技能，传授正确使用钢叉、盾牌、警棍等防暴器械的方法，让学生零距离体验公安工作。随后，全校师生自发的在《倡议书》上签字。
62,南岔区为户外劳动者设立五处“爱心驿站”,2018-10-30,2018-10-30,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71126.shtml,10月25日，南岔区总工会为户外劳动者设立的5处户外劳动者“爱心驿站”正式投入使用，让广大户外劳动者感受到工会组织的关怀和温暖。   今年，南岔区总工会为了在全社会营造尊重、关爱劳动者的良好氛围，充分彰显工会组织的贴心服务和责任担当，在全社会营造“劳动光荣、尊重劳动”的浓厚氛围。“爱心驿站”的建设遵循因地制宜的原则，尽量在户外劳动者相对集中且临街靠路的地点选址布局，在“爱心驿站”室外制作悬挂了标识牌，购置了桌椅、储物柜、电风扇、工具箱、饮水机、微波炉、打气筒、应急药箱、血压计和报刊架等物品。   据介绍，南岔区总工会首批推出的这5家“户外劳动者爱心驿站”，旨在改善以环卫工人为主、出租车驾驶员、交通警察、快递员等户外劳动者的工作条件，解决他们工作时所需的饮水供给、避暑取暖、餐食加热、电瓶和手机充电、应急用药、报刊阅读、如厕、休息等实际问题。为保证“爱心驿站”能真正运作、真正服务广大户外劳动者，区总工会与市政环卫处达成了“爱心驿站”管理协议，安排专人管理和服务，进一步强化了“爱心驿站”的服务功能，使“爱心驿站”真正成为户外劳动者休息的的港湾、补充的驿站。
63,南岔区“百企帮百村联万户”活动助力脱贫攻坚,2018-10-23,2018-10-23,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71125.shtml,为深入推进“百企帮百村联万户”精准扶贫行动，南岔区委统战部、南岔区工商联组织会员企业代表深入到三个市级贫困村，开展“百企帮百村联万户”活动。      格润药业公司、金典编织、信诚家具公司、汇丰学校四家企业负责人参加了此次活动，为晨明村、宝泉村、秋冷村三个市级贫困村捐赠衣物近300件。同时，格润药业公司对有意愿种植甜叶菊、桔梗的村民提供技术帮助；信诚家具公司不仅为家乡的村民提供就业岗位，还为想外出打工的村民提供青岛分厂的就业机会，并免食宿费；汇丰学校为建档立卡的贫困户子女提供教育帮助，南岔区的贫困户子女到汇丰学校学习，都可享受减免学费的待遇；金典编织公司把就业机会送到了村民的家里，为村民免费进行中国结编织技术培训，并将编织好的成品回收，让村民们农闲时足不出户就能增加一份收入。      南岔区各企业负责人表示，将利用自身特有优势积极参与到脱贫攻坚工作中，本着贫困户缺什么补什么，企业有什么帮什么的原则，以实际行动助力南岔区脱贫攻坚工作顺利完成。
64,市委精准脱贫宣讲团深入南岔区贫困村宣讲,2018-10-22,2018-10-22,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71123.shtml,"为进一步弘扬扶贫济困良好社会风气，培育和践行社会主义核心价值观，激发贫困户的内生动力，市委精准脱贫扶志扶智宣讲团深入南岔区三个市级贫困村开展脱贫攻坚形势政策宣讲。      在该区晨明镇晨明村、宝泉村和浩良河镇秋冷村宣讲中，市委宣讲团成员,南岔区总工会副主席、区扶贫办副主任于莹同志以“打赢脱贫攻坚战、携手并肩进小康”为主题，深刻解读了脱贫攻坚的内容现实意义、习近平总书记脱贫攻坚的重要论述和坚决打赢精准脱贫攻坚战的历史性意义，全面系统把握脱贫攻坚工作的重点内容，结合全市范围内的重点贫困人口、重点扶贫区域、扶贫政策和措施及实例，从脱贫攻坚是“天字号”工程，体现国家战略和人民意愿的高度统一；脱贫攻坚是最大的“民心”工程，必须正视挑战、精准发力；以“军令状”督战脱贫攻坚，尽锐出战、精准施策，坚决打好打赢脱贫攻坚战三个方面进行了全面系统的解读宣讲，引导贫困村群众戒除“等靠要”的思想，增强早日脱贫致富的主动性和积极性，变“要我脱贫”为“我要脱贫”，收到了良好的社会效果。现场聆听宣讲的党员干部和村民纷纷表示，听了宣讲报告精神振奋，对脱贫攻坚有了更深层次的了解和认识，进一步坚定了打赢脱贫攻坚战的信心和决心。"
65,南岔区加大检查力度 消除火灾隐患,2018-10-19,2018-10-19,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71121.shtml,南岔区开展了安全生产专项整治行动，消除消防隐患，保障辖区安全。      在危化品专项整治中，该区按照“全覆盖、零容忍、严执法、重实效”的原则，对辖区种子农药商店、加油站、烟花爆竹经销店等涉危险化学品企业进行了专项检查，发现隐患10处，下达现场检查记录4份。检查人员督促企业落实安全生产主体责任，健全完善责任体系和组织机构，加强工艺和设备设施运行管理，落实隐患排查治理措施。      在此次检查活动中，他们共检查单位（场所）33家，发现隐患76处，立即整改18处，限期整改58处，对安全意识淡薄的企业工作人员，进行了安全教育，确保人防、物防、技防措施落实到位，切实提高企业自身防控能力，消除火灾隐患。
66,全市粮食系统安全生产培训班在南岔开班,2018-10-19,2018-10-19,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71119.shtml,按照省、市安全生产工作部署，市粮食局在南岔国家粮食储备库举办了2018年全市粮食系统安全生产培训班。各县（市）粮食行政管理部门、地方国有粮食购销企业、市粮食局直属相关企业、部分民营企业负责人参加了培训。      培训采取理论教学与实践操作相结合的方式进行，对安全生产和消防安全法律法规等相关知识进行了宣传和讲解，并结合粮食行业安全生产内容和特点，通过大量案例分析，讲授了粮食企业安全常识。消防专家还在操场上现场演示了灭火器、消火栓等消防器材的使用操作方法，学员们亲身体验了现场灭火救援实战演练。
67,南岔区举行“春蕾助学 金秋圆梦”助学金发放仪式,2018-10-18,2018-10-18,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71118.shtml,扶一株春蕾，争一片春光。近日，南岔区举行了“春蕾助学金秋圆梦”助学金发放仪式，20名学生接受了捐助，共计10000元整，来自社会各界的50多名爱心人士也参加了仪式。通过此次活动，将让越来越多的社会爱心人士参与到此活动中，让更多的学子圆梦象牙塔。
68,南岔区委副书记、政法委书记赵秀东深入辖区慰问困难群众,2018-10-17,2018-10-17,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71111.shtml,2018年10月16日上午，南岔区委副书记、政法委书记赵秀东在联合派出所所长王治宇、社区、工信局、晨明水泥厂等部门领导的陪同下来到联合辖区居民徐亚彬家中走访慰问。       徐亚彬是南岔区的困难户，自身生活存在困难，曾多次想要进省上访，赵秀东详细了解徐亚彬的租房、冬季取暖等生活情况，鼓励他要保持乐观向上的生活态度，增强战胜困难的信心和勇气，有什么诉求要通过正确途径反映，区委、区政府一定会竭尽所能帮助其解决。
69,市委党校南岔分校成立,2018-10-17,2018-10-17,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71107.shtml,近日，市委党校南岔分校揭牌仪式在南岔区委党校举行，并举办了市委党校南岔分校科级后备干部培训班。      市委党校南岔分校的成立，既是市委市政府深化改革创新党校办学体制的重要举措，也是强化理论武装，着重提升党员综合干部素质的重要体现，更是关心和支持党员干部队伍建设，推动党校科学发展的重大部署。市委市政府根据各县区的区域位置和党校培训教学任务，科学合理地调整全市党校分配布局，实施撤校建点，形成了一个总校，四个分校，十七个教学点，十二个现场教学基地的办学格局。市委党校南岔分校负责美溪、西林、金山屯、南岔、带岭五个区的党员干部培训工作，让广大党员干部获得更多的培训机会，分享更好培训资源、得到更高层次的培训待遇，接受更高水平的知识传播。市委党校南岔分校首期科级后备干部培训班上，来自美溪、西林、金山屯、南岔、带岭五个区的40多名科级后备干部参加了培训。本次培训为期一个月，学员们将就党的理论、方针政策，党的十九大精神，习近平新时代中国特色社会主义思想的精神实质和丰富内涵等方面内容，进行全面系统的学习。
70,扶贫战线一家人 互相扶持力量大,2018-10-16,2018-10-16,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71105.shtml,市扶贫办工作人开始启动机器进行航拍   为坚决打赢脱贫攻坚战，充分展示扶贫成果、扩大宣传力度，按市扶贫办宣传组的工作安排，上午市办工作人员王烨轩一行三人来到我区对扶贫产业项目及村屯基础建设情况捕捉精彩瞬间，为10月17日第26个“国际消除贫困日”做脱贫攻坚宣传工作。区扶贫办工作人员陪同拍摄。   市办工作人员先后对我区扶贫产业项目棚室木耳种植基地、榛子种植基地、光伏基地、格润药业百草园、双合村基础建设、村民秋收等进行取景拍摄。   此次市办的工作人员为我区扶贫工作进行航拍宣传是对我区扶贫工作的肯定，体现了扶贫战线里一家人亲，互相扶持才能以最大的力量将脱贫攻坚工作完成，赢取最后的胜利。南岔区棚室木耳扶贫产业基地南岔区榛子种植扶贫产业基地南岔区光伏发电扶贫产业基地百草园工人正在收获药材双合村村容村貌村民秋收场景
71,依托资源禀赋 加快转型发展—访南岔区委副书记、区长申勇,2018-10-15,2018-10-15,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71098.shtml,10月2日，就如何贯彻落实习近平总书记考察东北三省重要讲话精神和在我省考察时的重要指示精神，更好地推动南岔区经济社会转型发展，记者采访了南岔区委副书记、人民政府区长申勇。   申勇表示，时隔两年，总书记再次来到黑龙江考察调研，让我们十分振奋、备受鼓舞。特别是总书记为东北老工业基地振兴发展开出了药方，进一步指明了方向，作出了新的全面部署，必将激发起改革发展的蓬勃活力，开创东北振兴的崭新局面。   申勇说，我们要深入贯彻绿水青山就是金山银山，冰天雪地也是金山银山的发展理念，加大对森林、河流、大气、土地、动植物的保护力度，从严从实抓好森林资源保护培育，强化野生动物资源保护管理。坚决打好污染防治攻坚战，常态化抓好秸秆露天禁烧，让南岔的天更蓝、山更绿、水更清，生态环境更美好。   申勇说，要围绕壮大全产业链规模，培育新的经济增长点，始终坚持把转方式调结构作为转型发展的重中之重。要做大一产抓融合。依靠南岔资源禀赋，着力抓好北药种植基地及北菜南运种植基地建设。要做优二产抓提升。围绕南岔北药加工、木业加工、化工建材、森林食品等优势产业链，提升精深加工比重，加大新产品研发力度，推动优势产业向优质、高端化方向发展。要做活三产抓拓展。扬绿色青山，冰天雪地之长，念好“山水经”、“打好冰雪牌”。加快发展红色旅游、景观游、民俗游，推进“医养药游”一体化发展，提升南岔“中国长寿之乡”“中国伊春北药小镇”知名度和影响力。   申勇说，要深入推进美丽乡村（场所）建设，改善乡村人居环境，加快补齐民生建设短板。要坚决打好精准脱贫攻坚战，确保年末3个市级贫困村脱贫摘帽，建档立卡贫困人口148户、251人全部脱贫。要推动城镇建设提档升级，突出抓好铁路家属区“二供一业”、棚户区改造、自来水改建、垃圾污水处理、绿化美化亮化工程建设，不断提升城镇功能和品位。要着力解决好人民群众最关心、最直接、最现实的利益问题，努力让南岔人民业有所就、学有所教、劳有所得、病有所医、老有所养、住有所居，生活水平和质量不断提高，共享安居乐业，共享振兴成果。
72,南林医院党支部组织全院医生及护士党员领导干部,2018-10-15,2018-10-15,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71097.shtml,《医疗纠纷预防和处理条例》2018年10月01日起在全国实行，是继《医疗事故处理条例》之后，国务院颁布的又一部重要的行政法规，对今后医疗纠纷预防与处理必将产生重大影响。因此我院党支部针对此条例的实行，特召开全院医生及护士党员领导干部学习解读《医疗纠纷预防和处理条例》会议。   通过对《医疗纠纷预防和处理条例》的学习及解读，了解到新条例突出强调预防为主的理念，规定了政府及各相关部门的职责和要求。规定了医疗机构有针对的预防和要求，包括医务人员与患者的沟通、保障患者的知情同意权、建立有效地患者投诉渠道等。在医疗纠纷早期处理方面，要求医疗机构告知患者医疗纠纷处理的渠道、医疗纠纷处理中享有的权利和证据保全的要求，同时进一步规定了患者的病历知情权、病历和可疑医疗物品封存、可疑医疗物品检验、尸体解剖等。在医疗纠纷非诉讼民事责任的处理方面，强调了医患双方和解、医疗纠纷人民调解、医疗纠纷行政调解等三种方式，并强调了医疗纠纷处理要以查清事实、分清责任为前提，进一步规定了医疗技术咨询和医疗损害鉴定的要求。条例还规定了行政监管和行政处罚的内容。   针对新条例的实行，我院必须更加注重病历书写，不仅仅要求意识到风险，还需要提前采取预防措施，否则必将成为纠纷诉讼中的赔偿点。写好病历。过去不及时完成病历、不及时打印病历的坏习惯将成为巨大隐患。做好全部公开的准备，认真完善病历讨论、病历书写等内容。死亡病例讨论情况应当按照本机构统一制定的模板进行专册记录，由主持人审核并签字。死亡病例讨论结果应当记入病历。   通过对《医疗纠纷预防和处理条例》的学习和解读，使我院更好的预防和妥善处理医疗纠纷，保护医患双方的合法权益，维护医疗秩序，保障医疗安全。
73,南岔区纪委监委深入学习贯彻全国纪检监察机构干部监督工作培训班和座谈会精神,2018-10-12,2018-10-12,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71094.shtml,10月8日，省纪委《关于认真传达学习贯彻中央纪委国家监委纪检监察干部监督工作培训班及干部监督工作座谈会会议精神通知》下发后，南岔区纪委监委高度重视，迅速组织全体纪检监察干部召开了专题会议，对杨晓渡和杨晓超同志在全国纪检监察机构干部监督工作培训班和座谈会上的讲话精神进行了认真的学习传达贯彻，并按照讲话精神，结合工作实际，提出了有关要求。   一是树立良好形象   会议要求，全体纪检监察干部要牢固树立“四个意识”，落实好“两个维护”，按照总书记“打铁必须自身硬”“执纪者必先守纪，律人者必先律己”的要求，在行使监督执纪问责的权利上要慎之又慎，在自我约束上严上加严，力争做政治过硬的表率、本领高强的表率、廉洁自律的表率和改革创新的表率，用实际行动维护好纪检监察干部的良好形象。   二是坚持有信必查   会议要求，对涉及纪检监察干部的信访反映和问题线索，要严格落实监督执纪工作规则和国家监察法的相关要求归口处理，坚持有信必办、存疑必查。   三是坚持抓早抓小   会议要求，在对内监督工作中要注意正确有效的运用“四种形态”，发现干部思想和言行有错误苗头时，要立即谈话提醒或批评教育，帮助其提高认识；发现有轻微错误的，要及时予以问责诫勉，避免大错乃至违法犯罪。通过抓早抓小抓苗头，不让任何一名同志掉队。   四是严格监督执纪   会议要求，要严格执行监督执纪工作规则和相关法律法规，进一步健全内控机制，对纪检监察干部严格要求、严格教育、严格管理和严格监督，坚决防止以案谋私、跑风漏气、执纪违法等“灯下黑”问题发生；同时要紧盯问题线索处置、立案调查、定性量纪、监督检查等办案环节，加大对全力运行的监督，以“零容忍”的态度查办纪检监察干部违纪违法问题线索，切实打造一支忠诚干净担当的纪检监察铁军。
74,南岔区加大文物保护力度,2018-10-12,2018-10-12,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71093.shtml,近年来，南岔区坚持文物工作“保护为主、抢救第一、合理利用、加强管理”的方针，积极开展文物保护、管理、普查、征集、研究和宣传工作，使《文物保护法》得到切实有效的贯彻执行，文物保护事业得到健康有序的发展。   我区不断提升文物保护、管理和利用水平，让文物保护成果更多惠及人民群众，让文物综合效益得到更大程度地发挥。他们充分利用电视、微信平台等媒介开展宣传，使公众更多地了解文物工作的丰富内涵，准确掌握文物工作法律法规的实质内容，增强了干部群众依法保护文物的意识，有效地促进了文物保护工作的顺利开展。我区现有文物遗址35处，都是在2008年至2010年全国第三次文物普查中确定的。其中省级文物保护单位一处、市级文物保护单位13处、区级文物保护单位21处。该区经常组织人员进行拉网式排查，每年巡查次数都在10次以上，将检查的触角延伸至每个文物保护单位，认真记录文物的完好程度，残破状况。发现问题及时整改，短期不能整改的制订整改方案，提出合理的保护意见和建议。2017年，我区投资1.3万元，对桦阳村遗址进行了立碑立桩保护。今年，对9处建筑物类或与建筑有关的文物遗址进行立碑式挂牌保护。   为调动全社会保护文物的积极性，该区将《中华人民共和国文物法》、《黑龙江省文物管理条例》纳入全区普法宣传教育活动规划中，使广大群众充分认识到全面贯彻实施文物保护“一法一例”的重要意义，认识到文物保护的重要性，基层群众的文物保护意识得到普遍提升。
75,南岔区松青所实现“华丽转身”,2018-10-12,2018-10-12,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71092.shtml,南岔区以“抓铁有痕”、“啃硬骨头”的精神真抓实干，使松青所这个贫困林场所实现了“华丽转身”。   我区先后投资1500多万元，对松青所1000户职工住房进行了改造，为245户职工安装了宽带，为250户职工安装了自来水。同时，投资170万元，在松青所所址内新建水泥公路0.62公里，安装路灯32盏，新建公厕一所，大大改善了松青所的生产生活环境，过去“雨天一身泥，晴天一身灰，饮用地表水，冬天冷夏天热”的日子永远成为了历史，现在的松青所道路宽敞、交通便捷，卫生清洁、环境优美，昔日的贫困林场所已蜕变成了美丽的林场所。
76,市二十四工作队购置农业机械助力秋冷村精准脱贫,2018-10-12,2018-10-12,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71091.shtml,在区委区政府正确领导下，在市二十四工作队帮助下市级贫困村浩良河镇秋冷村今年脱贫攻坚工作取得了阶段性成果，为进一步壮大秋冷村集体经济，增强村级组织服务能力。市二十四工作队五家单位伊春市职业学院、伊春市第一医院、伊春市西山水库、伊春林校、伊春邮政管理局联合出资62万多元，为秋冷村新购买了约翰迪尔牌R230多功能联合收割机和洋马牌YH880水稻收割机各一台。10月11日在秋冷村举行了大型农用机械捐赠仪式。   区委副书记赵秀东、区委常委徐志、林业局副局长王野及市二十四工作队五家单位的领导出席捐赠仪式。市第一医院常务副院长倪福永同志在捐赠仪式上讲话，随后出席捐赠仪式的领导对捐赠的大型农业机械进行剪彩。前来观看捐赠仪式的村民感激地说：“感谢党和国家的富民好政策，感谢驻村工作队处处为我们办好事做实事，让我们拥有了现代化农业生产装备”。此次捐赠的农业机械产权归村集体所有，为全体村民服务。并将进行公开招标租赁，租赁所得用于补贴贫困户的农业生产，由驻村工作队和驻点干部全程跟踪监督。   市二十四工作队驻村以来，把扶贫增收、拓宽致富门路、解难题作为出发点和落脚点，此次捐赠的大型农业机械将大幅度提升秋冷村农业机械化程度，切实保障贫困户及广大村民的自身利益促进农业增产增收、农民增收，推进脱贫攻坚深入开展。
77,国务院办公厅开通“国家政务服务投诉与建议”小程序,2018-10-11,2018-10-11,伊春-南岔日报,http://www.gov.cn/xinwen/2018-09/20/content_5323786.htm,
78,南岔区切实抓好国庆节期间森林防火工作,2018-10-09,2018-10-09,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71047.shtml,国庆节期间，我区为切实抓好森林防火工作，组织专门力量加强巡查，在林重点部位、重点地段要安排专人值守，加大护林员对进山人员、游客的宣传力度，严守进山要道，严防火种入山。区长申勇检查扑火队
79,南岔区举办2018年扶贫对象动态管理工作培训班,2018-10-09,2018-10-09,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71030.shtml,2018年9月30日上午，南岔区委组织部、区扶贫办共同组织，举办了2018年度扶贫对象动态管理工作培训班。   区扶贫办工作人员、驻村第一书记和市、区两级扶贫工作队参加了培训，区委组织部部长长郭永刚在会上做了讲话。   由区扶贫办副主任对《南岔区2018年度扶贫对象动态管理工作方案》及《扶贫对象动态管理工作流程》做了详细解读，并将区第八次扶贫开发领导小组会议精神和工作要求予以传达落实。扶贫办工作人员对填表说明和各项指标做了辅导讲解。   郭永刚同志在讲话中指出，今年的动态管理工作时间紧、任务重、要求严、压力大，各乡镇要引起重视。广大扶贫干部要提高政治站位，切实增强新形势下驻村帮扶工作的责任感和使命感。明确职责任务，切实履行好新形势下驻村帮扶的工作职能。我们已经到了啃硬骨头的时候了，必须将扶贫干部的积极性调动起来，提升干部的责任感和使命感，为最后的胜利打下良好基础。   通过培训，让各层级扶贫干部明确了工作任务，明确了扶贫对象动态调整的具体工作任务和操作流程。为下一步全面开展扶贫对象动态调整工作奠定了坚实的基础。
80,龙江银行助力扶贫 爱心回馈南岔贫困户,2018-10-09,2018-10-09,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71028.shtml,9月30日国庆节前夕，龙江银行伊春南岔支行负责人韩丽君来到我区快乐共享公社，为我区建档立卡贫困户奉献爱心，将扶贫50000.00元现金扶贫捐款交给区政府，委托区政府统筹安排，用于支持脱贫攻坚工作。区民政局局长、扶贫办副主任代为接受捐赠，工作人员为其办理了捐赠手续。   龙江银行伊春南岔支行是我区信用度较高，在百姓口中享有较好的口碑。在我区脱贫攻坚工作中，企业本着服务一方百姓的想法，一心一意想为我区百姓做实事、做好事。尽企业所能，为我区扶贫工作做贡献。   韩丽君很早就了解扶贫工作，她本身就是帮扶责任人，深知扶贫工作难度大，而我区的脱贫攻坚工作又到了攻坚拔寨的关键时期，各项基础工程建设紧锣密鼓的运行着，资金少、任务重已经是人尽皆知的事情，她得知这些困难后，主动与区委、区政府联系，想用企业的微薄之力替我区扶贫工作排忧解难，用自己的热情和力量为扶贫工作添砖加瓦。她在企业中鼓励职工主动捐助，上下协调共同筹措资金5万元，全部赠与我区用于支持扶贫工作。为此，区委、区政府对她的行为表示感谢，感谢她用自己的方式助力我区脱贫攻坚工作顺利完成。
81,以检带促 基础建设再次提速,2018-10-09,2018-10-09,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71026.shtml,9月29日，市扶贫办主任段志刚、副主任王景军一行四人到南岔区检查脱贫攻坚“百日会战”基础建设情况及贫困户动态调整前期准备工作。区委常委徐志、副区长姜世宏、区扶贫办副主任于莹陪同检查。   段志刚主任等人到达我区后迅速展开工作，仅一天时间走访了两镇一乡内3个市级贫困村和8个非贫困村，实地查看了市级贫困村“三通三有”建设情况以及非贫困村水、路、房等基础设施建设，并详细询问了我区2018年度贫困户动态调整准备工作及进展情况。   在实地查看了各项基础建设之后，段志刚主任对我区区委区政府、乡镇及村两委对村屯基础建设的投入以及工作给予了充分的肯定，并在肯定的同时提出要求：“各项基础建设项目，要加快进度，全力配合动态调整工作，在规定的时间内完成建设，但是要注意在保证速度的同时，还要力保质量问题，要经得起质量检验，为了全面打赢打好南岔区脱贫攻坚战夯实硬件基础。”
82,领会精神再部署 顺利脱贫在眼前,2018-10-09,2018-10-09,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71023.shtml,9月29日上午，南岔区召开扶贫开发领导小组2018年度第八次全体会议。会议由区委书记、区扶贫开发领导小组组长李纯厚同志主持，扶贫开发领导小组全员参加会议。   会议传达了《全省扶贫办主任暨2018年扶贫对象动态管理会议精神》，汇报了《南岔区扶贫开发领导小组成员调整情况》、在传达《全区2018年度扶贫对象动态管理工作方案》的同时，由扶贫办同志对《南岔区2018年扶贫对象动态调整工作流程》做了详细的讲解，并就各乡镇、各责任部门、工作队及帮扶责任人在扶贫对象动态调整工作中所担负的职责和任务提出了具体的要求。   区委书记李纯厚最后强调：此次会议的召开，既是传达省会议的精神和部署，又是对全区脱贫攻坚工作进行再动员、再部署、再推进、再落实，一个核心的工作任务就是脱贫动态调整。各位要明晰脱贫攻坚工作是重大政治任务，是第一民生工程，各部门各层次要明确工作目标，要知道自己负的哪一级次的责任，这次我区贫困户动态调整，时间紧、任务重，扶贫办、乡镇、工作队、帮扶责任人、村两委要紧密配合，利用有限的时间，将各项工作落实到位，贫困户退出工作要一次到位，有理有据，经得起推敲。他最后指出，实现脱贫已进入倒计时，各责任单位一定要认清面临的严峻形势，统一思想，主动担责，强力推进，坚决打赢这场没有退路的硬仗。
83,南岔区委统战部、工商联开展“百企帮百村联万户”活动，助力脱贫攻坚,2018-10-09,2018-10-09,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71021.shtml,9月26号，区委统战部、区工商联组织会员企业代表深入到我区三个市级贫困村开展“百企帮百村联万户”活动。   在区委常委宣传部部长、统战部部长乔洪生的带领下区工商联、格润药业、金典编织、信诚家具、汇丰学校4家企业负责人参加了此次活动。   工商联组织会员企业为晨明村、宝泉村、秋冷村三个市级贫困村捐赠衣物近三百件。格润药业负责人表示将会为贫困村的村民们提供就业机会，对有意愿种植甜叶菊、桔梗的村民进行技术帮助；信诚家具不仅为村民提供家乡的就业岗位，还为想外出打工的村民提供青岛分厂的就业机会，并免费食宿；汇丰学校负责人表示会在建档立卡贫困户子女的教育方面提供帮助，凡我区贫困户子女到汇丰学校学习都可享受减免学费的待遇；金典编织的负责人把就业机会带到了村民的家里，为村民免费进行中国结编织技术培训，同时将编织好的成品回收，让村民们在农闲时足不出户就能增加一份收入。   活动中，企业负责人纷纷表示，将利用自身特有优势，积极参与到精准扶贫行动中来，本着贫困户缺什么补什么，企业有什么帮什么的原则，用实际行动助力我区脱贫攻坚工作顺利完成。
84,南岔区开展“庆十一”师生书画展活动,2018-10-08,2018-10-08,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201810/71017.shtml,为激发广大师生爱党、爱国热情，陶冶爱国情操，展示师生才艺，在喜迎建国69华诞到来之际，南岔区委宣传部、南岔区团委、南岔区教育局及青少年活动中心联合组织开展了“庆十一”师生书画展活动。   此次画展共征集师生作品350幅，择优展出教师作品61幅，学生作品93幅。展出的作品形式多样，内容丰富，有喜迎69华诞的剪纸作品，有笔墨意趣单纯质朴、稚拙可喜的儿童国画作品；有色彩鲜艳、造型夸张的儿童蜡笔画、水粉画作品和整体布局优美、初学用笔、章法、墨韵疏密得宜的儿童书法作品；还有教师的超写实水彩画作品、油画作品、有栩栩如生的工笔画作品和淳朴凝练、意蕴深邃的楷书、隶书、篆书等作品，充分展示了我区师生对美的渴望，对生活的向往和对祖国的热爱，体现了我区书香文化的气息。   9月28日，书画展在南岔区同心广场展出，南岔区委宣传部、南岔区团委、南岔区教育局及青少年活动中心有关领导亲自莅临现场观看书画展，观看书画展的师生络绎不绝，师生们尽情的品尝着这顿艺术美宴，享受着艺术作品带来的快乐。观展的领导对展出的作品给予了很高的评价。   此次书画展，不仅向全区、向家长汇报了我区中小学校的教育成果，也为广大师生提供了展示和交流的平台，提升了师生的美术专业素养和审美情趣，彰显了我区文化建设的风采。
85,南岔区举办安全管理人员法制建设“百万人”大培训,2018-09-28,2018-09-28,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201809/71014.shtml,按照省委书记张庆伟开展“安全生产大规模培训”重要要求，认真落实省委“法治建设年”活动重要部署。依据伊春市安全生产法制建设“百万人”大培训活动方案。2018年9月27日在安监局视频会议室，我区组织了危化企业负责人、安全管理人员，规模以上工贸企业负责人共计26人参加了培训班。培训授课老师是市局人才库专家岳立波，主要从关注安全、关爱生命的重要意义，安全生产知识，通用的作业安全要求，职业病预防基本知识等四各方面进行了详细阐述，讲解内容结合案例，十分生动，参加学习的学员认真做学习笔记，通过2个小时的学习，参加培训学习的人员安全知识得到了提升，学会了应知应会的理论知识。学习结束后进行了理论知识考试，通过举办这次安全管理人员培训班，提高企业安全生产管理人员技能、知识水平和事故防范能力，有力促进我区危化企业安全生产形势持续稳定好转。
