id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
17,钢城小学开展“拒绝洋节弘扬传统节日”的爱国主义教育,2018-12-26,2018-12-26,伊春-金林日报,http://www.ycjl.gov.cn/jlqrmzf/c100545/201812/26462.shtml,为了树立学生正确的价值观，弘扬传统节日文化内涵，培养学生的爱国情感，钢城小学向全校师生发起了“拒绝洋节 从我做起”的爱国主义教育。各年级召开了“弘扬传统文化 拒绝过洋节”的主题班会。各位班主任教师借助多媒体课件和深情的讲述，让学生明辨洋节和中国传统节日的区别，明白不提倡过洋节的道理。作为中国人，我们不能忘记那段屈辱的历史，有责任和义务传承和弘扬中国文化、中国节日。为了使“拒绝洋节 从我做起”的活动，延伸到每一个社区、每一条街道、每一个家庭，形成教育的合力，我校通过家长微信工作群，向全体家长发出了“家校联手 拒绝过洋节 ”的倡议，家长们纷纷表示支持和赞同学校的做法，愿意携手一起为保护我们的精神文化家园而共同努力！不盲目过“洋节”，做优秀文化的引领者、践行者，传承者和弘扬者！此次活动，进一步增强了师生的爱国情感。拒绝洋节，从我做起！让我们甩掉陋习，继承和发扬中华民族的优秀传统文化，为建设社会主义文化强国，实现中华民族伟大复兴的中国梦，从我做起！从现在做起！！
18,我区首届青少年科技创新大赛活动取得丰硕成果,2018-12-26,2018-12-26,伊春-金林日报,http://www.ycjl.gov.cn/jlqrmzf/c100545/201812/26461.shtml,日前，由西林区青少年活动中心举办的首届青少年科技创新大赛活动取得丰硕成果。全区中小学校学生积极踊跃参加，参赛的112件科技作品展示了学生们在科技创新方面的新颖创意和奇思妙想，充分体现了“爱科学、学科学、用科学；科学在心中，创新在手中”的活动主题。 112件作品包括小发明、科幻画、小论文三类。学生们的小发明展现了新颖性、先进性、实用性与科学性。用废弃的塑料瓶和小电池做出了能在水中前进的小艇，用纸壳做出了转盘，用旧铁丝做出了工艺品，《风车》《小台灯》《迷你吸尘器》等一件件作品让人看了不禁会心一笑，赞叹学生们的构思与创意。科幻画作品以科技为主题，《中国一号》《空中停车场》等作品，色彩鲜明，描绘宇宙、绘画现代科技、展望未来世界。小论文则围绕生活，从科学的角度阐述学科学、爱科学、用科学的意义。科学改变生活，科学引领生活。区青少年活动中心举办的青少年科技创新大赛，不仅培养了少年儿童的科技创新意识，激发了他们对科技创新活动的兴趣，还让学生们从小树立了“爱科学、学科学、用科学”的良好观念。
19,青少年活动中心第七期演讲口才班举办毕业汇报演出,2018-12-26,2018-12-26,伊春-金林日报,http://www.ycjl.gov.cn/jlqrmzf/c100545/201812/26460.shtml,12月22日，西林区青少年活动中心第七期演讲口才班举办毕业汇报演出。学生们用精彩的表演向家长和老师们汇报，迎得了阵阵掌声。学生们齐声朗诵的《沁园春·雪》《沁园春·长沙》等毛主席诗词拉开了演出的序幕。《我骄傲、我是中国人》《我们打扮祖国》《林都伊春》等一篇篇诗文，表达了学生们对祖国、对家乡的热爱与眷恋。《小时候》《纸船——寄母亲》《我和你加在一起》等经典诗文，通过学生们的朗诵，给人以美的感受。《面朝大海春暖花开》《相信未来》，学生们结合自己的感悟，用有声的语言，表达了他们对未来、对美好生活的向往与追求。整场演出活泼欢快，积极向上，既让人感受到了中华经典诗文的魅力，也感受到了朗诵这门艺术的魅力。青少年活动中心下一期演讲口才班将于2019年春季开学初开始报名，招生对象为四年级学生。有热爱演讲口才的学生均可在各学校报名，经过学校的推荐后到青少年活动中心参加一个学期的学习。
20,四中参加全市普通高中新课程方案、新课程标准（2017年版）培训,2018-12-26,2018-12-26,伊春-金林日报,http://www.ycjl.gov.cn/jlqrmzf/c100545/201812/26459.shtml,12月18日至26日，西林区第四中学按照市教师进修学院文件要求，组织全体任课教师参加了市教师进修学院组织的全市教师普通高中新课程方案、新课程标准（2017年版）培训活动。 本次培训活动，学校领导高度重视，各学科教师全员参加。教师们全神贯注地听讲，认真仔细地做学习笔记，积极领会新课程方案和新课程标准的精神。这次培训让老师们准确理解了新课程标准的核心内容，把握住了新课标要义，用“新课标、新教材、新高考”的理念武装了头脑。本次培训，帮助教师们对普通高中新课程方案、新课程标准有了更为深刻的认识和理解，为教师们提供了一次关于学科核心素养培养的学习交流机会，也增强了教师们对我省普通高中课程改革和推进新高考进程的认识，使教师们树立了终身学习的积极理念。学好新课标，准确把握课程功能、课程内容、课程结构、课程实施、课程评价，把握新课标的精髓，积极推进学科核心素养的培养，已经成为教师们开展日常教学工作的共识。本次培训，使教师们解放了思想，明确了今后教学工作的方向和标准，对学校明年顺利推进普通高中教育改革具有积极的作用。
21,四中邀请区委党校进行“习总书记视察东北重要讲话精髓”专题宣讲,2018-12-26,2018-12-26,伊春-金林日报,http://www.ycjl.gov.cn/jlqrmzf/c100545/201812/26458.shtml,2018年12月20日下午，西林区第四中学党支部邀请区委党校李清娥同志进行了“习总书记视察东北重要讲话精髓”专题宣讲。李清娥同志从“五个安全”和“三个事关”两个角度详细分析了东北的战略地位，从着立足新时代、新世情和新问题三个方面阐释了总书记视察东北重要讲话的战略价值，从一个科学界定、两个毫不动摇、六项重点工作、四个发展大战略和四个短板等几个角度深入剖析了总书记视察东北重要讲话的思想精髓，从改革优化营商环境、全面深化改革和解放思想等三个方面分析了推动东北全方位振兴所应采取的对策选择。讲解过程中，李清娥同志结合大家熟知的东北各个时期的重大事件进行了分析阐释，使全校党员干部深入了解了东北在国家发展全局和战略安全方面的重要作用，深刻认识到了身为东北党员干部所应肩负的历史使命，深入明确了推动东北全面振兴发展、全方位振兴发展所应采取的对策选择。 本次宣讲活动，为全校党员干部参加解放思想推动高质量发展大讨论活动筑牢了理论根基，使全校党员干部对本次结合自身教育工作开展解放思想推动高质量发展大讨论活动的意义有了更为深刻的认识和理解，提升了全校党员干部参与大讨论活动的积极性和主动性。
22,2018：全区妇联工作稳步推进 ,2018-12-26,2018-12-26,伊春-金林日报,http://www.ycjl.gov.cn/jlqrmzf/c100545/201812/26457.shtml,2018年，区妇联以服务大局、服务妇女、服务基层为宗旨，以建设“坚强阵地”和“温暖之家”为目标，全面贯彻落实区委十一届三中全会精神，积极开展“巾帼心向党•建功新时代”等主题实践活动，使全区妇女儿童工作稳步向前推进。工作中，区妇联大力实施巾帼文明行动，倡导家庭文明，积极开展寻找最美家庭、龙江好母亲评选、市级文明家庭评选活动，我区有3户家庭被评为市最美家庭、1户家庭被评为省最美家庭、1名母亲被评为龙江好母亲、6户家庭为市级文明家庭推荐人选；通过开展“亲子共诵、书香韵心扉”朗读比赛、“好家风”事迹报告会、“巡讲西林•绿荫行动”等活动，提升广大妇女文化素养，扩大了我区妇女组织的影响力。   为提升妇女姐妹的创业技能，区妇联在全区妇女组织中大力实施巾帼建功行动，助力妇女就业创业，为企业发展提供扶助；通过实施巾帼维权行动，强化广大妇女知法、学法、用法意识，在全区中小学和幼儿园开展了“女童保护”课和防止校园欺凌活动，为维护社会稳定，构建和谐社会做出了新贡献。   在此基础上，区妇联还以“建功新时代•志愿暖人心”为主题，大力实施巾帼关爱行动。先后开展了春节慰问贫困妇女儿童，元宵节为环卫工人、热力工人、贫困妇儿、空巢老人送元宵，母亲节走访慰问贫困母亲，儿童节慰问患绝症儿童，开展了两批“春蕾助学金秋圆梦”，为白血病学生捐助和九九重阳敬老月等9次专题志愿服务活动，全年共救助贫困妇儿98人，筹集资金9.55万元。
23,白林社区党建联盟清理留田秸秆,2018-12-24,2018-12-24,伊春-金林日报,http://www.ycjl.gov.cn/jlqrmzf/c100545/201812/26456.shtml,为贯彻落实市、区关于禁止秸秆露天焚烧第二阶段督查工作会议精神，响应中央、省市区委有关环保要求，打好蓝天保卫战让天更蓝空气更新鲜，把露天禁烧秸秆工作做扎实，白林社区发挥党建联盟作用，于2018年12月19、21日，与联盟单位白林所联合，组织党员干部、职工群众对白林辖域看守所附近、球团对过道东处、高架桥下附近、园区北道口西侧部分留田秸秆进行清理，党员干部、职工群众克服寒冷，不怕脏累，用镰刀将留田秸秆一根根清理，清理面积约2亩左右。
24,区委第一轮“回头看”巡察、人防系统专项巡察工作动员会,2018-12-24,2018-12-24,伊春-金林日报,http://www.ycjl.gov.cn/jlqrmzf/c100545/201812/26455.shtml,&ensp;12月21日区委召开第一轮“回头看”巡察、人防系统专项巡察工作动员会，统一思想、明确目标，对区委第一轮“回头看”巡察、人防系统专项巡察工作，进行动员安排部署，推动巡察工作在全区稳步开展。区委常委、区委组织部部长邢子巍，区委常委、区纪委书记、监委主任李国伟出席会议。&ensp;&ensp;会上，公布了区委第一轮“回头看”巡察工作和人防系统专项巡察工作巡察组人员名单及任务分工。&ensp;&ensp;&ensp;李国伟同志作动员讲话。他说，从已经完成的前四轮被巡察单位落实巡察组反馈意见整改工作情况看，各被巡察单位总体上都能够以“四个意识”为政治标杆，抓好整改措施的落实，取得了一定成效。按照市委巡察办关于开展“回头看”巡察工作的指示精神，区委选定曾经开展过巡察的区行政执法局、民政局、三公里社区、东丰村4家单位开展“回头看”巡察。希望各被巡察单位要切实把思想和行动统一到中央精神上来，严格落实整改主体责任，强化整改跟踪问效，认真开好专题组织生活会，建立完善长效工作机制，坚持巡察整改和推动发展“两手抓，两促进”，确保“回头看”巡察工作取得实实在在的成效。&ensp;&ensp;关于开展人防领域专项巡察工作，李国伟指出，开展人防领域专项巡察，要紧盯人防领域廉政风险较高，腐败问题多发的重点岗位、重点环节和重点人员，着力发现监管失职、监督不力、违法履职、权力寻租、浪费国家资财等腐败乱象。&ensp;&ensp;&ensp;李国伟要求，全体巡察干部要深入学习贯彻中央和省、市委关于巡察工作的新要求、新部署。苦练业务本领，切实提高巡察工作能力，忠诚履职、干净担当、尽心尽力地做好巡察工作。被巡察单位要提升政治站位，自觉主动接受巡察监督。要以高度的政治自觉和政治担当，夯实工作责任，坚持问题导向，狠抓任务落实，扎扎实实把这次巡察“回头看”工作开展好，完成好。要以这次巡察“回头看”为契机，深入查找工作中的薄弱环节，深化问题整改落实，以扎实的整改成效，促进主体责任落实、促进四个意识增强、促进纪律作风建设、促进当前工作开展，不断推进我区党风廉政建设和反腐败斗争取得新成效。截至目前，西林区委共开展完成四轮巡察，向23个被巡察单位提出整改意见266条，向区委、区政府有关职能部门提出整改建议14条，制定整改措施170项。巡察取得了阶段性成效，政治巡察的震慑作用和治本功能初步显现，巡察利剑作用得以发挥。&ensp;
25,新强小学邀请党校教师宣讲区委解放思想推动高质量发展大讨论,2018-12-21,2018-12-21,伊春-金林日报,http://www.ycjl.gov.cn/jlqrmzf/c100545/201812/26454.shtml,12月19日下午，新强小学邀请区委宣讲团成员、区委党校教师赵劲松，为新强小学全体教师以及强达社区党建联盟单位宣讲区委解放思想推动高质量发展大讨论。学校党支部书记、校长高连成主持了宣讲会议。宣讲中，赵老师以《解放思想更新观念，推动西林高质量发展》为主题，紧紧围绕“什么是解放思想推动高质量发展大讨论，为什么要开展解放思想推动高质量发展大讨论，解放思想推动高质量发展大讨论讨论什么，怎样开展解放思想推动高质量发展大讨论”四个方面进行详细讲解，点明了开展解放思想大讨论是破解我区改革发展难题、应对困难挑战的现实需要，是推动西林高质量发展的现实需要。“实践发展永不停步，思想解放永无止境”，要牢记习近平总书记的嘱托，不负新时代的使命，解放思想，更新观念，以思想大解放激发新担当新作为，在“大讨论”中寻找出推动我区高质量发展的新思路、新举措，以更高的站位、更大的格局、更强的担当推进我区全面振兴发展。通过此次宣讲活动，全体干部教师一致表示，要在解放思想推动高质量发展大讨论中，加强学习，转变思想观念，优化工作作风，提高师德修养，改革创新，锐意进取，争创一流业绩，为我区的教育高质量发展做更大贡献。
26,西林职校召开党员大会全面总结2018年党建工作,2018-12-21,2018-12-21,伊春-金林日报,http://www.ycjl.gov.cn/jlqrmzf/c100545/201812/26453.shtml,12月20日下午，西林职校召开党员大会全面总结2018年党建工作。校全体党员干部参加了会议。会议由书记、校长李册同志主持并做总结讲话。会议指出，一年来，西林职校党支部在区委的正确领导下，认真学习贯彻党的十九大精神，紧紧围绕“党务工作统领全局，各项工作协调发展，围绕教育抓党建，抓好党建促教学”的工作思路，全面加强基层党组织建设，推进“五型”党建工作，不断提升了学校党建工作整体水平。会议首先从强化领导责任，抓好支部建设；加强思想建设，提高队伍整体素质；强化组织建设，增强党组织凝聚力三个方面、9个要点对职校支部2018年党建工作的成就进行了系统回顾和总结并对工作中存在的问题从四个方面进了深刻的反思、并围绕问题提出了针对性很强的整改措施。会议还对“大讨论”研讨工作、近期党建相关工作筹备工作进行了部署安排。
27,西林小学魏彦娜老师喜获全市信息技术展示课一等奖,2018-12-20,2018-12-20,伊春-金林日报,http://www.ycjl.gov.cn/jlqrmzf/c100545/201812/26451.shtml,12月18日，伊春市“中小学信息技术展评课”大赛在伊春市黎明小学拉开帷幕。我校魏彦娜老师，代表西林区小学教师参加了赛课活动。在比赛中，魏老师发挥个人特长，以深厚的教育理论素养和熟练的信息应用能力，取得一等奖的好成绩。在祝贺魏彦娜老师获奖的同时，也给予广大年轻教师真切的嘱咐和提醒：正视名利得失，立德修身乃为师之首个要素。竞赛的舞台是令人瞩目的，但它只是教育工作者职场生活某个特别的节点，而日常教育工作的舞台更为广阔，我们要为人师表、爱岗敬业、教书育人、……让这些美好融入我们的血液，时时去锻铸我们的灵魂。
